image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000086_01443_d_0000004,107,100-150,1000,39,48,51,56,8,0,101,0,208,0,96,43,11,5,0,0
0000086_01954_d_0000005,173,150-300,1000,34,48,50,53,5,0,97,0,214,0,163,42,10,6,0,0
0000103_00180_d_0000026,1,<50,67,1,1,1,1,0,0,2,0,2,0,0,0,0,0,1,1
0000103_00502_d_0000027,3,<50,19,3,3,3,3,0,0,3,0,3,0,0,0,0,0,3,3
0000103_01734_d_0000028,4,<50,75,3,3,3,3,0,0,3,0,5,0,0,0,0,0,4,3
0000103_02544_d_0000029,14,<50,487,8,10,10,10,0,0,18,0,24,0,0,0,10,7,4,3
0000103_02964_d_0000030,10,<50,303,7,8,8,8,0,0,9,0,16,0,0,0,0,0,10,8
0000103_03349_d_0000031,4,<50,72,4,4,4,4,0,0,3,0,8,0,0,0,0,0,4,4
0000103_03738_d_0000032,3,<50,62,3,3,3,3,0,0,4,0,6,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,114,3,3,3,3,0,0,4,0,4,0,0,0,4,3,0,0
0000103_04513_d_0000034,2,<50,136,2,2,2,2,0,0,4,0,4,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,56,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,970,19,22,26,26,4,0,23,0,40,0,56,18,5,4,0,0
0000115_00796_d_0000081,78,50-100,1000,30,37,40,41,4,0,38,0,95,0,67,28,11,9,0,0
0000115_01031_d_0000082,63,50-100,1000,28,34,37,38,4,0,43,0,98,0,52,24,11,10,0,0
0000116_00351_d_0000083,74,50-100,1000,36,40,42,44,4,0,50,0,95,0,65,32,9,8,0,0
0000116_00819_d_0000084,36,<50,1000,17,22,24,27,5,0,25,0,58,0,24,12,12,10,0,0
