image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000154_01201_d_0000001,81,50-100,1000,53,65,69,70,5,0,42,0,97,0,75,59,6,6,0,0
0000154_01601_d_0000001,101,100-150,1000,63,87,91,93,6,2,49,0,137,0,86,74,15,13,0,0
0000154_02001_d_0000001,83,50-100,1000,62,72,76,78,6,1,67,0,150,0,74,63,8,8,1,1
0000155_00001_d_0000001,97,50-100,1000,63,78,83,85,7,2,56,0,117,0,73,58,23,19,1,1
0000155_00401_d_0000001,122,100-150,1000,67,94,101,107,13,2,76,0,152,0,106,81,16,13,0,0
0000155_00801_d_0000001,106,100-150,1000,68,90,96,97,7,1,72,0,177,0,86,73,20,17,0,0
0000155_01201_d_0000001,94,50-100,1000,62,78,85,85,7,3,62,0,138,0,82,66,12,12,0,0
0000155_01601_d_0000001,73,50-100,1000,66,70,70,71,1,0,76,0,149,0,63,60,10,10,0,0
0000155_01871_d_0000001,55,50-100,1000,48,54,55,55,1,0,51,0,105,0,46,45,9,9,0,0
0000162_00001_d_0000001,34,<50,1000,31,32,33,33,1,0,36,0,60,0,26,24,7,7,1,1
0000162_00401_d_0000001,45,<50,1000,43,44,44,44,0,0,42,0,97,0,39,38,5,5,1,1
0000162_00801_d_0000001,30,<50,1000,26,28,28,28,0,0,21,0,55,0,25,23,3,3,2,2
0000162_01058_d_0000001,57,50-100,1000,36,50,52,53,3,0,30,0,67,0,48,43,9,7,0,0
0000163_00001_d_0000001,69,50-100,1000,55,63,64,64,1,1,42,0,81,0,58,55,9,7,2,1
0000163_00359_d_0000001,54,50-100,1000,39,41,44,46,5,0,28,0,55,0,49,38,5,3,0,0
0000165_04325_d_0000105,29,<50,1000,23,24,26,26,2,1,25,0,50,0,14,12,12,10,3,2
0000166_00558_d_0000118,71,50-100,1000,46,58,59,60,2,0,35,0,67,0,19,13,39,33,13,12
0000193_00000_d_0000103,63,50-100,1000,49,59,60,60,1,0,47,0,96,0,54,50,9,9,0,0
