image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000327_01401_d_0000718,93,50-100,1000,68,81,82,85,4,0,72,0,113,0,71,59,18,18,4,4
0000327_01801_d_0000720,62,50-100,1000,50,54,57,58,4,1,53,0,95,0,45,37,17,17,0,0
0000327_02601_d_0000724,57,50-100,1000,51,54,54,55,1,0,54,0,89,0,43,40,14,14,0,0
0000327_02801_d_0000725,73,50-100,1000,65,69,69,72,3,0,62,0,105,0,48,44,24,24,1,1
0000327_03001_d_0000726,75,50-100,1000,60,67,70,71,4,1,55,0,90,0,56,48,19,19,0,0
0000327_03201_d_0000727,110,100-150,1000,54,65,73,76,11,0,45,0,88,0,88,51,21,13,1,1
0000327_03401_d_0000728,75,50-100,1000,51,63,64,64,1,0,56,0,103,0,56,44,18,18,1,1
0000327_03601_d_0000729,60,50-100,1000,53,58,60,60,2,0,49,0,96,0,47,45,12,12,1,1
0000327_03801_d_0000730,103,100-150,1000,73,94,96,98,4,0,74,0,160,0,85,76,16,16,2,2
0000327_04001_d_0000731,136,100-150,1000,69,95,111,112,17,1,71,0,159,0,117,77,18,17,1,1
0000327_04201_d_0000732,110,100-150,1000,73,95,99,102,7,0,89,0,154,0,86,73,23,21,1,1
0000330_00001_d_0000800,80,50-100,1000,62,69,74,75,6,0,71,0,122,0,55,45,25,24,0,0
0000330_00201_d_0000801,130,100-150,1000,74,102,106,108,6,0,80,0,141,0,101,74,27,26,2,2
0000330_00401_d_0000802,112,100-150,1000,73,92,96,99,7,2,76,0,131,0,88,69,22,21,2,2
0000330_00601_d_0000803,94,50-100,1000,62,76,81,85,9,1,61,0,113,0,72,55,19,18,3,3
0000330_00801_d_0000804,93,50-100,1000,74,84,85,86,2,0,86,0,124,0,58,50,33,32,2,2
0000330_01001_d_0000805,93,50-100,1000,67,75,80,84,9,0,69,0,117,0,68,51,23,22,2,2
0000330_01201_d_0000806,110,100-150,1000,68,85,91,95,10,0,71,0,136,0,80,56,27,26,3,3
0000330_01401_d_0000807,161,150-300,1000,88,131,144,152,21,4,115,0,215,0,111,83,47,45,3,3
0000330_01601_d_0000808,99,50-100,1000,76,84,88,89,5,0,82,0,131,0,76,61,23,23,0,0
0000330_01801_d_0000809,64,50-100,1000,53,59,60,60,1,1,61,0,97,0,38,33,26,26,0,0
0000330_02001_d_0000810,57,50-100,896,50,53,54,54,1,0,48,0,73,0,35,31,21,21,1,1
0000330_02201_d_0000811,44,<50,702,42,44,44,44,0,0,50,0,73,0,26,26,15,15,3,3
0000330_02801_d_0000814,45,<50,867,40,43,45,45,2,0,51,0,78,0,28,26,15,15,2,2
0000330_03001_d_0000815,45,<50,771,40,43,45,45,2,0,40,0,60,0,28,26,14,14,3,3
0000330_03201_d_0000816,69,50-100,1000,62,67,67,68,1,0,66,0,106,0,29,28,36,35,4,4
0000330_04001_d_0000820,38,<50,515,36,36,36,36,0,0,32,0,52,0,10,9,23,22,5,5
0000330_04201_d_0000821,162,150-300,1000,89,138,148,152,14,3,117,0,222,0,129,107,28,26,5,5
0000330_04401_d_0000822,38,<50,638,38,38,38,38,0,0,32,0,57,0,23,23,14,14,1,1
0000330_04601_d_0000823,62,50-100,922,42,52,53,57,5,0,45,0,79,0,48,38,12,12,2,2
0000333_00001_d_0000001,68,50-100,1000,49,59,60,60,1,0,74,0,139,0,35,28,33,31,0,0
0000333_01765_d_0000010,120,100-150,1000,66,89,97,101,12,0,78,0,144,0,84,53,36,36,0,0
0000333_01961_d_0000011,65,50-100,1000,57,61,62,64,3,1,54,0,77,0,36,32,29,29,0,0
0000333_02157_d_0000012,67,50-100,1000,58,62,63,64,2,0,68,0,94,0,30,25,37,37,0,0
0000333_02353_d_0000013,70,50-100,1000,58,64,64,64,0,0,53,0,85,0,41,35,29,29,0,0
0000333_02549_d_0000014,91,50-100,1000,73,79,80,81,2,0,70,0,124,0,64,52,27,27,0,0
0000333_02745_d_0000015,52,50-100,1000,44,48,48,48,0,0,46,0,70,0,35,31,17,17,0,0
0000333_02941_d_0000016,44,<50,982,42,42,42,43,1,1,32,0,57,0,23,21,21,21,0,0
0000333_03137_d_0000017,39,<50,1000,36,37,37,37,0,0,32,0,56,0,23,21,16,16,0,0
0000333_03333_d_0000018,62,50-100,1000,56,60,61,62,2,0,57,0,76,0,32,30,30,30,0,0
0000333_03529_d_0000019,95,50-100,1000,70,85,86,86,1,0,65,0,107,0,55,45,40,40,0,0
