image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000154_01201_d_0000001,81,50-100,886,53,66,68,69,3,1,52,0,111,0,75,60,6,6,0,0
0000154_01601_d_0000001,101,100-150,951,68,87,89,91,4,0,62,0,121,0,86,73,15,14,0,0
0000154_02001_d_0000001,83,50-100,1000,61,70,74,75,5,0,80,0,153,0,74,61,8,8,1,1
0000155_00001_d_0000001,97,50-100,849,67,84,85,86,2,0,74,0,134,0,73,61,23,22,1,1
0000155_00401_d_0000001,122,100-150,955,69,98,103,103,5,0,93,0,155,0,106,83,16,15,0,0
0000155_00801_d_0000001,106,100-150,1000,73,89,91,93,4,0,96,0,185,0,86,71,20,18,0,0
0000155_01201_d_0000001,94,50-100,867,63,83,88,90,7,2,79,0,162,0,82,71,12,12,0,0
0000155_01601_d_0000001,73,50-100,831,69,71,72,72,1,0,84,0,139,0,63,61,10,10,0,0
0000155_01871_d_0000001,55,50-100,616,49,53,53,53,0,0,58,0,94,0,46,44,9,9,0,0
0000162_00001_d_0000001,34,<50,484,30,31,31,31,0,0,28,0,54,0,26,23,7,7,1,1
0000162_00401_d_0000001,45,<50,528,43,43,43,43,0,0,50,0,79,0,39,37,5,5,1,1
0000162_00801_d_0000001,30,<50,583,27,28,28,28,0,0,26,0,55,0,25,23,3,3,2,2
0000162_01058_d_0000001,57,50-100,884,41,49,50,50,1,0,39,0,75,0,48,41,9,8,0,0
0000163_00001_d_0000001,69,50-100,869,58,64,66,66,2,0,52,0,102,0,58,55,9,7,2,2
0000163_00359_d_0000001,54,50-100,551,40,47,49,49,2,0,28,0,64,0,49,42,5,5,0,0
0000165_04325_d_0000105,29,<50,438,23,26,26,26,0,0,29,0,44,0,14,12,12,11,3,3
0000166_00558_d_0000118,71,50-100,560,48,60,61,61,1,0,45,0,92,0,19,14,39,34,13,12
0000193_00000_d_0000103,63,50-100,942,50,57,59,59,2,1,56,0,119,0,54,48,9,9,0,0
0000193_01497_d_0000111,87,50-100,1000,63,80,83,83,3,1,114,0,220,0,72,65,15,15,0,0
0000193_01705_d_0000112,134,100-150,1000,87,111,116,119,8,1,104,0,179,0,117,94,17,17,0,0
0000193_01876_d_0000113,107,100-150,1000,70,95,100,100,5,0,85,0,150,0,97,85,10,10,0,0
0000193_02029_d_0000114,93,50-100,960,67,77,80,80,3,1,76,0,152,0,82,66,11,11,0,0
0000193_02212_d_0000115,78,50-100,1000,50,64,68,70,6,0,64,0,142,0,73,60,5,4,0,0
0000193_02416_d_0000116,50,50-100,727,38,45,46,46,1,0,36,0,77,0,47,42,3,3,0,0
0000193_02606_d_0000117,49,<50,541,40,45,45,45,0,0,32,0,70,0,48,44,1,1,0,0
0000193_02725_d_0000118,39,<50,501,38,38,38,38,0,0,38,0,70,0,38,37,1,1,0,0
0000194_00000_d_0000119,54,50-100,939,43,48,49,50,2,0,40,0,83,0,51,46,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,56,62,65,69,7,0,77,0,155,0,67,54,9,8,0,0
0000194_00399_d_0000121,143,100-150,1000,91,127,130,133,6,1,119,0,191,0,137,121,6,6,0,0
0000194_00625_d_0000122,83,50-100,1000,69,77,78,79,2,0,82,0,121,0,73,67,10,10,0,0
0000194_00800_d_0000123,54,50-100,630,41,46,47,47,1,0,42,0,66,0,41,33,13,13,0,0
0000194_00998_d_0000124,42,<50,564,36,36,36,36,0,0,44,0,68,0,37,31,5,5,0,0
0000194_01192_d_0000125,23,<50,532,21,22,22,22,0,0,27,0,55,0,18,17,5,5,0,0
0000196_04512_d_0000144,69,50-100,512,54,63,64,64,1,0,42,0,102,0,62,56,7,7,0,0
0000199_01269_d_0000166,16,<50,96,12,12,12,12,0,0,13,0,14,0,7,3,8,8,1,1
0000213_02500_d_0000240,94,50-100,892,65,82,84,84,2,0,68,0,139,0,85,73,9,9,0,0
0000213_02965_d_0000241,94,50-100,1000,70,84,86,87,3,0,97,0,192,0,62,52,29,29,3,3
0000213_03478_d_0000242,115,100-150,1000,84,106,107,107,1,0,110,0,219,0,70,61,40,40,5,5
0000213_03920_d_0000243,164,150-300,1000,91,133,146,154,21,4,153,0,311,1,98,70,60,57,6,6
0000213_04405_d_0000244,106,100-150,1000,72,90,95,96,6,0,104,0,200,0,62,47,38,37,6,6
0000213_04998_d_0000245,137,100-150,1000,82,116,124,126,10,0,135,0,282,0,94,75,38,36,5,5
0000213_05340_d_0000246,138,100-150,1000,89,119,128,129,10,0,125,0,255,0,95,77,40,39,3,3
0000213_05745_d_0000247,101,100-150,1000,77,98,100,100,2,0,106,0,181,0,55,53,43,42,3,3
0000215_00000_d_0000256,157,150-300,1000,77,112,125,131,19,0,110,0,248,0,132,87,24,24,1,1
0000215_00447_d_0000257,53,50-100,405,50,51,51,51,0,0,64,0,87,0,17,15,35,35,1,1
0000215_00909_d_0000258,93,50-100,585,71,86,88,88,2,0,88,0,131,0,54,47,37,37,2,2
0000215_01395_d_0000259,56,50-100,562,55,55,56,56,1,0,72,0,100,0,23,22,27,27,6,6
0000215_01869_d_0000260,78,50-100,719,64,75,78,78,3,0,76,0,143,0,50,47,24,24,4,4
0000215_02319_d_0000261,107,100-150,919,65,79,89,94,15,0,74,0,138,0,73,49,32,28,2,2
0000215_02667_d_0000262,83,50-100,1000,70,78,79,79,1,0,118,0,205,0,48,43,35,35,0,0
0000215_02932_d_0000263,48,<50,460,44,47,48,48,1,0,48,0,71,0,18,17,27,27,3,3
0000215_03226_d_0000264,23,<50,353,23,23,23,23,0,0,26,0,33,0,12,12,10,10,1,1
0000216_00520_d_0000001,109,100-150,818,76,86,88,88,2,0,89,0,130,0,78,56,31,30,0,0
0000220_01242_d_0000004,37,<50,298,31,33,33,33,0,0,29,0,47,0,25,21,10,10,2,2
0000223_01802_d_0000005,64,50-100,828,51,55,56,56,1,0,53,0,76,0,41,32,23,23,0,0
0000237_00001_d_0000001,15,<50,364,13,14,14,14,0,0,7,0,10,0,13,12,2,2,0,0
0000242_00001_d_0000001,42,<50,523,29,36,37,37,1,0,31,0,61,0,28,22,13,13,1,1
0000242_00500_d_0000002,53,50-100,574,44,49,50,50,1,0,38,0,74,0,41,37,12,12,0,0
0000242_00627_d_0000003,45,<50,451,38,40,40,40,0,0,42,0,61,0,38,33,6,6,1,1
0000242_00843_d_0000004,2,<50,57,2,2,2,2,0,0,2,0,2,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,365,11,12,13,13,1,0,8,0,24,0,5,4,5,5,3,3
0000242_01139_d_0000006,72,50-100,772,53,61,64,65,4,0,55,0,119,0,65,55,7,6,0,0
0000242_01475_d_0000007,65,50-100,570,61,65,65,65,0,0,65,0,99,0,45,45,18,18,2,2
0000242_01912_d_0000008,50,50-100,479,40,45,47,47,2,0,30,0,51,0,49,44,1,1,0,0
0000242_02400_d_0000009,34,<50,234,34,34,34,34,0,0,40,0,47,0,29,29,5,5,0,0
0000242_02762_d_0000010,33,<50,338,32,32,32,32,0,0,32,0,40,0,24,23,9,9,0,0
0000242_03199_d_0000011,9,<50,190,9,9,9,9,0,0,7,0,13,0,6,6,3,3,0,0
0000242_03668_d_0000012,41,<50,656,39,41,41,41,0,0,35,0,62,0,29,29,11,11,1,1
0000242_04116_d_0000013,8,<50,165,7,8,8,8,0,0,5,0,6,0,5,5,3,3,0,0
0000242_04600_d_0000014,29,<50,457,27,28,28,28,0,0,38,0,63,0,14,13,15,15,0,0
0000242_05059_d_0000015,37,<50,413,29,31,31,31,0,0,23,0,36,0,36,30,1,1,0,0
0000242_05570_d_0000016,32,<50,362,29,29,29,29,0,0,23,0,40,0,30,27,2,2,0,0
0000242_06010_d_0000017,41,<50,356,30,32,32,32,0,0,16,0,35,0,40,31,1,1,0,0
0000242_06452_d_0000018,12,<50,298,12,12,12,12,0,0,14,0,23,0,10,10,2,2,0,0
0000244_00001_d_0000001,46,<50,495,42,43,43,43,0,0,38,0,63,0,39,36,7,7,0,0
0000244_00500_d_0000002,32,<50,761,28,28,28,28,0,0,29,0,76,0,28,24,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,65,89,96,97,8,0,54,0,147,0,114,81,8,8,0,0
0000244_01500_d_0000004,96,50-100,1000,67,85,91,93,8,0,69,0,153,0,92,81,4,4,0,0
0000244_02000_d_0000005,129,100-150,956,79,105,111,112,7,0,78,0,148,0,122,98,7,7,0,0
0000244_02500_d_0000006,113,100-150,1000,76,98,104,107,9,1,82,0,144,0,102,87,11,11,0,0
0000244_03000_d_0000007,44,<50,666,36,41,42,42,1,0,33,0,74,0,39,36,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,67,97,112,122,25,0,67,0,142,0,129,85,17,12,0,0
0000244_04000_d_0000009,56,50-100,1000,39,49,50,52,3,1,93,0,180,0,41,34,13,13,2,2
0000244_04400_d_0000010,101,100-150,1000,70,89,97,97,8,0,83,0,166,0,78,68,22,21,1,0
0000244_04900_d_0000011,106,100-150,1000,88,102,105,105,3,0,114,0,174,0,73,69,33,33,0,0
0000244_05400_d_0000012,90,50-100,968,67,83,87,88,5,0,80,0,140,0,78,71,12,12,0,0
0000244_05900_d_0000013,66,50-100,674,49,56,58,58,2,0,51,0,87,0,65,55,1,1,0,0
0000244_06388_d_0000014,46,<50,733,34,41,41,41,0,0,47,0,84,0,46,41,0,0,0,0
0000249_00001_d_0000001,80,50-100,749,60,66,66,66,0,0,52,0,106,0,72,58,8,8,0,0
0000249_00235_d_0000002,85,50-100,743,61,67,71,71,4,0,61,0,96,0,71,53,14,14,0,0
0000249_00603_d_0000003,48,<50,505,40,43,43,43,0,0,29,0,45,0,45,40,3,3,0,0
0000249_01100_d_0000004,27,<50,588,26,27,27,27,0,0,32,0,60,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,670,44,48,49,49,1,0,49,0,72,0,36,33,15,15,0,0
0000249_01635_d_0000006,80,50-100,780,47,57,61,61,4,0,42,0,78,0,71,48,9,9,0,0
0000249_02073_d_0000007,67,50-100,542,48,53,53,53,0,0,44,0,71,0,61,47,6,6,0,0
0000249_02468_d_0000008,18,<50,537,12,17,18,18,1,0,21,0,44,0,11,10,7,7,0,0
0000249_02900_d_0000009,101,100-150,849,73,89,93,93,4,0,85,0,143,0,89,77,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,73,84,86,89,5,1,86,0,160,0,79,71,13,13,0,0
0000249_03900_d_0000011,85,50-100,874,57,67,68,68,1,0,55,0,101,0,73,56,12,11,0,0
0000253_00001_d_0000001,106,100-150,752,92,104,105,105,1,0,102,0,128,0,106,104,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,68,74,76,77,3,0,81,0,126,0,76,60,11,11,3,3
0000256_02173_d_0000030,47,<50,832,40,43,44,44,1,0,37,0,73,0,28,25,16,15,3,3
0000263_02401_d_0000179,17,<50,108,17,17,17,17,0,0,17,0,24,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,706,71,88,91,91,3,0,83,0,120,0,106,67,21,20,1,1
0000269_00201_d_0000349,47,<50,625,46,46,46,46,0,0,82,0,115,0,27,26,20,20,0,0
0000269_00601_d_0000351,93,50-100,815,76,87,87,87,0,0,91,0,127,0,72,67,21,20,0,0
0000271_00001_d_0000374,58,50-100,480,52,56,56,56,0,0,55,0,93,0,39,37,17,17,2,2
0000271_00201_d_0000375,75,50-100,692,63,73,73,73,0,0,80,0,135,0,48,46,27,27,0,0
0000271_00401_d_0000376,25,<50,421,23,25,25,25,0,0,25,0,41,0,16,16,8,8,1,1
0000271_00601_d_0000377,79,50-100,724,63,72,76,76,4,0,79,0,141,0,61,54,15,15,3,3
0000271_00801_d_0000378,63,50-100,704,49,52,54,54,2,0,82,0,139,0,48,37,15,15,0,0
0000271_01201_d_0000379,59,50-100,717,48,52,52,53,1,0,65,0,112,0,36,31,21,19,2,2
