image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000273_05601_d_0000466,32,<50,1000,20,21,21,22,1,0,24,0,45,0,7,4,23,15,2,2
0000276_00001_d_0000507,55,50-100,949,28,30,31,33,3,0,43,0,69,0,43,19,11,10,1,1
0000276_00401_d_0000509,62,50-100,1000,24,30,30,31,1,0,36,0,63,0,50,18,12,12,0,0
0000276_00601_d_0000510,37,<50,1000,21,24,24,25,1,0,24,0,43,0,28,15,8,8,1,1
0000276_01001_d_0000512,42,<50,1000,21,23,24,25,2,0,27,0,54,0,30,16,12,7,0,0
0000276_01201_d_0000513,29,<50,853,13,13,13,14,1,0,21,0,31,0,20,6,9,7,0,0
0000276_01401_d_0000514,25,<50,673,10,10,10,10,0,0,12,0,19,0,18,6,5,3,2,1
0000276_01801_d_0000516,21,<50,1000,11,11,12,12,1,0,14,0,31,0,19,9,1,1,1,1
0000276_02001_d_0000517,15,<50,859,10,10,10,10,0,0,16,0,24,0,15,10,0,0,0,0
0000276_02201_d_0000518,41,<50,1000,22,23,24,25,2,0,31,0,53,0,29,15,11,7,1,1
0000276_02401_d_0000519,48,<50,1000,23,23,24,24,1,0,27,0,51,0,40,19,7,3,1,1
0000276_02601_d_0000520,32,<50,1000,19,19,19,19,0,0,23,0,52,0,26,15,6,4,0,0
0000276_02801_d_0000521,37,<50,1000,18,18,18,18,0,0,33,0,56,0,32,15,3,1,2,2
0000276_03001_d_0000522,38,<50,1000,16,19,20,20,1,0,27,0,59,0,30,13,8,6,0,0
0000276_03201_d_0000523,60,50-100,1000,20,20,20,20,0,0,30,0,62,0,54,14,6,6,0,0
0000276_03401_d_0000524,61,50-100,1000,23,25,26,26,1,0,38,0,75,0,54,19,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,27,32,34,36,4,0,51,0,94,0,35,22,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,29,31,35,36,5,0,44,0,86,0,42,14,21,16,1,1
