image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000116_01338_d_0000086,54,50-100,251,42,43,43,43,0,0,28,0,42,0,47,36,5,5,2,2
0000117_00112_d_0000087,129,100-150,288,81,113,113,113,0,0,46,0,70,0,112,96,13,13,4,4
0000117_01326_d_0000088,62,50-100,522,48,55,58,58,3,0,35,0,52,0,34,30,27,24,1,1
0000117_01731_d_0000089,47,<50,198,41,41,41,41,0,0,58,0,69,0,27,22,15,14,5,5
0000117_02708_d_0000090,100,100-150,651,70,88,93,93,5,0,101,0,144,0,64,56,36,32,0,0
0000117_03096_d_0000091,24,<50,590,24,24,24,24,0,0,89,0,126,0,8,8,14,14,2,2
0000129_02411_d_0000138,186,150-300,614,100,163,166,166,3,0,147,0,195,0,73,50,113,113,0,0
0000153_00001_d_0000001,55,50-100,246,44,45,45,45,0,0,36,0,52,0,47,38,8,7,0,0
0000153_00401_d_0000001,59,50-100,292,49,51,51,51,0,0,47,0,60,0,47,39,11,11,1,1
0000153_00801_d_0000001,49,<50,275,37,38,38,38,0,0,36,0,56,0,40,29,9,9,0,0
0000153_01201_d_0000001,59,50-100,226,40,45,45,45,0,0,32,0,51,0,57,43,2,2,0,0
0000153_01601_d_0000001,63,50-100,188,45,47,47,47,0,0,40,0,51,0,57,41,5,5,1,1
0000153_01801_d_0000001,55,50-100,196,34,37,37,37,0,0,35,0,46,0,52,34,3,3,0,0
0000154_00001_d_0000001,51,50-100,267,40,41,41,41,0,0,45,0,63,0,43,33,8,8,0,0
0000154_00401_d_0000001,60,50-100,259,53,56,56,56,0,0,48,0,62,0,51,47,9,9,0,0
0000154_00801_d_0000001,72,50-100,243,49,56,56,56,0,0,43,0,68,0,67,51,5,5,0,0
0000154_01201_d_0000001,81,50-100,368,56,62,62,62,0,0,54,0,77,0,75,56,6,6,0,0
0000154_01601_d_0000001,101,100-150,370,73,82,82,82,0,0,57,0,85,0,86,69,15,13,0,0
0000154_02001_d_0000001,83,50-100,490,61,67,70,70,3,0,73,0,114,0,74,58,8,8,1,1
0000155_00001_d_0000001,97,50-100,344,73,83,83,83,0,0,57,0,89,0,73,60,23,22,1,1
0000155_00401_d_0000001,122,100-150,374,78,93,96,96,3,0,76,0,109,0,106,79,16,14,0,0
0000155_00801_d_0000001,106,100-150,371,79,90,90,90,0,0,86,0,111,0,86,71,20,19,0,0
0000155_01201_d_0000001,94,50-100,355,67,72,73,73,1,0,67,0,92,0,82,60,12,12,0,0
0000155_01601_d_0000001,73,50-100,319,60,66,66,66,0,0,66,0,81,0,63,56,10,10,0,0
0000155_01871_d_0000001,55,50-100,236,49,50,50,50,0,0,45,0,58,0,46,42,9,8,0,0
0000162_00001_d_0000001,34,<50,228,31,31,31,31,0,0,26,0,43,0,26,23,7,7,1,1
0000162_00401_d_0000001,45,<50,214,38,39,39,39,0,0,38,0,46,0,39,33,5,5,1,1
0000162_00801_d_0000001,30,<50,260,25,25,25,25,0,0,29,0,44,0,25,20,3,3,2,2
0000162_01058_d_0000001,57,50-100,317,47,49,49,49,0,0,31,0,53,0,48,41,9,8,0,0
0000163_00001_d_0000001,69,50-100,300,54,57,57,57,0,0,48,0,67,0,58,48,9,7,2,2
0000163_00359_d_0000001,54,50-100,243,43,45,45,45,0,0,32,0,46,0,49,40,5,5,0,0
0000165_04325_d_0000105,29,<50,156,23,25,25,25,0,0,26,0,28,0,14,10,12,12,3,3
0000166_00558_d_0000118,71,50-100,261,51,57,57,57,0,0,40,0,53,0,19,11,39,33,13,13
0000193_00000_d_0000103,63,50-100,375,49,55,55,55,0,0,57,0,82,0,54,46,9,9,0,0
0000193_01497_d_0000111,87,50-100,460,65,78,81,81,3,0,100,0,127,0,72,64,15,14,0,0
0000193_01705_d_0000112,134,100-150,410,88,109,111,111,2,0,91,0,125,0,117,93,17,16,0,0
0000193_01876_d_0000113,107,100-150,344,79,88,88,88,0,0,67,0,94,0,97,78,10,10,0,0
0000193_02029_d_0000114,93,50-100,315,69,74,74,74,0,0,67,0,88,0,82,63,11,11,0,0
0000193_02212_d_0000115,78,50-100,412,55,61,62,62,1,0,59,0,96,0,73,57,5,4,0,0
0000193_02416_d_0000116,50,50-100,242,42,45,45,45,0,0,33,0,50,0,47,42,3,3,0,0
0000193_02606_d_0000117,49,<50,201,40,40,40,40,0,0,33,0,45,0,48,39,1,1,0,0
0000193_02725_d_0000118,39,<50,158,31,33,33,33,0,0,30,0,36,0,38,32,1,1,0,0
0000194_00000_d_0000119,54,50-100,382,44,49,49,49,0,0,38,0,66,0,51,47,3,2,0,0
0000194_00200_d_0000120,76,50-100,468,55,64,64,64,0,0,65,0,88,0,67,56,9,8,0,0
0000194_00399_d_0000121,143,100-150,442,94,119,121,121,2,0,104,0,134,0,137,113,6,6,0,0
0000194_00625_d_0000122,83,50-100,346,69,73,74,74,1,0,68,0,87,0,73,63,10,10,0,0
0000194_00800_d_0000123,54,50-100,241,43,46,46,46,0,0,36,0,49,0,41,33,13,13,0,0
0000194_00998_d_0000124,42,<50,193,33,34,34,34,0,0,28,0,38,0,37,29,5,5,0,0
0000194_01192_d_0000125,23,<50,166,22,22,22,22,0,0,24,0,36,0,18,17,5,5,0,0
0000196_04512_d_0000144,69,50-100,255,55,56,56,56,0,0,47,0,61,0,62,49,7,7,0,0
0000199_01269_d_0000166,16,<50,95,14,14,14,14,0,0,13,0,20,0,7,5,8,8,1,1
0000213_02500_d_0000240,94,50-100,346,72,82,82,82,0,0,66,0,97,0,85,73,9,9,0,0
0000213_02965_d_0000241,94,50-100,501,80,87,87,87,0,0,86,0,125,0,62,55,29,29,3,3
0000213_03478_d_0000242,115,100-150,467,89,106,108,108,2,0,100,0,144,0,70,61,40,40,5,5
0000213_03920_d_0000243,164,150-300,555,99,143,149,149,6,0,139,0,181,0,98,79,60,58,6,6
0000213_04405_d_0000244,106,100-150,469,82,96,97,97,1,0,99,0,136,0,62,53,38,37,6,6
0000213_04998_d_0000245,137,100-150,619,88,122,124,124,2,0,137,0,198,0,94,81,38,36,5,5
0000213_05340_d_0000246,138,100-150,482,89,119,121,121,2,0,134,0,172,0,95,76,40,40,3,3
0000213_05745_d_0000247,101,100-150,360,91,96,96,96,0,0,93,0,113,0,55,52,43,41,3,3
0000215_00000_d_0000256,157,150-300,928,92,131,136,137,6,0,126,0,193,0,132,107,24,23,1,1
0000215_00447_d_0000257,53,50-100,178,51,51,51,51,0,0,60,0,66,0,17,15,35,35,1,1
0000215_00909_d_0000258,93,50-100,306,76,87,87,87,0,0,79,0,97,0,54,49,37,36,2,2
0000215_01395_d_0000259,56,50-100,280,55,56,56,56,0,0,74,0,90,0,23,23,27,27,6,6
0000215_01869_d_0000260,78,50-100,334,73,77,77,77,0,0,91,0,131,0,50,49,24,24,4,4
0000215_02319_d_0000261,107,100-150,405,73,87,89,89,2,0,86,0,117,0,73,54,32,31,2,2
0000215_02667_d_0000262,83,50-100,537,73,76,76,76,0,0,106,0,141,0,48,41,35,35,0,0
0000215_02932_d_0000263,48,<50,209,47,48,48,48,0,0,51,0,67,0,18,18,27,27,3,3
0000215_03226_d_0000264,23,<50,117,22,22,22,22,0,0,24,0,27,0,12,12,10,9,1,1
0000216_00520_d_0000001,109,100-150,462,79,92,93,93,1,0,94,0,113,0,78,61,31,31,0,0
0000220_01242_d_0000004,37,<50,215,32,32,32,32,0,0,28,0,34,0,25,20,10,10,2,2
0000223_01802_d_0000005,64,50-100,423,56,59,59,59,0,0,57,0,69,0,41,37,23,22,0,0
0000237_00001_d_0000001,15,<50,136,13,14,14,14,0,0,7,0,13,0,13,12,2,2,0,0
0000242_00001_d_0000001,42,<50,248,37,37,37,37,0,0,33,0,50,0,28,24,13,12,1,1
