image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000086_01443_d_0000004,107,100-150,1000,75,94,100,101,7,1,101,0,208,0,96,83,11,11,0,0
0000086_01954_d_0000005,173,150-300,1000,84,122,132,143,21,1,97,0,214,0,163,113,10,9,0,0
0000103_00180_d_0000026,1,<50,67,1,1,1,1,0,0,2,0,2,0,0,0,0,0,1,1
0000103_00502_d_0000027,3,<50,19,3,3,3,3,0,0,3,0,3,0,0,0,0,0,3,3
0000103_01734_d_0000028,4,<50,75,4,4,4,4,0,0,3,0,5,0,0,0,0,0,4,4
0000103_02544_d_0000029,14,<50,487,12,13,13,13,0,0,18,0,24,0,0,0,10,10,4,3
0000103_02964_d_0000030,10,<50,303,9,9,9,9,0,0,9,0,16,0,0,0,0,0,10,9
0000103_03349_d_0000031,4,<50,72,4,4,4,4,0,0,3,0,8,0,0,0,0,0,4,4
0000103_03738_d_0000032,3,<50,62,3,3,3,3,0,0,4,0,6,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,114,4,4,4,4,0,0,4,0,4,0,0,0,4,4,0,0
0000103_04513_d_0000034,2,<50,136,2,2,2,2,0,0,4,0,4,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,56,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,970,32,39,43,44,5,0,23,0,40,0,56,35,5,4,0,0
0000115_00796_d_0000081,78,50-100,1000,50,61,69,70,9,0,38,0,95,0,67,50,11,11,0,0
0000115_01031_d_0000082,63,50-100,1000,47,55,57,60,5,0,43,0,98,0,52,45,11,10,0,0
0000116_00351_d_0000083,74,50-100,1000,55,64,68,68,4,0,50,0,95,0,65,55,9,9,0,0
0000116_00819_d_0000084,36,<50,1000,29,33,34,34,1,0,25,0,58,0,24,21,12,12,0,0
0000116_01059_d_0000085,70,50-100,1000,53,63,65,65,2,0,42,0,87,0,59,52,11,11,0,0
0000116_01338_d_0000086,54,50-100,1000,39,44,47,49,5,1,28,0,48,0,47,37,5,5,2,2
0000117_00112_d_0000087,129,100-150,1000,79,111,121,123,12,0,68,0,139,0,112,95,13,12,4,4
0000117_01326_d_0000088,62,50-100,1000,43,54,56,59,5,0,58,0,128,0,34,29,27,24,1,1
0000117_01731_d_0000089,47,<50,1000,42,44,44,46,2,0,56,0,89,0,27,25,15,14,5,5
0000117_02708_d_0000090,100,100-150,1000,55,83,90,94,11,0,74,0,156,0,64,52,36,31,0,0
0000117_03096_d_0000091,24,<50,1000,24,24,24,24,0,0,84,0,184,0,8,8,14,14,2,2
0000129_02411_d_0000138,186,150-300,1000,99,158,163,173,15,2,129,0,197,0,73,47,113,111,0,0
0000153_00001_d_0000001,55,50-100,1000,40,50,51,52,2,0,36,0,73,0,47,43,8,7,0,0
0000153_00401_d_0000001,59,50-100,1000,48,53,54,55,2,0,44,0,92,0,47,41,11,11,1,1
0000153_00801_d_0000001,49,<50,1000,39,44,45,45,1,0,38,0,79,0,40,35,9,9,0,0
0000153_01201_d_0000001,59,50-100,1000,38,45,47,50,5,0,33,0,90,0,57,43,2,2,0,0
