image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000237_00001_d_0000001,15,<50,904,7,7,7,8,1,0,8,0,12,0,13,5,2,2,0,0
0000242_00001_d_0000001,42,<50,1000,22,23,24,25,2,0,30,0,55,0,28,16,13,6,1,1
0000242_00500_d_0000002,53,50-100,1000,27,28,30,32,4,0,34,0,70,0,41,19,12,9,0,0
0000242_00627_d_0000003,45,<50,1000,23,24,25,26,2,0,39,0,59,0,38,18,6,5,1,1
0000242_00843_d_0000004,2,<50,31,2,2,2,2,0,0,3,0,3,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,721,7,7,7,7,0,0,8,0,18,0,5,1,5,4,3,2
0000242_01139_d_0000006,72,50-100,1000,31,36,39,40,4,0,46,0,112,0,65,30,7,6,0,0
0000242_01475_d_0000007,65,50-100,1000,43,49,49,50,1,0,60,0,101,0,45,29,18,18,2,2
0000242_01912_d_0000008,50,50-100,1000,23,26,26,26,0,0,26,0,49,0,49,25,1,1,0,0
0000242_02400_d_0000009,34,<50,621,27,29,29,29,0,0,39,0,57,0,29,24,5,5,0,0
0000242_02762_d_0000010,33,<50,624,23,23,23,23,0,0,32,0,39,0,24,14,9,9,0,0
0000242_03199_d_0000011,9,<50,266,6,6,6,6,0,0,8,0,10,0,6,4,3,2,0,0
0000242_03668_d_0000012,41,<50,1000,24,26,26,27,1,0,30,0,54,0,29,14,11,11,1,1
0000242_04116_d_0000013,8,<50,355,7,7,7,7,0,0,6,0,9,0,5,4,3,3,0,0
0000242_04600_d_0000014,29,<50,1000,23,24,25,25,1,0,34,0,70,0,14,9,15,15,0,0
0000242_05059_d_0000015,37,<50,983,12,14,15,15,1,0,19,0,46,0,36,13,1,1,0,0
0000242_05570_d_0000016,32,<50,934,17,18,18,18,0,0,23,0,41,0,30,16,2,2,0,0
0000242_06010_d_0000017,41,<50,750,13,14,16,17,3,0,12,0,41,0,40,14,1,0,0,0
0000242_06452_d_0000018,12,<50,533,9,9,9,9,0,0,10,0,21,0,10,7,2,2,0,0
0000244_00001_d_0000001,46,<50,1000,25,27,27,27,0,0,37,0,63,0,39,20,7,7,0,0
0000244_00500_d_0000002,32,<50,1000,15,18,19,20,2,0,28,0,74,0,28,14,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,26,31,34,34,3,0,49,0,122,0,114,25,8,6,0,0
0000244_01500_d_0000004,96,50-100,1000,46,51,57,58,7,0,63,0,148,0,92,48,4,3,0,0
0000244_02000_d_0000005,129,100-150,1000,47,58,61,65,7,0,72,0,151,0,122,52,7,6,0,0
0000244_02500_d_0000006,113,100-150,1000,35,43,45,47,4,0,70,0,147,0,102,37,11,6,0,0
0000244_03000_d_0000007,44,<50,1000,23,25,26,26,1,0,27,0,76,0,39,20,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,43,51,57,59,8,0,56,0,137,0,129,43,17,8,0,0
0000244_04000_d_0000009,56,50-100,1000,25,30,30,32,2,0,81,0,174,0,41,19,13,9,2,2
0000244_04400_d_0000010,101,100-150,1000,49,61,65,69,8,0,76,0,150,0,78,42,22,19,1,0
0000244_04900_d_0000011,106,100-150,1000,68,78,80,82,4,0,104,0,161,0,73,47,33,31,0,0
0000244_05400_d_0000012,90,50-100,1000,51,57,59,61,4,0,73,0,142,0,78,46,12,11,0,0
0000244_05900_d_0000013,66,50-100,1000,34,35,35,37,2,0,50,0,100,0,65,34,1,1,0,0
0000244_06388_d_0000014,46,<50,1000,18,18,19,19,1,0,38,0,80,0,46,18,0,0,0,0
0000249_00001_d_0000001,80,50-100,1000,25,26,28,29,3,0,49,0,107,0,72,20,8,6,0,0
0000249_00235_d_0000002,85,50-100,1000,42,47,47,48,1,0,58,0,88,0,71,34,14,13,0,0
0000249_00603_d_0000003,48,<50,975,27,29,29,29,0,0,24,0,43,0,45,26,3,3,0,0
0000249_01100_d_0000004,27,<50,1000,15,17,17,17,0,0,29,0,73,0,23,14,4,3,0,0
0000249_01514_d_0000005,51,50-100,1000,33,35,37,39,4,0,44,0,79,0,36,21,15,14,0,0
0000249_01635_d_0000006,80,50-100,1000,34,34,37,38,4,0,43,0,84,0,71,26,9,8,0,0
0000249_02073_d_0000007,67,50-100,1000,21,23,24,25,2,0,39,0,81,0,61,17,6,6,0,0
0000249_02468_d_0000008,18,<50,1000,8,9,9,10,1,0,22,0,48,0,11,6,7,3,0,0
0000249_02900_d_0000009,101,100-150,1000,54,59,66,66,7,0,70,0,147,0,89,47,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,51,60,63,65,5,0,82,0,183,0,79,48,13,12,0,0
