image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000276_00001_d_0000507,55,50-100,862,29,31,32,33,2,0,43,0,66,0,43,20,11,10,1,1
0000276_00401_d_0000509,62,50-100,1000,25,31,31,32,1,0,35,0,59,0,50,19,12,12,0,0
0000276_00601_d_0000510,37,<50,895,21,23,24,24,1,0,25,0,42,0,28,14,8,8,1,1
0000276_01001_d_0000512,42,<50,1000,20,23,23,23,0,0,26,0,53,0,30,15,12,8,0,0
0000276_01201_d_0000513,29,<50,806,12,12,12,13,1,0,21,0,24,0,20,5,9,7,0,0
0000276_01401_d_0000514,25,<50,706,10,10,11,11,1,0,12,0,17,0,18,6,5,2,2,2
0000276_01801_d_0000516,21,<50,1000,10,10,10,10,0,0,13,0,31,0,19,8,1,1,1,1
0000276_02001_d_0000517,15,<50,884,10,10,10,10,0,0,16,0,24,0,15,10,0,0,0,0
0000276_02201_d_0000518,41,<50,1000,19,20,20,20,0,0,24,0,51,0,29,13,11,6,1,1
0000276_02401_d_0000519,48,<50,1000,22,25,27,27,2,0,22,0,55,0,40,21,7,3,1,1
0000276_02601_d_0000520,32,<50,1000,19,19,19,20,1,0,23,0,54,0,26,15,6,4,0,0
0000276_02801_d_0000521,37,<50,1000,17,18,18,18,0,0,28,0,61,0,32,14,3,2,2,2
0000276_03001_d_0000522,38,<50,1000,13,14,15,15,1,0,28,0,55,0,30,7,8,7,0,0
0000276_03201_d_0000523,60,50-100,1000,15,17,17,18,1,0,24,0,57,0,54,12,6,5,0,0
0000276_03401_d_0000524,61,50-100,1000,25,26,26,26,0,0,36,0,70,0,54,20,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,27,31,32,34,3,0,47,0,90,0,35,21,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,28,34,35,36,2,0,35,0,69,0,42,16,21,17,1,1
0000276_04001_d_0000527,54,50-100,1000,16,22,22,22,0,0,33,0,76,0,40,15,13,7,1,0
0000276_04201_d_0000528,59,50-100,818,45,45,46,48,3,0,64,0,89,0,26,13,28,27,5,5
0000276_04401_d_0000529,40,<50,532,40,40,40,40,0,0,46,0,54,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,237,7,7,7,7,0,0,6,0,17,0,8,5,1,1,1,1
0000276_04801_d_0000531,10,<50,134,10,10,10,10,0,0,9,0,15,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,333,6,6,6,6,0,0,7,0,14,0,5,4,2,2,0,0
0000276_05201_d_0000533,6,<50,69,6,6,6,6,0,0,7,0,9,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,252,5,5,5,5,0,0,6,0,9,0,10,5,0,0,0,0
0000276_05801_d_0000536,7,<50,256,3,3,3,3,0,0,1,0,9,0,7,3,0,0,0,0
0000276_06001_d_0000537,14,<50,158,6,6,6,6,0,0,8,0,12,0,12,4,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,40,41,46,48,7,0,73,0,251,0,65,26,19,14,1,1
0000277_00201_d_0000540,83,50-100,1000,38,49,51,52,3,0,72,0,147,0,51,22,30,26,2,1
0000277_00401_d_0000541,117,100-150,1000,45,48,50,52,4,0,56,0,131,0,93,32,24,16,0,0
0000277_01401_d_0000546,78,50-100,1000,41,45,49,49,4,0,56,0,137,0,42,17,34,27,2,1
0000277_01601_d_0000547,78,50-100,1000,42,45,50,50,5,0,56,0,110,0,45,17,32,27,1,1
0000277_01801_d_0000548,101,100-150,1000,47,54,58,59,5,0,71,0,120,0,62,23,37,29,2,2
0000277_02001_d_0000549,83,50-100,1000,49,57,59,63,6,0,68,0,115,0,36,18,40,32,7,7
0000277_02201_d_0000550,68,50-100,1000,48,52,52,52,0,0,69,0,114,0,33,19,32,30,3,3
