image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000086_01443_d_0000004,107,100-150,1000,53,65,69,70,5,0,114,0,181,0,96,56,11,9,0,0
0000086_01954_d_0000005,173,150-300,1000,54,69,71,78,9,0,116,0,151,0,163,63,10,6,0,0
0000103_00180_d_0000026,1,<50,65,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0000103_00502_d_0000027,3,<50,32,3,3,3,3,0,0,3,0,4,0,0,0,0,0,3,3
0000103_01734_d_0000028,4,<50,49,3,3,3,3,0,0,5,0,7,0,0,0,0,0,4,3
0000103_02544_d_0000029,14,<50,305,9,10,10,10,0,0,13,0,21,0,0,0,10,6,4,4
0000103_02964_d_0000030,10,<50,307,8,8,9,9,1,0,10,0,15,0,0,0,0,0,10,8
0000103_03349_d_0000031,4,<50,58,4,4,4,4,0,0,4,0,8,0,0,0,0,0,4,4
0000103_03738_d_0000032,3,<50,36,3,3,3,3,0,0,3,0,3,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,179,2,2,2,2,0,0,5,0,7,0,0,0,4,2,0,0
0000103_04513_d_0000034,2,<50,78,2,2,2,2,0,0,3,0,3,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,8,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,707,21,27,28,28,1,0,21,0,39,0,56,23,5,4,0,0
0000115_00796_d_0000081,78,50-100,1000,37,40,41,44,4,0,46,0,73,0,67,32,11,8,0,0
0000115_01031_d_0000082,63,50-100,1000,30,37,41,42,5,0,50,0,88,0,52,27,11,10,0,0
0000116_00351_d_0000083,74,50-100,1000,40,45,49,51,6,0,50,0,102,0,65,37,9,8,0,0
