image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
P0179__1024__1648___3296,12,<50,69,12,12,12,12,0,0,13,0,15,0,0,0,12,12,0,0
P0179__1024__1648___3518,9,<50,47,9,9,9,9,0,0,11,0,12,0,1,1,8,8,0,0
P0179__1024__1648___824,3,<50,48,3,3,3,3,0,0,2,0,3,0,0,0,3,3,0,0
P0179__1024__2472___1648,19,<50,217,19,19,19,19,0,0,43,0,51,0,2,2,10,10,7,7
P0179__1024__2472___2472,8,<50,108,8,8,8,8,0,0,14,0,17,0,0,0,4,4,4,4
P0179__1024__2472___3296,8,<50,64,8,8,8,8,0,0,8,0,13,0,4,4,4,4,0,0
P0179__1024__2472___3518,8,<50,59,8,8,8,8,0,0,9,0,16,0,4,4,4,4,0,0
P0179__1024__2472___824,2,<50,35,2,2,2,2,0,0,2,0,3,0,0,0,1,1,1,1
P0179__1024__3296___1648,5,<50,29,5,5,5,5,0,0,5,0,5,0,0,0,1,1,4,4
P0179__1024__3296___2472,21,<50,77,21,21,21,21,0,0,20,0,23,0,0,0,10,10,11,11
P0179__1024__3296___3296,13,<50,82,13,13,13,13,0,0,10,0,14,0,3,3,7,7,3,3
P0179__1024__3296___3518,11,<50,53,11,11,11,11,0,0,11,0,12,0,3,3,7,7,1,1
P0179__1024__3750___2472,9,<50,36,9,9,9,9,0,0,9,0,10,0,0,0,4,4,5,5
P0179__1024__3750___3296,8,<50,75,8,8,8,8,0,0,9,0,9,0,0,0,4,4,4,4
P0179__1024__3750___3518,6,<50,54,6,6,6,6,0,0,8,0,9,0,0,0,4,4,2,2
P0179__1024__824___1648,22,<50,157,22,22,22,22,0,0,29,0,31,0,0,0,17,17,5,5
P0179__1024__824___2472,5,<50,37,5,5,5,5,0,0,12,0,13,0,1,1,3,3,1,1
P0179__1024__824___824,15,<50,128,15,15,15,15,0,0,17,0,18,0,0,0,4,4,11,11
P0186__1024__0___0,6,<50,21,0,0,0,0,0,0,7,0,7,0,0,0,0,0,6,0
P0186__1024__227___0,7,<50,18,0,0,0,0,0,0,8,0,9,0,0,0,0,0,7,0
P0189__1024__0___0,61,50-100,131,0,0,0,0,0,0,57,0,65,0,0,0,45,0,16,0
P0194__1024__0___0,14,<50,29,0,0,0,0,0,0,15,0,16,0,5,0,1,0,8,0
P0198__1024__0___0,14,<50,28,14,14,14,14,0,0,16,0,16,0,0,0,0,0,14,14
P0198__1024__0___300,15,<50,28,15,15,15,15,0,0,20,0,21,0,0,0,0,0,15,15
P0198__1024__164___0,13,<50,28,13,13,13,13,0,0,15,0,15,0,0,0,0,0,13,13
P0198__1024__164___300,14,<50,29,14,14,14,14,0,0,21,0,21,0,0,0,0,0,14,14
P0199__1024__0___0,43,<50,234,43,43,43,43,0,0,58,0,68,0,25,25,1,1,17,17
P0199__1024__0___555,51,50-100,228,51,51,51,51,0,0,61,0,68,0,35,35,1,1,15,15
P0199__1024__148___0,21,<50,80,21,21,21,21,0,0,30,0,36,0,4,4,0,0,17,17
P0199__1024__148___555,20,<50,52,20,20,20,20,0,0,19,0,21,0,5,5,0,0,15,15
P0206__1024__0___0,9,<50,14,9,9,9,9,0,0,9,0,9,0,1,1,0,0,8,8
P0206__1024__0___303,11,<50,17,11,11,11,11,0,0,11,0,11,0,1,1,0,0,10,10
P0206__1024__140___0,9,<50,13,9,9,9,9,0,0,9,0,9,0,1,1,0,0,8,8
P0206__1024__140___303,11,<50,17,11,11,11,11,0,0,11,0,13,0,1,1,0,0,10,10
P0213__1024__0___0,21,<50,174,21,21,21,21,0,0,27,0,35,0,1,1,20,20,0,0
P0213__1024__0___588,13,<50,264,13,13,13,13,0,0,13,0,18,0,0,0,13,13,0,0
P0213__1024__824___0,9,<50,76,9,9,9,9,0,0,11,0,13,0,0,0,9,9,0,0
P0213__1024__824___588,25,<50,203,25,25,25,25,0,0,30,0,39,0,0,0,25,25,0,0
P0213__1024__858___0,9,<50,62,9,9,9,9,0,0,9,0,11,0,0,0,9,9,0,0
P0213__1024__858___588,25,<50,188,25,25,25,25,0,0,29,0,39,0,0,0,25,25,0,0
P0217__1024__0___0,22,<50,50,22,22,22,22,0,0,21,0,26,0,0,0,8,8,14,14
P0217__1024__0___401,18,<50,128,18,18,18,18,0,0,21,0,27,0,0,0,7,7,11,11
P0217__1024__541___0,18,<50,73,18,18,18,18,0,0,21,0,23,0,0,0,5,5,13,13
P0217__1024__541___401,17,<50,108,17,17,17,17,0,0,20,0,22,0,0,0,4,4,13,13
P0228__1024__0___0,10,<50,39,5,5,5,5,0,0,14,0,14,0,0,0,0,0,10,5
P0228__1024__363___0,12,<50,22,5,5,5,5,0,0,15,0,15,0,0,0,0,0,12,5
P0237__1024__0___0,19,<50,50,0,0,0,0,0,0,20,0,22,0,1,0,10,0,8,0
P0242__1024__0___0,8,<50,21,1,1,1,1,0,0,10,0,10,0,0,0,0,0,8,1
P0242__1024__0___320,9,<50,14,0,0,0,0,0,0,9,0,9,0,0,0,0,0,9,0
P0246__1024__0___0,35,<50,141,0,0,0,0,0,0,37,0,43,0,0,0,35,0,0,0
P0249__1024__0___0,17,<50,295,17,17,17,17,0,0,47,0,60,0,0,0,17,17,0,0
P0249__1024__0___653,16,<50,160,15,15,15,15,0,0,19,0,23,0,0,0,16,15,0,0
P0257__1024__0___0,20,<50,82,20,20,20,20,0,0,24,0,26,0,0,0,12,12,8,8
P0257__1024__0___572,25,<50,67,25,25,25,25,0,0,26,0,30,0,0,0,20,20,5,5
P0257__1024__56___0,20,<50,87,20,20,20,20,0,0,22,0,24,0,0,0,12,12,8,8
P0257__1024__56___572,24,<50,76,24,24,24,24,0,0,27,0,28,0,0,0,19,19,5,5
P0259__1024__0___824,1,<50,170,1,1,1,1,0,0,5,0,10,0,0,0,0,0,1,1
P0259__1024__1226___0,1,<50,96,1,1,1,1,0,0,5,0,9,0,0,0,0,0,1,1
P0259__1024__1226___1245,4,<50,164,2,3,3,3,0,0,5,0,9,0,0,0,4,3,0,0
P0259__1024__1226___824,4,<50,152,1,2,2,2,0,0,5,0,10,0,0,0,4,2,0,0
P0259__1024__824___0,2,<50,83,1,1,1,1,0,0,3,0,5,0,0,0,0,0,2,1
P0259__1024__824___1245,8,<50,190,5,6,6,6,0,0,5,0,14,0,0,0,5,3,3,3
P0259__1024__824___824,9,<50,249,4,6,6,6,0,0,13,0,26,0,0,0,5,2,4,4
P0261__1024__0___0,2,<50,24,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
P0261__1024__0___74,1,<50,20,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
P0261__1024__390___0,3,<50,32,1,1,1,1,0,0,1,0,1,0,0,0,1,1,2,0
P0261__1024__390___74,3,<50,20,2,2,2,2,0,0,1,0,1,0,0,0,1,1,2,1
P0262__1024__0___0,216,150-300,476,98,215,215,215,0,0,249,0,270,0,58,58,154,153,4,4
P0262__1024__0___1414,1,<50,79,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
P0262__1024__0___824,8,<50,167,8,8,8,8,0,0,19,0,27,0,0,0,8,8,0,0
P0262__1024__1260___0,107,100-150,480,89,107,107,107,0,0,155,0,179,0,75,75,28,28,4,4
P0262__1024__1260___1414,143,100-150,388,98,143,143,143,0,0,163,0,172,0,58,58,79,79,6,6
P0262__1024__1260___824,139,100-150,425,98,139,139,139,0,0,167,0,184,0,24,24,112,112,3,3
P0262__1024__824___0,265,150-300,689,100,259,265,265,6,0,319,1,348,1,125,124,131,128,9,7
P0262__1024__824___1414,154,150-300,414,99,154,154,154,0,0,168,0,175,0,62,62,84,84,8,8
P0262__1024__824___824,178,150-300,469,99,178,178,178,0,0,198,0,213,0,24,24,149,149,5,5
P0300__1024__0___0,1,<50,36,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0
P0300__1024__390___0,3,<50,144,1,2,2,2,0,0,5,0,9,0,0,0,0,0,3,2
P0305__1024__0___0,22,<50,101,0,0,0,0,0,0,34,0,37,0,0,0,21,0,1,0
P0309__1024__0___0,3,<50,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0
P0309__1024__0___808,4,<50,76,2,2,2,2,0,0,5,0,7,0,0,0,0,0,4,2
P0329__1024__0___0,23,<50,99,0,0,0,0,0,0,27,0,31,0,0,0,17,0,6,0
P0331__1024__0___0,5,<50,33,5,5,5,5,0,0,10,0,11,0,0,0,1,1,4,4
P0331__1024__0___1200,7,<50,88,7,7,7,7,0,0,11,0,12,0,2,2,5,5,0,0
P0331__1024__0___824,9,<50,122,9,9,9,9,0,0,13,0,17,0,1,1,7,7,1,1
P0331__1024__1454___1200,6,<50,45,6,6,6,6,0,0,8,0,10,0,0,0,2,2,4,4
P0331__1024__1454___824,5,<50,37,5,5,5,5,0,0,6,0,10,0,0,0,2,2,3,3
P0331__1024__824___1200,9,<50,92,8,8,8,8,0,0,10,0,11,0,0,0,7,6,2,2
P0331__1024__824___824,7,<50,57,7,7,7,7,0,0,9,0,14,0,0,0,3,3,4,4
P0336__1024__0___0,8,<50,60,8,8,8,8,0,0,10,0,14,0,1,1,4,4,3,3
P0336__1024__0___381,5,<50,51,5,5,5,5,0,0,5,0,8,0,0,0,2,2,3,3
P0336__1024__1648___0,6,<50,59,6,6,6,6,0,0,10,0,13,0,0,0,3,3,3,3
P0336__1024__1648___381,6,<50,46,6,6,6,6,0,0,8,0,9,0,0,0,2,2,4,4
P0336__1024__1861___0,7,<50,47,5,5,5,5,0,0,9,0,9,0,0,0,3,3,4,2
P0336__1024__1861___381,6,<50,25,5,5,5,5,0,0,7,0,11,0,0,0,2,2,4,3
P0336__1024__824___0,8,<50,72,7,7,7,7,0,0,8,0,8,0,1,1,3,3,4,3
P0336__1024__824___381,5,<50,96,5,5,5,5,0,0,6,0,8,0,0,0,2,2,3,3
P0342__1024__0___0,37,<50,163,7,7,7,7,0,0,37,0,53,0,0,0,37,7,0,0
P0347__1024__0___1648,4,<50,43,4,4,4,4,0,0,6,0,10,0,0,0,1,1,3,3
P0347__1024__0___2396,2,<50,27,2,2,2,2,0,0,3,0,3,0,0,0,0,0,2,2
P0347__1024__0___824,1,<50,34,1,1,1,1,0,0,3,0,3,0,0,0,0,0,1,1
P0347__1024__537___0,2,<50,4,2,2,2,2,0,0,2,0,2,0,0,0,0,0,2,2
P0347__1024__537___1648,7,<50,118,7,7,7,7,0,0,6,0,12,0,2,2,3,3,2,2
P0347__1024__537___2396,6,<50,95,6,6,6,6,0,0,7,0,10,0,0,0,6,6,0,0
P0347__1024__537___824,1,<50,47,1,1,1,1,0,0,2,0,3,0,0,0,0,0,1,1
P0348__1024__0___0,4,<50,44,0,0,0,0,0,0,4,0,5,0,0,0,1,0,3,0
P0348__1024__0___809,2,<50,29,1,1,1,1,0,0,2,0,4,0,0,0,0,0,2,1
P0352__1024__0___0,8,<50,45,8,8,8,8,0,0,10,0,12,0,0,0,3,3,5,5
P0352__1024__0___242,12,<50,48,11,11,11,11,0,0,15,0,17,0,0,0,9,8,3,3
P0352__1024__379___0,8,<50,38,8,8,8,8,0,0,8,0,8,0,0,0,2,2,6,6
P0352__1024__379___242,10,<50,51,9,9,9,9,0,0,11,0,13,0,0,0,7,6,3,3
P0353__1024__0___0,42,<50,272,41,41,41,41,0,0,53,0,64,0,3,3,39,38,0,0
P0353__1024__0___173,39,<50,319,39,39,39,39,0,0,54,0,71,0,6,6,33,33,0,0
P0353__1024__146___0,31,<50,206,30,30,30,30,0,0,37,0,48,0,2,2,29,28,0,0
P0353__1024__146___173,36,<50,250,36,36,36,36,0,0,44,0,61,0,5,5,31,31,0,0
P0359__1024__0___0,6,<50,14,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0
P0368__1024__0___0,20,<50,93,1,1,1,1,0,0,15,0,22,0,0,0,14,0,6,1
P0368__1024__0___363,16,<50,80,1,1,1,1,0,0,18,0,22,0,0,0,11,0,5,1
P0374__1024__0___0,20,<50,86,20,20,20,20,0,0,19,0,22,0,1,1,16,16,3,3
