image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
9999938_00000_d_0000234,69,50-100,706,64,67,67,67,0,0,68,0,98,0,41,39,28,28,0,0
9999938_00000_d_0000235,72,50-100,880,53,55,57,58,3,0,56,0,70,0,63,47,9,8,0,0
9999938_00000_d_0000236,78,50-100,1000,52,53,54,56,3,0,62,0,91,0,71,46,7,7,0,0
9999938_00000_d_0000237,48,<50,461,43,44,45,45,1,0,44,0,59,0,23,19,25,25,0,0
9999938_00000_d_0000238,29,<50,404,25,26,26,26,0,0,21,0,28,0,21,18,8,8,0,0
9999938_00000_d_0000239,91,50-100,1000,43,53,56,59,6,0,49,0,82,0,89,51,2,2,0,0
9999938_00000_d_0000240,40,<50,431,33,35,35,35,0,0,31,0,39,0,23,18,17,17,0,0
9999938_00000_d_0000241,25,<50,359,18,19,19,19,0,0,20,0,27,0,15,9,10,10,0,0
9999938_00000_d_0000242,25,<50,477,22,23,23,23,0,0,29,0,42,0,9,7,15,15,1,1
9999938_00000_d_0000243,31,<50,320,27,27,28,28,1,0,28,0,32,0,18,14,13,13,0,0
9999938_00000_d_0000244,47,<50,471,42,43,43,43,0,0,44,0,54,0,18,14,29,29,0,0
9999938_00000_d_0000245,57,50-100,557,52,53,53,53,0,0,54,0,72,0,27,23,30,30,0,0
9999938_00000_d_0000246,30,<50,295,24,26,26,26,0,0,24,0,29,0,14,11,16,15,0,0
9999938_00000_d_0000247,132,100-150,1000,14,20,23,25,5,0,9,0,68,0,132,20,0,0,0,0
9999938_00000_d_0000248,40,<50,376,37,38,38,38,0,0,46,0,59,0,14,12,26,26,0,0
9999938_00000_d_0000249,32,<50,398,31,31,31,31,0,0,36,0,50,0,3,3,29,28,0,0
9999938_00000_d_0000250,29,<50,295,22,23,23,23,0,0,25,0,32,0,8,3,21,20,0,0
9999938_00000_d_0000251,29,<50,234,23,24,24,24,0,0,24,0,28,0,16,11,13,13,0,0
9999938_00000_d_0000252,20,<50,369,16,16,16,16,0,0,23,0,32,0,19,15,1,1,0,0
9999938_00000_d_0000253,52,50-100,884,25,33,36,36,3,0,25,0,53,0,47,28,5,5,0,0
9999938_00000_d_0000254,51,50-100,1000,27,31,34,37,6,0,36,0,88,0,51,31,0,0,0,0
9999938_00000_d_0000255,16,<50,559,10,13,13,13,0,0,9,0,21,0,12,10,4,3,0,0
9999938_00000_d_0000256,42,<50,754,26,28,30,31,3,0,26,0,49,0,37,23,5,5,0,0
9999938_00000_d_0000257,58,50-100,240,31,35,35,35,0,0,36,0,45,0,39,16,18,18,1,1
9999938_00000_d_0000258,67,50-100,409,33,36,38,38,2,0,35,0,46,0,55,24,12,12,0,0
9999938_00000_d_0000259,35,<50,395,34,34,35,35,1,0,34,0,50,0,21,20,14,14,0,0
9999938_00000_d_0000260,56,50-100,587,39,48,51,51,3,0,33,0,53,0,48,40,7,7,1,1
9999938_00000_d_0000261,19,<50,145,13,13,13,13,0,0,16,0,18,0,8,2,11,11,0,0
9999938_00000_d_0000262,39,<50,285,29,30,30,30,0,0,18,0,37,0,31,22,8,8,0,0
9999938_00000_d_0000263,29,<50,159,21,25,25,25,0,0,17,0,22,0,19,15,9,9,1,1
9999938_00000_d_0000264,19,<50,199,19,19,19,19,0,0,14,0,16,0,7,7,11,11,1,1
9999938_00000_d_0000265,47,<50,399,35,39,39,39,0,0,26,0,43,0,31,23,16,16,0,0
9999938_00000_d_0000266,33,<50,284,21,22,22,22,0,0,20,0,29,0,23,13,10,9,0,0
9999938_00000_d_0000267,21,<50,191,21,21,21,21,0,0,20,0,29,0,15,15,6,6,0,0
9999938_00000_d_0000268,37,<50,286,32,34,34,34,0,0,34,0,43,0,21,18,16,16,0,0
9999938_00000_d_0000269,27,<50,231,24,24,24,24,0,0,24,0,30,0,21,18,6,6,0,0
9999938_00000_d_0000270,28,<50,195,24,24,24,24,0,0,22,0,32,0,13,9,15,15,0,0
9999938_00000_d_0000271,40,<50,314,39,40,40,40,0,0,34,0,42,0,15,15,25,25,0,0
9999938_00000_d_0000272,33,<50,224,25,27,27,27,0,0,20,0,24,0,18,15,15,12,0,0
9999938_00000_d_0000273,39,<50,413,33,34,34,34,0,0,32,0,43,0,31,26,8,8,0,0
9999938_00000_d_0000274,39,<50,706,32,35,36,36,1,0,40,0,48,0,33,31,6,4,0,0
9999938_00000_d_0000275,34,<50,265,25,28,28,28,0,0,24,0,32,0,30,24,4,4,0,0
9999938_00000_d_0000276,25,<50,370,23,23,23,23,0,0,27,0,33,0,19,17,6,6,0,0
9999938_00000_d_0000277,26,<50,542,24,25,25,25,0,0,29,0,46,0,23,22,3,3,0,0
9999938_00000_d_0000278,46,<50,530,36,39,39,39,0,0,47,0,59,0,38,32,8,7,0,0
9999938_00000_d_0000279,73,50-100,1000,46,50,55,58,8,0,47,0,88,0,68,47,5,3,0,0
9999938_00000_d_0000280,36,<50,884,32,33,33,33,0,0,41,0,62,0,35,33,1,0,0,0
9999938_00000_d_0000281,47,<50,447,43,45,46,46,1,0,43,0,66,0,39,37,8,8,0,0
9999938_00000_d_0000282,42,<50,424,35,36,38,38,2,0,45,0,59,0,24,19,18,17,0,0
9999938_00000_d_0000283,43,<50,519,37,37,37,37,0,0,42,0,55,0,35,29,8,8,0,0
9999938_00000_d_0000284,49,<50,898,43,44,44,44,0,0,46,0,65,0,47,42,2,2,0,0
9999938_00000_d_0000285,28,<50,486,23,24,26,26,2,0,26,0,39,0,17,13,11,11,0,0
9999938_00000_d_0000286,31,<50,367,23,23,24,24,1,0,16,0,22,0,29,21,2,2,0,0
9999938_00000_d_0000287,33,<50,446,32,32,32,32,0,0,36,0,51,0,29,28,4,4,0,0
9999938_00000_d_0000288,37,<50,414,37,37,37,37,0,0,45,0,55,0,33,33,4,4,0,0
9999938_00000_d_0000289,42,<50,395,41,41,41,41,0,0,50,0,69,0,32,32,10,9,0,0
9999938_00000_d_0000290,60,50-100,938,42,45,47,50,5,0,44,0,57,0,56,42,4,3,0,0
9999938_00000_d_0000291,28,<50,491,22,24,25,25,1,0,25,0,32,0,25,22,3,2,0,0
9999938_00000_d_0000292,30,<50,546,25,25,25,25,0,0,23,0,35,0,25,20,5,5,0,0
9999938_00000_d_0000293,33,<50,553,31,31,32,32,1,0,32,0,42,0,23,22,10,9,0,0
9999938_00000_d_0000294,15,<50,172,15,15,15,15,0,0,16,0,19,0,1,1,14,14,0,0
9999938_00000_d_0000295,24,<50,253,22,22,22,22,0,0,23,0,27,0,11,9,12,12,1,1
9999938_00000_d_0000296,44,<50,1000,31,36,36,38,2,0,27,0,46,0,36,30,8,6,0,0
9999938_00000_d_0000297,24,<50,548,13,13,16,16,3,0,18,0,33,0,20,10,4,3,0,0
9999938_00000_d_0000298,56,50-100,1000,36,42,43,44,2,1,45,0,78,0,51,39,5,3,0,0
9999938_00000_d_0000299,29,<50,293,27,28,28,28,0,0,26,0,32,0,13,12,16,16,0,0
9999938_00000_d_0000300,109,100-150,1000,67,82,85,86,4,0,80,0,144,0,108,81,1,1,0,0
9999938_00000_d_0000301,39,<50,649,28,30,31,31,1,0,23,0,42,0,32,23,7,7,0,0
9999938_00000_d_0000302,26,<50,248,23,24,24,24,0,0,23,0,30,0,9,7,17,17,0,0
9999938_00000_d_0000303,19,<50,220,15,16,16,16,0,0,15,0,20,0,10,7,9,9,0,0
9999938_00000_d_0000304,11,<50,221,11,11,11,11,0,0,10,0,23,0,1,1,10,10,0,0
9999938_00000_d_0000305,11,<50,124,11,11,11,11,0,0,12,0,15,0,2,2,9,9,0,0
9999938_00000_d_0000306,24,<50,173,21,22,22,22,0,0,11,0,14,0,14,12,10,10,0,0
9999938_00000_d_0000307,14,<50,107,14,14,14,14,0,0,9,0,12,0,5,5,9,9,0,0
9999938_00000_d_0000308,38,<50,508,23,28,28,28,0,0,17,0,24,0,28,20,10,8,0,0
9999938_00000_d_0000309,8,<50,46,7,7,7,7,0,0,5,0,6,0,3,2,5,5,0,0
9999938_00000_d_0000310,55,50-100,507,39,46,48,48,2,0,34,0,47,0,34,25,21,21,0,0
9999938_00000_d_0000311,59,50-100,727,47,52,52,52,0,0,58,0,88,0,30,23,29,29,0,0
9999938_00000_d_0000312,63,50-100,814,27,40,45,48,8,0,28,0,80,0,53,32,10,8,0,0
9999938_00000_d_0000313,54,50-100,1000,44,45,47,48,3,0,53,0,92,0,42,33,12,12,0,0
9999938_00000_d_0000314,38,<50,648,24,32,32,32,0,0,26,0,61,0,28,22,9,9,1,1
9999938_00000_d_0000315,21,<50,438,15,17,17,17,0,0,10,0,22,0,14,11,7,6,0,0
9999938_00000_d_0000316,28,<50,378,19,24,24,24,0,0,18,0,26,0,22,18,6,6,0,0
9999938_00000_d_0000317,25,<50,237,16,19,19,19,0,0,16,0,23,0,17,11,7,7,1,1
9999938_00000_d_0000318,24,<50,189,17,18,18,18,0,0,13,0,16,0,15,9,8,8,1,1
9999938_00000_d_0000319,24,<50,614,18,21,21,21,0,0,20,0,37,0,18,15,6,6,0,0
9999938_00000_d_0000320,22,<50,223,21,21,21,21,0,0,13,0,19,0,12,11,9,9,1,1
9999938_00000_d_0000321,24,<50,283,23,23,23,23,0,0,15,0,28,0,13,12,11,11,0,0
9999938_00000_d_0000322,9,<50,163,9,9,9,9,0,0,9,0,11,0,0,0,9,9,0,0
9999938_00000_d_0000323,39,<50,630,28,30,30,30,0,0,40,0,60,0,26,18,12,11,1,1
9999938_00000_d_0000324,60,50-100,986,49,54,55,55,1,0,53,0,92,0,38,32,22,22,0,0
