image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000103_03738_d_0000032,3,<50,300,3,3,3,3,0,0,3,0,9,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,300,4,4,4,4,0,0,8,0,30,0,0,0,4,4,0,0
0000103_04513_d_0000034,2,<50,300,2,2,2,2,0,0,7,0,22,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,300,1,1,1,1,0,0,2,0,5,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,300,33,40,40,40,0,0,59,0,158,0,56,35,5,5,0,0
0000115_00796_d_0000081,78,50-100,300,59,69,69,69,0,0,163,0,300,1,67,59,11,10,0,0
0000115_01031_d_0000082,63,50-100,300,55,61,61,61,0,0,168,0,300,1,52,50,11,11,0,0
0000116_00351_d_0000083,74,50-100,300,61,67,67,67,0,0,136,0,300,1,65,59,9,8,0,0
0000116_00819_d_0000084,36,<50,300,36,36,36,36,0,0,73,0,219,0,24,24,12,12,0,0
0000116_01059_d_0000085,70,50-100,300,52,64,64,64,0,0,123,0,300,1,59,53,11,11,0,0
0000116_01338_d_0000086,54,50-100,300,38,47,47,47,0,0,85,0,300,1,47,40,5,5,2,2
0000117_00112_d_0000087,129,100-150,300,84,107,107,107,0,0,147,0,300,1,112,91,13,12,4,4
0000117_01326_d_0000088,62,50-100,300,49,56,56,56,0,0,79,0,251,0,34,32,27,23,1,1
0000117_01731_d_0000089,47,<50,300,45,46,46,46,0,0,112,0,258,0,27,26,15,15,5,5
0000117_02708_d_0000090,100,100-150,300,66,79,79,79,0,0,206,0,300,1,64,46,36,33,0,0
0000117_03096_d_0000091,24,<50,300,24,24,24,24,0,0,201,0,300,1,8,8,14,14,2,2
0000129_02411_d_0000138,186,150-300,300,100,161,161,161,0,0,295,0,300,1,73,51,113,110,0,0
0000153_00001_d_0000001,55,50-100,300,45,47,47,47,0,0,106,0,300,1,47,41,8,6,0,0
0000153_00401_d_0000001,59,50-100,300,47,53,53,53,0,0,119,0,300,1,47,41,11,11,1,1
0000153_00801_d_0000001,49,<50,300,41,43,43,43,0,0,89,0,300,1,40,35,9,8,0,0
0000153_01201_d_0000001,59,50-100,300,40,46,46,46,0,0,105,0,300,1,57,44,2,2,0,0
0000153_01601_d_0000001,63,50-100,300,54,57,57,57,0,0,89,0,273,0,57,52,5,4,1,1
0000153_01801_d_0000001,55,50-100,300,43,46,46,46,0,0,102,0,300,1,52,43,3,3,0,0
0000154_00001_d_0000001,51,50-100,300,47,49,49,49,0,0,116,0,300,1,43,41,8,8,0,0
0000154_00401_d_0000001,60,50-100,300,56,58,58,58,0,0,101,0,300,1,51,49,9,9,0,0
0000154_00801_d_0000001,72,50-100,300,53,59,59,59,0,0,144,0,300,1,67,55,5,4,0,0
0000154_01201_d_0000001,81,50-100,300,57,65,65,65,0,0,147,0,300,1,75,59,6,6,0,0
0000154_01601_d_0000001,101,100-150,300,74,88,88,88,0,0,186,0,300,1,86,75,15,13,0,0
0000154_02001_d_0000001,83,50-100,300,72,79,79,79,0,0,268,0,300,1,74,70,8,8,1,1
0000155_00001_d_0000001,97,50-100,300,74,90,90,90,0,0,182,0,300,1,73,68,23,21,1,1
0000155_00401_d_0000001,122,100-150,300,83,104,104,104,0,0,251,0,300,1,106,89,16,15,0,0
0000155_00801_d_0000001,106,100-150,300,82,94,94,94,0,0,239,0,300,1,86,77,20,17,0,0
0000155_01201_d_0000001,94,50-100,300,72,87,87,87,0,0,200,0,300,1,82,75,12,12,0,0
0000155_01601_d_0000001,73,50-100,300,73,73,73,73,0,0,146,0,300,1,63,63,10,10,0,0
0000155_01871_d_0000001,55,50-100,300,51,53,53,53,0,0,126,0,300,1,46,45,9,8,0,0
0000162_00001_d_0000001,34,<50,300,31,32,32,32,0,0,89,0,300,1,26,24,7,7,1,1
0000162_00401_d_0000001,45,<50,300,44,45,45,45,0,0,116,0,300,1,39,39,5,5,1,1
0000162_00801_d_0000001,30,<50,300,27,28,28,28,0,0,81,0,300,1,25,23,3,3,2,2
0000162_01058_d_0000001,57,50-100,300,46,50,50,50,0,0,107,0,300,1,48,43,9,7,0,0
0000163_00001_d_0000001,69,50-100,300,54,63,63,63,0,0,120,0,300,1,58,55,9,7,2,1
0000163_00359_d_0000001,54,50-100,300,45,51,51,51,0,0,78,0,263,0,49,47,5,4,0,0
0000165_04325_d_0000105,29,<50,300,25,25,25,25,0,0,69,0,224,0,14,12,12,11,3,2
0000166_00558_d_0000118,71,50-100,300,52,61,61,61,0,0,136,0,300,1,19,13,39,35,13,13
0000193_00000_d_0000103,63,50-100,300,54,61,61,61,0,0,126,0,300,1,54,52,9,9,0,0
0000193_01497_d_0000111,87,50-100,300,69,80,80,80,0,0,207,0,300,1,72,65,15,15,0,0
0000193_01705_d_0000112,134,100-150,300,90,116,116,116,0,0,201,0,300,1,117,99,17,17,0,0
0000193_01876_d_0000113,107,100-150,300,78,97,97,97,0,0,172,0,300,1,97,87,10,10,0,0
0000193_02029_d_0000114,93,50-100,300,74,83,83,83,0,0,186,0,300,1,82,73,11,10,0,0
0000193_02212_d_0000115,78,50-100,300,63,71,71,71,0,0,162,0,300,1,73,66,5,5,0,0
0000193_02416_d_0000116,50,50-100,300,41,47,47,47,0,0,102,0,300,1,47,44,3,3,0,0
0000193_02606_d_0000117,49,<50,300,45,47,47,47,0,0,93,0,276,0,48,46,1,1,0,0
0000193_02725_d_0000118,39,<50,300,39,39,39,39,0,0,93,0,251,0,38,38,1,1,0,0
0000194_00000_d_0000119,54,50-100,300,49,50,50,50,0,0,179,0,300,1,51,48,3,2,0,0
0000194_00200_d_0000120,76,50-100,300,61,72,72,72,0,0,202,0,300,1,67,64,9,8,0,0
0000194_00399_d_0000121,143,100-150,300,95,127,127,127,0,0,221,0,300,1,137,121,6,6,0,0
0000194_00625_d_0000122,83,50-100,300,70,78,78,78,0,0,155,0,300,1,73,69,10,9,0,0
0000194_00800_d_0000123,54,50-100,300,42,45,45,45,0,0,81,0,262,0,41,32,13,13,0,0
0000194_00998_d_0000124,42,<50,300,36,38,38,38,0,0,78,0,217,0,37,33,5,5,0,0
0000194_01192_d_0000125,23,<50,300,22,22,22,22,0,0,68,0,211,0,18,17,5,5,0,0
0000196_04512_d_0000144,69,50-100,300,66,68,68,68,0,0,173,0,300,1,62,61,7,7,0,0
0000199_01269_d_0000166,16,<50,300,15,16,16,16,0,0,26,0,68,0,7,7,8,8,1,1
0000213_02500_d_0000240,94,50-100,300,71,81,81,81,0,0,239,0,300,1,85,73,9,8,0,0
0000213_02965_d_0000241,94,50-100,300,77,89,89,89,0,0,269,0,300,1,62,57,29,29,3,3
0000213_03478_d_0000242,115,100-150,300,87,108,108,108,0,0,300,1,300,1,70,63,40,40,5,5
0000213_03920_d_0000243,164,150-300,300,95,142,142,142,0,0,300,1,300,1,98,78,60,58,6,6
0000213_04405_d_0000244,106,100-150,300,82,98,98,98,0,0,297,0,300,1,62,56,38,36,6,6
0000213_04998_d_0000245,137,100-150,300,89,122,122,122,0,0,300,1,300,1,94,80,38,37,5,5
0000213_05340_d_0000246,138,100-150,300,89,125,125,125,0,0,300,1,300,1,95,83,40,39,3,3
0000213_05745_d_0000247,101,100-150,300,89,99,99,99,0,0,206,0,300,1,55,54,43,42,3,3
0000215_00000_d_0000256,157,150-300,300,84,118,118,118,0,0,246,0,300,1,132,93,24,24,1,1
0000215_00447_d_0000257,53,50-100,300,53,53,53,53,0,0,116,0,260,0,17,17,35,35,1,1
0000215_00909_d_0000258,93,50-100,300,77,87,87,87,0,0,201,0,300,1,54,50,37,35,2,2
0000215_01395_d_0000259,56,50-100,300,54,55,55,55,0,0,142,0,300,1,23,22,27,27,6,6
0000215_01869_d_0000260,78,50-100,300,67,77,77,77,0,0,207,0,300,1,50,49,24,24,4,4
0000215_02319_d_0000261,107,100-150,300,73,86,86,86,0,0,218,0,300,1,73,55,32,29,2,2
0000215_02667_d_0000262,83,50-100,300,74,77,77,77,0,0,189,0,300,1,48,43,35,34,0,0
0000215_02932_d_0000263,48,<50,300,47,47,47,47,0,0,107,0,262,0,18,17,27,27,3,3
0000215_03226_d_0000264,23,<50,300,23,23,23,23,0,0,35,0,93,0,12,12,10,10,1,1
0000216_00520_d_0000001,109,100-150,300,81,99,99,99,0,0,183,0,300,1,78,70,31,29,0,0
0000220_01242_d_0000004,37,<50,300,35,36,36,36,0,0,73,0,234,0,25,24,10,10,2,2
0000223_01802_d_0000005,64,50-100,300,60,61,61,61,0,0,123,0,300,1,41,38,23,23,0,0
0000237_00001_d_0000001,15,<50,300,12,12,12,12,0,0,22,0,91,0,13,10,2,2,0,0
0000242_00001_d_0000001,42,<50,300,37,40,40,40,0,0,80,0,279,0,28,27,13,12,1,1
0000242_00500_d_0000002,53,50-100,300,45,48,48,48,0,0,85,0,271,0,41,36,12,12,0,0
0000242_00627_d_0000003,45,<50,300,40,41,41,41,0,0,80,0,300,1,38,34,6,6,1,1
0000242_00843_d_0000004,2,<50,300,2,2,2,2,0,0,5,0,18,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,300,11,12,12,12,0,0,29,0,129,0,5,4,5,5,3,3
0000242_01139_d_0000006,72,50-100,300,58,65,65,65,0,0,134,0,300,1,65,58,7,7,0,0
0000242_01475_d_0000007,65,50-100,300,62,65,65,65,0,0,115,0,300,1,45,45,18,18,2,2
0000242_01912_d_0000008,50,50-100,300,41,44,44,44,0,0,55,0,150,0,49,43,1,1,0,0
0000242_02400_d_0000009,34,<50,300,34,34,34,34,0,0,55,0,124,0,29,29,5,5,0,0
0000242_02762_d_0000010,33,<50,300,33,33,33,33,0,0,53,0,157,0,24,24,9,9,0,0
0000242_03199_d_0000011,9,<50,300,9,9,9,9,0,0,9,0,26,0,6,6,3,3,0,0
0000242_03668_d_0000012,41,<50,300,37,39,39,39,0,0,68,0,231,0,29,27,11,11,1,1
0000242_04116_d_0000013,8,<50,300,7,7,7,7,0,0,15,0,69,0,5,4,3,3,0,0
0000242_04600_d_0000014,29,<50,300,29,29,29,29,0,0,77,0,218,0,14,14,15,15,0,0
0000242_05059_d_0000015,37,<50,300,31,34,34,34,0,0,46,0,154,0,36,33,1,1,0,0
0000242_05570_d_0000016,32,<50,300,30,30,30,30,0,0,61,0,171,0,30,28,2,2,0,0
0000242_06010_d_0000017,41,<50,300,29,32,32,32,0,0,53,0,166,0,40,31,1,1,0,0
0000242_06452_d_0000018,12,<50,300,11,11,11,11,0,0,23,0,64,0,10,9,2,2,0,0
0000244_00001_d_0000001,46,<50,300,42,44,44,44,0,0,66,0,194,0,39,37,7,7,0,0
0000244_00500_d_0000002,32,<50,300,24,27,27,27,0,0,90,0,259,0,28,23,4,4,0,0
0000244_01000_d_0000003,122,100-150,300,68,88,88,88,0,0,168,0,300,1,114,80,8,8,0,0
0000244_01500_d_0000004,96,50-100,300,72,85,85,85,0,0,217,0,300,1,92,81,4,4,0,0
0000244_02000_d_0000005,129,100-150,300,82,103,103,103,0,0,192,0,300,1,122,96,7,7,0,0
