image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,ab49a000163dfd58",14,<50,138,14,14,14,14,18,0,23,0,0,0,0,0,14,14
"273275,abd33000cffc7ca6",18,<50,277,10,13,13,13,24,0,34,0,0,0,6,4,12,9
"273275,ac3c4000308d9858",19,<50,196,15,15,15,15,32,0,43,0,0,0,0,0,19,15
"273275,ad61100009752291",11,<50,272,8,9,9,9,14,0,21,0,0,0,7,5,4,4
"273275,ad86b0007910da05",18,<50,110,2,2,2,2,14,0,19,0,0,0,0,0,18,2
"273275,addb9000e2598b2a",10,<50,133,10,10,10,10,12,0,16,0,0,0,0,0,10,10
"273275,ae1a000017f471c1",5,<50,81,0,0,0,0,10,0,11,0,0,0,0,0,5,0
"273275,ae978000bd826f8f",4,<50,91,1,1,1,1,3,0,4,0,0,0,0,0,4,1
"273275,aecca0004f26debf",4,<50,126,0,0,0,0,5,0,8,0,0,0,0,0,4,0
"273275,b126d000f5e2600f",13,<50,688,12,12,12,12,28,0,45,0,0,0,0,0,13,12
"273275,b1521000194a4bad",18,<50,57,2,2,2,2,20,0,22,0,0,0,0,0,18,2
"273275,b1880004e5b4a9b",28,<50,625,21,24,26,26,26,0,38,0,1,0,18,16,9,8
"273275,b1956000a912b5fc",3,<50,155,0,0,0,0,4,0,12,0,0,0,0,0,3,0
"273275,b21b000cc4d609e",8,<50,194,8,8,8,8,12,0,14,0,0,0,7,7,1,1
"273275,b2fe100012858bb7",11,<50,261,7,7,7,7,13,0,18,0,0,0,1,1,10,6
"273275,b2ffd0001785a433",12,<50,254,4,4,4,4,26,0,35,0,0,0,0,0,12,4
"273275,b3594000bc421ad3",7,<50,94,6,6,6,6,7,0,7,0,0,0,0,0,7,6
"273275,b368b00011683f86",32,<50,325,14,17,17,17,30,0,42,0,0,0,1,0,31,17
"273275,b3f92000d88ec2dd",14,<50,134,13,13,13,13,18,0,19,0,0,0,0,0,14,13
"273275,b400d0007131029e",17,<50,721,12,17,17,17,34,0,58,0,0,0,0,0,17,17
"273275,b44680001cef089b",11,<50,272,8,9,9,9,24,0,31,0,0,0,0,0,11,9
"273275,b4860000e9ab9b23",22,<50,182,19,19,19,19,23,0,34,0,0,0,9,6,13,13
"273275,b572d0001087aac3",8,<50,173,7,7,7,7,9,0,12,0,0,0,2,2,6,5
"273275,b63d100000145d4c",14,<50,285,14,14,14,14,19,0,25,0,0,0,14,14,0,0
"273275,b6444000d046d60e",6,<50,65,4,4,4,4,7,0,11,0,0,0,0,0,6,4
"273275,b6c0a00060817afe",7,<50,152,6,6,6,6,7,0,9,0,0,0,0,0,7,6
"273275,b6f40002c7e59ac",15,<50,503,12,13,14,14,22,0,37,0,13,12,2,1,0,0
"273275,b7230008ce4d827",27,<50,632,19,23,24,24,28,0,46,0,0,0,24,21,3,2
"273275,b761c00026699423",8,<50,153,6,6,6,6,10,0,16,0,0,0,0,0,8,6
"273275,b76390003a6a8fb5",154,150-300,339,9,17,17,17,4,0,24,0,9,0,144,17,1,0
"273275,b922100060dd45b7",8,<50,192,1,1,1,1,8,0,12,0,0,0,0,0,8,1
"273275,b9240004476889b",22,<50,232,15,15,15,15,19,0,21,0,0,0,22,15,0,0
"273275,b929b0006234664e",21,<50,300,14,18,18,18,24,0,40,0,0,0,0,0,21,18
"273275,b9ba70007b5ab000",10,<50,165,10,10,10,10,12,0,14,0,0,0,0,0,10,10
"273275,ba04d000c7f2d034",53,50-100,524,18,20,23,23,36,0,62,0,0,0,15,2,38,18
"273275,ba4d0000fad3fc9d",14,<50,185,13,13,13,13,21,0,27,0,0,0,0,0,14,13
"273275,ba59800047d8f863",11,<50,210,3,5,5,5,12,0,16,0,0,0,0,0,11,5
"273275,ba6800021429833",29,<50,544,20,23,25,25,27,0,43,0,0,0,25,19,4,4
"273275,ba9350002bc0c146",17,<50,97,14,14,14,14,18,0,21,0,0,0,0,0,17,14
"273275,bb4a700076a2ea23",11,<50,133,9,9,9,9,9,0,11,0,0,0,5,5,6,4
"273275,bbc450005baa77f1",15,<50,104,14,14,14,14,16,0,19,0,0,0,0,0,15,14
"273275,bbf0c000baaea095",40,<50,395,20,26,27,27,39,0,53,0,0,0,10,3,30,23
"273275,bc1720009f98c98e",6,<50,116,4,4,4,4,6,0,8,0,0,0,0,0,6,4
"273275,bc5f9000857357d2",12,<50,135,12,12,12,12,22,0,30,0,0,0,0,0,12,12
"273275,bc800000d75d6681",24,<50,167,16,16,16,16,15,0,24,0,0,0,1,0,23,16
"273275,bca00000b7788ae4",11,<50,77,10,10,10,10,11,0,11,0,0,0,0,0,11,10
"273275,bd15000a84d85b4",10,<50,369,9,9,9,9,20,0,34,0,0,0,3,3,7,6
"273275,bd5a500004afae80",13,<50,154,6,6,6,6,8,0,13,0,0,0,0,0,13,6
"273275,bdc2b000321149cd",10,<50,91,10,10,10,10,10,0,11,0,0,0,0,0,10,10
"273275,bddc5000be166714",15,<50,530,6,8,8,8,17,0,27,0,0,0,0,0,15,8
"273275,be6690001e303ff4",7,<50,106,6,6,6,6,3,0,7,0,0,0,4,4,3,2
"273275,be690003b5815cc",20,<50,492,10,12,12,12,27,0,44,0,1,0,6,5,13,7
"273275,bed7f000b146f5ed",9,<50,156,4,4,4,4,8,0,14,0,0,0,0,0,9,4
"273275,bf7da0003024bbf8",38,<50,987,22,24,29,30,45,0,66,0,3,0,15,9,20,15
"273275,bf8f10006cbe6861",15,<50,176,14,14,14,14,14,0,20,0,0,0,0,0,15,14
"273275,c00300087feb370",25,<50,454,17,21,22,22,29,0,39,0,2,1,10,8,13,12
"273275,c0117000219ee3eb",17,<50,106,15,15,15,15,18,0,19,0,0,0,0,0,17,15
"273275,c01310005a429ce1",7,<50,245,4,5,5,5,7,0,12,0,0,0,0,0,7,5
"273275,c02bb000f48f8a62",7,<50,205,5,6,6,6,11,0,16,0,0,0,0,0,7,6
"273275,c08cc000b6ef1dc1",10,<50,429,2,3,3,3,38,0,45,0,0,0,0,0,10,3
"273275,c0ae0000aec25c12",35,<50,394,28,33,33,33,23,0,38,0,6,6,26,25,3,2
"273275,c2ef600099335a0e",13,<50,283,10,12,12,12,10,0,18,0,0,0,0,0,13,12
"273275,c32c90009a2e1e30",14,<50,305,14,14,14,14,14,0,19,0,2,2,0,0,12,12
"273275,c4da40001b61003f",8,<50,191,6,7,7,7,8,0,8,0,0,0,0,0,8,7
"273275,c4f3b00089e829b2",31,<50,531,17,19,19,19,38,0,56,0,0,0,0,0,31,19
"273275,c4fe5000ca1d5178",39,<50,913,38,38,38,38,47,0,68,0,0,0,0,0,39,38
"273275,c51500038214ba2",36,<50,669,32,34,34,34,37,0,59,0,12,11,21,20,3,3
"273275,c6039000b2767565",23,<50,318,19,21,21,21,31,0,38,0,0,0,0,0,23,21
"273275,c6a030005cbfcad2",26,<50,485,21,24,24,24,31,0,43,0,0,0,0,0,26,24
"273275,c6c02000dbe1a287",12,<50,147,11,11,11,11,15,0,18,0,0,0,0,0,12,11
"273275,c6e3700071ea6a92",11,<50,243,11,11,11,11,14,0,19,0,0,0,0,0,11,11
"273275,c6e9200031a608c9",13,<50,127,12,12,12,12,14,0,16,0,0,0,0,0,13,12
"273275,c7878000b7cfedbe",14,<50,132,11,11,11,11,15,0,26,0,0,0,0,0,14,11
"273275,c812500014412d06",8,<50,59,8,8,8,8,10,0,11,0,0,0,0,0,8,8
"273275,c86560007ed3c043",4,<50,17,2,2,2,2,4,0,5,0,0,0,0,0,4,2
"273275,c96000010b8fb29",15,<50,351,14,15,15,15,25,0,38,0,0,0,0,0,15,15
"273275,c965f0007fd32688",5,<50,120,2,2,2,2,6,0,9,0,0,0,0,0,5,2
"273275,c96a800051117e10",13,<50,142,13,13,13,13,16,0,16,0,2,2,6,6,5,5
"273275,c9ada000d5ace865",19,<50,375,17,17,18,18,26,0,37,0,0,0,3,3,16,14
"273275,c9ea3000b86c3b0e",6,<50,131,1,1,1,1,7,0,11,0,0,0,0,0,6,1
"273275,ca04e000168e5f9d",5,<50,184,5,5,5,5,11,0,17,0,0,0,0,0,5,5
"273275,ca3bf00066d85bc5",54,50-100,743,39,45,45,46,41,0,68,0,0,0,42,33,12,12
"273275,ca8c0000f75c592",30,<50,530,24,25,26,26,34,0,44,0,0,0,1,0,29,25
"273275,ca9350007433912e",17,<50,206,4,6,6,6,18,0,24,0,0,0,0,0,17,6
"273275,cadc2000e94c848e",26,<50,207,25,25,25,25,23,0,26,0,0,0,20,19,6,6
"273275,cb1a00015d16972",25,<50,572,22,22,22,22,34,0,45,0,0,0,6,5,19,17
"273275,cb93f0005860ff4e",32,<50,430,22,22,23,23,27,0,42,0,3,1,28,20,1,1
"273275,ccfb30001732cf8a",19,<50,99,19,19,19,19,20,0,23,0,0,0,0,0,19,19
"273275,cd081000e9949a22",14,<50,229,11,12,12,12,17,0,19,0,0,0,0,0,14,12
"273275,cd3cb00076c87fb5",20,<50,597,13,16,17,17,31,0,49,0,0,0,5,4,15,12
"273275,cd7fa000556a3ab9",22,<50,381,13,17,18,18,19,0,32,0,0,0,9,6,13,11
"273275,cd820000863f84ee",30,<50,341,7,13,13,13,35,0,50,0,0,0,0,0,30,13
"273275,ce049000c27fa507",24,<50,695,21,23,23,23,40,0,60,0,0,0,2,2,22,21
"273275,ce0da000c4e8c6d6",11,<50,315,9,9,10,10,16,0,19,0,0,0,0,0,11,9
"273275,ce150000cce911d4",8,<50,196,8,8,8,8,14,0,16,0,0,0,0,0,8,8
"273275,ce67100003bb23df",16,<50,382,14,14,14,14,23,0,45,0,1,1,1,1,14,12
"273275,cf7760008c71ece2",12,<50,885,8,9,9,9,45,0,65,0,0,0,0,0,12,9
"273275,cfadc000669b5577",3,<50,99,3,3,3,3,4,0,9,0,0,0,0,0,3,3
"273275,cfdaa000dd286552",21,<50,192,18,19,19,19,15,0,24,0,3,2,18,17,0,0
"273275,d00b3000dd6c38f5",30,<50,196,18,23,23,23,56,0,64,0,0,0,0,0,30,23
"273275,d0e64000c54eb7d0",8,<50,209,2,2,2,2,12,0,19,0,0,0,0,0,8,2
"273275,d2057000f6bfc1c0",13,<50,374,10,11,11,11,25,0,37,0,0,0,1,0,12,11
"273275,d2f6d000cdd1cf34",5,<50,29,4,4,4,4,7,0,8,0,0,0,0,0,5,4
"273275,d309000eccb37fb",14,<50,364,13,13,13,13,18,0,25,0,3,3,7,6,4,4
"273275,d34e70001efcdc2f",21,<50,291,20,21,21,21,21,0,35,0,0,0,12,12,9,9
"273275,d358b0008b034f6b",16,<50,445,15,16,16,16,19,0,29,0,3,3,0,0,13,13
"273275,d3a990007c845b3f",15,<50,149,14,14,14,14,17,0,24,0,0,0,0,0,15,14
"273275,d42d100096f858bc",42,<50,575,22,28,32,32,23,0,44,0,2,2,40,26,0,0
"273275,d457000b20960f1",7,<50,181,6,6,6,6,12,0,18,0,0,0,7,6,0,0
"273275,d47b60001e30c04c",17,<50,222,17,17,17,17,20,0,22,0,0,0,0,0,17,17
"273275,d4d5e000b3fb43be",5,<50,174,4,4,4,4,6,0,9,0,0,0,1,0,4,4
"273275,d5627000dfb89f1b",9,<50,81,8,8,8,8,10,0,12,0,0,0,0,0,9,8
"273275,d66df00074212d08",24,<50,362,22,22,22,22,29,0,41,0,0,0,16,14,8,8
"273275,d67190003be4d979",45,<50,652,15,21,23,23,26,0,53,0,1,1,27,11,17,9
"273275,d6751000b88022ea",7,<50,158,7,7,7,7,6,0,9,0,0,0,7,7,0,0
"273275,d7270000190073ac",8,<50,297,8,8,8,8,15,0,20,0,0,0,0,0,8,8
"273275,d745c0001e2efaa0",28,<50,968,19,21,21,23,42,0,87,0,0,0,0,0,28,21
"273275,d7747000b17bedd0",19,<50,187,18,18,18,18,18,0,20,0,0,0,0,0,19,18
"273275,d7dd2000a659d40b",21,<50,201,18,18,18,18,26,0,28,0,0,0,1,1,20,17
"273275,d81cf000df84baac",24,<50,473,18,19,19,19,25,0,35,0,7,4,3,1,14,14
"273275,d82b6000e2f782e7",41,<50,754,24,29,29,31,39,0,68,0,0,0,24,14,17,15
"273275,d88700086ce145f",73,50-100,818,41,48,54,55,24,0,54,0,5,2,41,27,27,19
"273275,d89400005b9bd1f0",33,<50,226,28,29,29,29,36,0,48,0,0,0,0,0,33,29
"273275,d8cfb000419f91ec",15,<50,75,3,3,3,3,17,0,19,0,0,0,0,0,15,3
"273275,d948c000c19c0d6d",14,<50,225,14,14,14,14,21,0,27,0,0,0,12,12,2,2
"273275,d982e00012ef15bc",10,<50,247,6,6,6,6,14,0,23,0,1,1,0,0,9,5
"273275,d9fc00027a31c92",28,<50,555,21,22,24,24,27,0,45,0,8,4,19,17,1,1
"273275,da65a000d49039a8",34,<50,811,21,23,25,28,51,0,71,0,0,0,0,0,34,23
"273275,daa82000e4358a89",28,<50,411,15,22,24,24,31,0,41,0,0,0,0,0,28,22
"273275,db1380005dfd04bb",13,<50,234,11,11,11,11,17,0,22,0,0,0,1,1,12,10
"273275,db46900063903fe2",31,<50,513,19,21,21,21,24,0,35,0,0,0,5,2,26,19
"273275,db79b000533cdb82",10,<50,123,9,9,9,9,14,0,20,0,0,0,0,0,10,9
"273275,dba2d000ef61fd4d",17,<50,307,11,13,13,13,19,0,27,0,0,0,1,1,16,12
"273275,dc1b40002abe0cab",27,<50,216,23,24,24,24,23,0,35,0,0,0,9,6,18,18
"273275,dc9040002078a4d1",21,<50,425,17,21,21,21,35,0,51,0,0,0,0,0,21,21
"273275,dcd67000e706239d",82,50-100,387,23,31,34,34,19,0,31,0,13,5,59,22,10,4
"273275,dd6c90007fda3cef",53,50-100,408,40,46,46,46,28,0,34,0,1,0,46,40,6,6
"273275,dd70700070cb35db",28,<50,364,27,28,28,28,34,0,46,0,0,0,9,9,19,19
"273275,dd8e800024a59e41",16,<50,97,10,10,10,10,35,0,37,0,0,0,0,0,16,10
"273275,de6b600015763c03",13,<50,589,7,8,8,8,30,0,54,0,0,0,5,3,8,5
"273275,e02ba00048affdcc",10,<50,205,7,8,8,8,16,0,20,0,0,0,0,0,10,8
"273275,e04f5000090e3eed",10,<50,208,10,10,10,10,16,0,22,0,0,0,0,0,10,10
"273275,e0a6000d9175913",23,<50,664,20,21,22,22,32,0,44,0,0,0,11,9,12,12
"273275,e18dc0003f5891b9",53,50-100,235,31,35,35,35,33,0,48,0,0,0,22,11,31,24
"273275,e191000af25dcd1",41,<50,501,32,35,37,37,24,0,33,0,10,8,26,23,5,4
"273275,e1b2c0005f786e32",10,<50,98,8,8,8,8,15,0,17,0,0,0,0,0,10,8
"273275,e1eee00014d07995",13,<50,141,7,8,8,8,26,0,28,0,0,0,0,0,13,8
"273275,e24520008a0f6b96",6,<50,166,4,4,4,4,9,0,11,0,0,0,0,0,6,4
"273275,e2a3a000938366ba",23,<50,254,13,15,15,15,29,0,36,0,0,0,0,0,23,15
"273275,e32d900084a66a37",6,<50,189,6,6,6,6,7,0,10,0,0,0,0,0,6,6
"273275,e34910001fc77b7e",4,<50,25,0,0,0,0,4,0,5,0,0,0,0,0,4,0
"273275,e354c00055ac7d3f",16,<50,247,15,15,15,15,22,0,28,0,0,0,0,0,16,15
"273275,e37ef0001f17c448",54,50-100,486,40,45,46,46,30,0,47,0,11,10,35,27,8,8
"273275,e3c89000bebe44ce",32,<50,650,12,17,20,20,42,0,54,0,0,0,1,0,31,17
"273275,e43ea00042a2b883",11,<50,133,3,3,3,3,15,0,19,0,0,0,0,0,11,3
"273275,e4487000fc323b00",7,<50,173,7,7,7,7,10,0,11,0,0,0,0,0,7,7
"273275,e4a5b000b0c5dcee",130,100-150,325,44,56,56,56,18,0,41,0,0,0,62,13,68,43
"273275,e4a7b0006c913418",19,<50,224,13,17,17,17,27,0,31,0,0,0,0,0,19,17
"273275,e5977000b6247d50",3,<50,268,1,2,2,2,12,0,16,0,0,0,0,0,3,2
"273275,e6ce7000a933f9a7",5,<50,260,0,0,0,0,12,0,18,0,0,0,0,0,5,0
"273275,e70b500056d1d878",89,50-100,952,45,66,74,76,33,0,73,0,12,6,66,51,11,9
"273275,e723c000f2ee2ee7",31,<50,828,26,26,26,30,41,0,64,0,0,0,0,0,31,26
"273275,e730800054107a9c",49,<50,924,20,24,25,27,58,0,91,0,0,0,29,11,20,13
"273275,e8434000b4158a9b",10,<50,145,0,0,0,0,13,0,19,0,0,0,0,0,10,0
"273275,e869b0006084fea9",19,<50,174,12,12,12,12,21,0,24,0,0,0,0,0,19,12
"273275,e86dd0009579cce3",13,<50,324,13,13,13,13,28,0,39,0,0,0,0,0,13,13
"273275,e899e000485be1b2",42,<50,796,36,40,42,42,47,0,76,0,5,5,9,9,28,26
"273275,e99d80007220d4b6",44,<50,234,6,7,7,7,19,0,41,0,0,0,1,0,43,7
"273275,e9a190004e85d891",25,<50,405,11,19,21,21,30,0,41,0,0,0,1,1,24,18
"273275,e9c21000c1451a9b",14,<50,78,0,0,0,0,10,0,13,0,0,0,0,0,14,0
"273275,ea23e000594f4108",7,<50,488,6,6,6,6,21,0,48,0,0,0,0,0,7,6
"273275,ea79000004ada157",18,<50,204,13,13,13,13,21,0,23,0,0,0,8,6,10,7
"273275,ea7b0000d2b8ebf1",10,<50,123,10,10,10,10,13,0,17,0,0,0,2,2,8,8
"273275,eaa6c000c385c5cb",21,<50,251,18,18,18,18,22,0,37,0,15,12,6,6,0,0
"273275,eaa8b0001f23904b",5,<50,134,2,2,2,2,6,0,14,0,0,0,0,0,5,2
"273275,eb5420002fc0ec43",4,<50,139,4,4,4,4,6,0,13,0,0,0,0,0,4,4
"273275,eb57800096cac50d",25,<50,999,9,11,11,11,34,0,59,0,0,0,0,0,25,11
"273275,ebc53000b5cf8b08",9,<50,239,5,7,7,7,13,0,20,0,0,0,0,0,9,7
"273275,ec35900033027196",5,<50,105,0,0,0,0,9,0,10,0,0,0,0,0,5,0
"273275,ec37e0000bf00343",12,<50,122,10,10,10,10,16,0,19,0,0,0,0,0,12,10
"273275,ecb0e000a40b73c5",18,<50,239,17,18,18,18,25,0,33,0,0,0,0,0,18,18
"273275,ecbbc000cbf4b516",10,<50,385,9,9,9,9,30,0,44,0,0,0,0,0,10,9
"273275,ecdfe0001addfe97",21,<50,178,15,18,18,18,32,0,40,0,0,0,0,0,21,18
"273275,ece9500048a93df1",17,<50,389,15,17,17,17,21,0,35,0,0,0,0,0,17,17
"273275,ecf4e000861d6786",17,<50,213,7,8,8,8,31,0,37,0,0,0,0,0,17,8
"273275,ed15c0005df597f3",19,<50,342,16,16,16,16,26,0,33,0,0,0,0,0,19,16
"273275,ed78400052ff3d1f",22,<50,753,13,19,21,21,40,0,55,0,0,0,0,0,22,19
"273275,ee211000f66dfda9",5,<50,90,4,4,4,4,6,0,7,0,0,0,0,0,5,4
"273275,ee42c00052de57ff",36,<50,290,22,33,33,33,69,0,77,0,0,0,0,0,36,33
"273275,ee5100007fc8817f",16,<50,374,14,15,15,15,22,0,28,0,0,0,0,0,16,15
"273275,efa36000a9214eab",14,<50,374,12,13,13,13,36,0,48,0,0,0,0,0,14,13
"273275,f068800049b82951",8,<50,115,7,7,7,7,13,0,17,0,0,0,0,0,8,7
"273275,f083b0001233cd0a",12,<50,552,7,8,9,9,43,0,59,0,0,0,0,0,12,8
"273275,f0c59000b19f789b",13,<50,347,12,13,13,13,16,0,26,0,0,0,0,0,13,13
"273275,f0d3f0008486d73e",26,<50,463,16,19,19,19,26,0,40,0,0,0,4,3,22,16
"273275,f130e000d1862d09",20,<50,368,12,15,15,15,22,0,30,0,3,2,10,9,7,4
"273275,f14a90007d021751",164,150-300,728,76,115,130,132,36,0,72,0,114,74,50,41,0,0
"273275,f1681000dd39107a",6,<50,91,2,2,2,2,9,0,12,0,0,0,0,0,6,2
"273275,f238b0002dfb90a7",78,50-100,723,46,57,62,63,35,0,63,0,11,6,67,51,0,0
"273275,f244b0005dfe3f6d",3,<50,211,0,0,0,0,3,0,8,0,0,0,0,0,3,0
"273275,f24b700081f68d82",12,<50,34,0,0,0,0,12,0,12,0,0,0,0,0,12,0
"273275,f2532000d2aace8f",9,<50,510,9,9,9,9,13,0,15,0,0,0,0,0,9,9
"273275,f2715000d68aa75b",48,<50,431,27,29,32,32,35,0,56,0,0,0,48,29,0,0
"273275,f3c1a00043f37a67",13,<50,137,12,12,12,12,17,0,19,0,0,0,4,3,9,9
"273275,f41db0002b8bed34",3,<50,98,3,3,3,3,6,0,10,0,0,0,0,0,3,3
"273275,f45f500005f57af6",9,<50,661,7,7,8,8,36,0,62,0,0,0,2,1,7,6
"273275,f469e0000225c25d",96,50-100,891,23,27,33,37,61,0,125,0,0,0,0,0,96,27
"273275,f475c0006b679579",28,<50,593,10,17,19,19,32,0,50,0,0,0,15,7,13,10
"273275,f50a3000faba19d2",7,<50,380,2,3,3,3,22,0,32,0,0,0,0,0,7,3
"273275,f55ba000cc5509af",5,<50,130,5,5,5,5,9,0,11,0,0,0,0,0,5,5
"273275,f648e000b611a81c",7,<50,57,7,7,7,7,8,0,9,0,0,0,0,0,7,7
"273275,f73aa000486cebab",4,<50,133,0,0,0,0,3,0,4,0,0,0,0,0,4,0
"273275,f75760000ba62a01",14,<50,142,13,13,13,13,14,0,20,0,0,0,0,0,14,13
"273275,f75b100094bab0f9",26,<50,449,18,20,20,20,33,0,48,0,0,0,0,0,26,20
"273275,f8c7d00063c3da16",36,<50,279,14,15,15,15,19,0,30,0,0,0,32,11,4,4
"273275,f8cb500075a9c4fc",14,<50,296,13,13,13,13,13,0,21,0,3,3,11,10,0,0
"273275,fa713000ae39ef2e",3,<50,536,2,2,2,2,14,0,29,0,0,0,0,0,3,2
"273275,fa7b20001ed3cf27",5,<50,68,3,3,3,3,4,0,8,0,0,0,0,0,5,3
"273275,faa2700060051862",10,<50,299,9,10,10,10,22,0,31,0,0,0,0,0,10,10
"273275,fade1000c936c0fc",6,<50,442,5,5,5,5,10,0,20,0,0,0,0,0,6,5
"273275,fb5f30002c54e675",8,<50,177,3,3,3,3,7,0,16,0,0,0,1,0,7,3
"273275,fb6500028cee19c",22,<50,541,20,21,21,21,36,0,48,0,0,0,20,19,2,2
"273275,fba72000ef394de0",8,<50,161,7,7,7,7,10,0,15,0,3,3,4,4,1,0
"273275,fc9e300008740385",11,<50,183,2,2,2,2,15,0,20,0,0,0,0,0,11,2
"273275,fcc0a0007276e09d",28,<50,267,16,21,21,21,48,0,54,0,0,0,0,0,28,21
"273275,fd671000aa453c73",37,<50,252,18,20,20,20,40,0,49,0,0,0,0,0,37,20
"273275,fdbe00003e1de45b",20,<50,215,7,11,11,11,24,0,33,0,0,0,0,0,20,11
"273275,fe14d0000a4dff84",6,<50,285,2,3,3,3,22,0,26,0,0,0,0,0,6,3
"273275,fe96700089398e06",15,<50,246,14,14,14,14,17,0,22,0,0,0,0,0,15,14
"273275,fef44000afde4f95",9,<50,165,2,3,3,3,15,0,20,0,0,0,0,0,9,3
"273275,ffc0000a6e9be0f",27,<50,177,9,9,9,9,14,0,19,0,4,1,20,5,3,3
"273278,100115000bb13f6bd",16,<50,477,11,11,11,11,31,0,43,0,0,0,3,1,13,10
"273278,10015000017fab156",19,<50,289,13,13,13,13,24,0,30,0,0,0,5,4,14,9
"273278,10018d0006975f271",23,<50,487,18,19,19,19,24,0,31,0,0,0,13,9,10,10
"273278,1001f80003a256a47",37,<50,877,27,30,32,32,52,0,87,0,0,0,22,16,15,14
"273278,1002a50002f786bd8",24,<50,671,14,16,17,17,30,0,46,0,0,0,3,0,21,16
"273278,10034000d2f8f848",6,<50,223,3,3,3,3,11,0,14,0,0,0,0,0,6,3
"273278,10038f000b9ede6b7",14,<50,220,12,13,13,13,19,0,25,0,3,3,1,1,10,9
"273278,10049500047e82c79",12,<50,292,12,12,12,12,27,0,37,0,0,0,7,7,5,5
"273278,1004e00006a12d047",5,<50,214,5,5,5,5,13,0,21,0,0,0,0,0,5,5
"273278,1005d3000330893f5",10,<50,276,8,8,8,8,22,0,28,0,0,0,0,0,10,8
"273278,1006d20007daf8366",21,<50,542,21,21,21,21,34,0,50,0,0,0,0,0,21,21
"273278,100d7400009e37c38",37,<50,613,22,24,24,24,27,0,42,0,3,0,25,17,9,7
"273278,100e78000579e260c",18,<50,398,14,16,16,16,24,0,35,0,0,0,6,6,12,10
"273278,101ab20001613531b",30,<50,514,24,26,27,27,32,0,41,0,4,3,24,21,2,2
"273278,102e800069bf901a",7,<50,118,4,4,4,4,10,0,14,0,0,0,0,0,7,4
"273278,103204000dfd1be77",7,<50,768,2,2,2,2,32,0,56,0,0,0,0,0,7,2
"273278,1041f000f32e9da7",23,<50,712,8,9,12,12,35,0,48,0,0,0,0,0,23,9
"273278,104e20000371740c",17,<50,422,11,11,12,12,18,0,32,0,0,0,1,1,16,10
"273278,106ab000099beb769",33,<50,528,26,29,30,30,26,0,35,0,1,1,26,22,6,6
"273278,106da9000c20ac8ef",6,<50,714,1,1,1,1,20,0,32,0,0,0,0,0,6,1
"273278,107b240001d983e81",20,<50,876,9,13,16,16,22,0,41,0,0,0,8,5,12,8
"273278,10853d00030835456",5,<50,219,4,4,4,4,13,0,16,0,0,0,2,1,3,3
"273278,108775000a1447202",18,<50,387,5,6,6,6,16,0,26,0,0,0,0,0,18,6
"273278,108dfb000be2e44b5",128,100-150,919,92,122,125,128,71,0,128,0,2,1,126,121,0,0
"273278,1096c0000e05875d9",238,150-300,936,30,63,83,101,49,0,117,0,25,4,192,45,21,14
"273278,109aa10008a2848c7",91,50-100,848,39,64,72,73,54,0,94,0,8,3,83,61,0,0
"273278,109b26000ad38d419",25,<50,518,19,19,19,19,25,0,37,0,0,0,25,19,0,0
"273278,10ad5500069ff08f1",81,50-100,867,35,44,47,50,43,0,58,0,1,0,57,27,23,17
"273278,10aff60002059db32",26,<50,494,24,24,25,25,31,0,45,0,3,3,21,20,2,1
"273278,10b058000a2e11237",22,<50,542,13,16,17,17,47,0,60,0,13,8,9,8,0,0
"273278,10b295000d40d842a",22,<50,345,18,19,19,19,27,0,33,0,0,0,5,3,17,16
"273278,10b9c1000c3ae8ec2",11,<50,318,2,2,2,2,2,0,4,0,0,0,0,0,11,2
"273278,10bc76000d5e7a5a4",11,<50,304,10,10,11,11,15,0,30,0,0,0,4,4,7,6
"273278,10bdb10007de6071d",30,<50,530,27,27,27,27,23,0,37,0,0,0,19,18,11,9
"273278,10c7db000a4619a49",30,<50,650,28,28,28,28,40,0,60,0,0,0,6,6,24,22
"273278,10d6d60007528974b",13,<50,506,9,9,10,10,14,0,22,0,5,2,8,7,0,0
"273278,10d720000202076d",18,<50,375,11,11,11,11,16,0,27,0,0,0,11,8,7,3
"273278,10d812000579ab825",32,<50,848,13,17,19,21,49,0,87,0,0,0,5,2,27,15
"273278,10e079000dcbab9dc",13,<50,340,11,11,11,11,17,0,21,0,0,0,4,4,9,7
"273278,10e214000f02bcfa5",8,<50,298,8,8,8,8,12,0,20,0,0,0,0,0,8,8
"273278,10f6da000eb0093d5",46,<50,657,42,45,45,45,30,0,48,0,11,11,34,33,1,1
"273278,10f997000e16ebfe0",17,<50,328,12,14,14,14,21,0,34,0,0,0,0,0,17,14
"273278,10fa00005a880f8c",21,<50,476,15,15,15,15,27,0,34,0,0,0,1,1,20,14
"273278,111002000cd3dfed3",13,<50,436,8,10,10,10,17,0,33,0,0,0,0,0,13,10
"273278,11162d0003d11a69e",23,<50,222,21,21,21,21,21,0,28,0,1,1,21,19,1,1
"273278,112553000aeaa6f91",37,<50,443,30,33,33,33,42,0,58,0,18,14,17,17,2,2
"273278,1125ce0002a5136ad",24,<50,657,18,22,22,22,40,0,61,0,0,0,10,8,14,14
