image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,9c56b000e975a086",23,<50,533,18,19,20,20,19,0,33,0,0,0,2,2,21,17
"273275,9c5b4000a2e76694",9,<50,50,9,9,9,9,10,0,10,0,0,0,0,0,9,9
"273275,9cb2d000ca0fe7af",36,<50,480,21,33,33,33,32,0,43,0,0,0,0,0,36,33
"273275,9cba6000e24bdab9",56,50-100,824,29,34,42,43,25,0,52,0,0,0,0,0,56,34
"273275,9ccb00056800124",53,50-100,655,33,40,42,42,20,0,36,0,21,14,31,25,1,1
"273275,9d895000940b294e",5,<50,196,0,0,0,0,5,0,12,0,0,0,0,0,5,0
"273275,9da48000e064d232",5,<50,283,3,4,4,4,4,0,7,0,0,0,4,3,1,1
"273275,9de360005b9a0fdf",21,<50,351,16,19,19,19,32,0,39,0,0,0,0,0,21,19
"273275,9de92000638e30a1",18,<50,316,18,18,18,18,22,0,23,0,0,0,0,0,18,18
"273275,9e4cb000c4ee7c41",7,<50,241,7,7,7,7,10,0,15,0,0,0,0,0,7,7
"273275,9e5a20005ee56f02",4,<50,154,4,4,4,4,5,0,7,0,0,0,0,0,4,4
"273275,9e7c8000d5fd5df9",4,<50,105,2,2,2,2,7,0,9,0,0,0,0,0,4,2
"273275,9f0a20000e58fa4f",15,<50,477,13,14,14,14,19,0,32,0,0,0,0,0,15,14
"273275,9f77200090d923b3",38,<50,485,24,32,34,34,28,0,47,0,0,0,8,3,30,29
"273275,9f8950005abbdb11",13,<50,397,12,12,12,12,22,0,34,0,0,0,0,0,13,12
"273275,a019c000024d9b63",20,<50,201,18,20,20,20,20,0,24,0,0,0,0,0,20,20
"273275,a02c9000bdd4821a",23,<50,335,23,23,23,23,22,0,26,0,0,0,0,0,23,23
"273275,a08ce000286ad340",8,<50,85,4,4,4,4,11,0,12,0,0,0,0,0,8,4
"273275,a0f82000df187896",13,<50,330,9,11,12,12,15,0,22,0,0,0,8,6,5,5
"273275,a124d0006904c057",4,<50,381,1,1,1,1,9,0,23,0,0,0,0,0,4,1
"273275,a1480000ba8f68cc",6,<50,184,6,6,6,6,7,0,8,0,4,4,2,2,0,0
"273275,a151d000e316b16b",41,<50,562,31,36,39,39,18,0,45,0,24,21,15,13,2,2
"273275,a1567000a96f0f66",16,<50,454,11,11,12,12,18,0,24,0,0,0,0,0,16,11
"273275,a1859000c51cd77c",11,<50,282,10,10,10,10,13,0,15,0,0,0,1,1,10,9
"273275,a18cc000fa82e6ac",20,<50,745,5,7,9,10,21,0,36,0,0,0,2,0,18,7
"273275,a19c1000d0e90140",5,<50,125,2,2,2,2,3,0,6,0,0,0,0,0,5,2
"273275,a1d50000aebf1908",4,<50,136,4,4,4,4,4,0,9,0,0,0,0,0,4,4
"273275,a373c000c0360ec1",16,<50,618,14,16,16,16,22,0,32,0,2,2,10,10,4,4
"273275,a3bab000197e67c5",8,<50,176,8,8,8,8,9,0,12,0,0,0,0,0,8,8
"273275,a3bd4000fda9195d",12,<50,224,12,12,12,12,13,0,13,0,0,0,0,0,12,12
"273275,a423900098de8461",15,<50,318,13,15,15,15,12,0,22,0,0,0,4,4,11,11
"273275,a505500026a5d7eb",10,<50,661,7,10,10,10,15,0,29,0,0,0,0,0,10,10
"273275,a53fa0006dd7a762",17,<50,355,15,15,15,15,18,0,27,0,0,0,14,12,3,3
"273275,a574e000c2ea1079",7,<50,220,7,7,7,7,9,0,11,0,0,0,0,0,7,7
"273275,a59cd00011e5144a",6,<50,168,6,6,6,6,11,0,13,0,0,0,0,0,6,6
"273275,a5a2d0000ed1febc",13,<50,284,12,12,12,12,10,0,12,0,0,0,8,7,5,5
"273275,a5c040005f17a136",14,<50,303,12,12,12,12,17,0,21,0,2,1,7,6,5,5
"273275,a66f600049b2d02b",11,<50,244,11,11,11,11,11,0,14,0,0,0,0,0,11,11
"273275,a67600000dd6760e",9,<50,253,6,7,7,7,9,0,11,0,0,0,0,0,9,7
"273275,a690d000777dade8",24,<50,472,19,19,20,20,25,0,41,0,0,0,0,0,24,19
"273275,a709000436ba751",28,<50,458,15,15,15,15,14,0,26,0,1,0,24,13,3,2
"273275,a763c000645719db",7,<50,243,6,6,6,6,12,0,15,0,0,0,0,0,7,6
"273275,a7b08000ac4f2edd",6,<50,296,2,2,2,2,13,0,20,0,0,0,0,0,6,2
"273275,a8447000fe40df4a",16,<50,413,14,15,15,15,15,0,20,0,1,1,6,6,9,8
"273275,a89fe0007ad3d532",5,<50,228,3,3,3,3,8,0,13,0,0,0,0,0,5,3
"273275,a8a3c00053dfcd62",8,<50,251,7,7,7,7,7,0,8,0,1,1,2,2,5,4
"273275,a8c0e00091a549c1",14,<50,183,12,12,12,12,16,0,21,0,0,0,2,1,12,11
"273275,a8c42000a017977a",12,<50,979,5,7,7,7,51,0,86,0,0,0,0,0,12,7
"273275,a8de5000b8259695",12,<50,942,11,12,12,12,38,0,73,0,0,0,12,12,0,0
"273275,a91af00096cd988d",16,<50,699,11,11,11,11,22,0,38,0,0,0,0,0,16,11
"273275,a975b000ac090d03",6,<50,231,6,6,6,6,6,0,7,0,0,0,0,0,6,6
"273275,aa5f3000a9bbcdeb",14,<50,529,12,12,13,13,16,0,30,0,0,0,0,0,14,12
"273275,ab02400020553511",10,<50,180,6,6,6,6,5,0,10,0,0,0,4,2,6,4
"273275,ab0e6000f377e5ca",17,<50,420,16,16,16,16,20,0,24,0,0,0,0,0,17,16
"273275,ab49a000163dfd58",14,<50,207,12,12,12,12,15,0,19,0,0,0,0,0,14,12
"273275,abd33000cffc7ca6",18,<50,587,12,15,17,17,16,0,29,0,0,0,6,4,12,11
"273275,ac3c4000308d9858",19,<50,257,16,18,18,18,30,0,40,0,0,0,0,0,19,18
"273275,ad61100009752291",11,<50,327,8,9,9,9,14,0,18,0,0,0,7,5,4,4
"273275,ad86b0007910da05",18,<50,136,4,4,4,4,14,0,18,0,0,0,0,0,18,4
"273275,addb9000e2598b2a",10,<50,360,10,10,10,10,10,0,15,0,0,0,0,0,10,10
"273275,ae1a000017f471c1",5,<50,79,0,0,0,0,7,0,8,0,0,0,0,0,5,0
"273275,ae978000bd826f8f",4,<50,100,1,1,1,1,5,0,7,0,0,0,0,0,4,1
"273275,aecca0004f26debf",4,<50,117,0,0,0,0,5,0,7,0,0,0,0,0,4,0
"273275,b126d000f5e2600f",13,<50,506,8,11,11,11,15,0,26,0,0,0,0,0,13,11
"273275,b1521000194a4bad",18,<50,87,3,3,3,3,18,0,19,0,0,0,0,0,18,3
"273275,b1880004e5b4a9b",28,<50,745,24,25,26,27,18,0,34,0,1,1,18,16,9,8
"273275,b1956000a912b5fc",3,<50,136,0,0,0,0,3,0,5,0,0,0,0,0,3,0
"273275,b21b000cc4d609e",8,<50,413,8,8,8,8,11,0,14,0,0,0,7,7,1,1
"273275,b2fe100012858bb7",11,<50,372,7,9,9,9,12,0,19,0,0,0,1,1,10,8
"273275,b2ffd0001785a433",12,<50,454,6,9,9,9,24,0,31,0,0,0,0,0,12,9
"273275,b3594000bc421ad3",7,<50,148,6,6,6,6,8,0,9,0,0,0,0,0,7,6
"273275,b368b00011683f86",32,<50,460,16,23,27,27,27,0,39,0,0,0,1,0,31,23
"273275,b3f92000d88ec2dd",14,<50,190,11,12,12,12,14,0,15,0,0,0,0,0,14,12
"273275,b400d0007131029e",17,<50,757,12,15,16,16,19,0,46,0,0,0,0,0,17,15
"273275,b44680001cef089b",11,<50,244,8,9,9,9,16,0,23,0,0,0,0,0,11,9
"273275,b4860000e9ab9b23",22,<50,327,19,21,21,21,20,0,31,0,0,0,9,8,13,13
"273275,b572d0001087aac3",8,<50,231,6,8,8,8,7,0,10,0,0,0,2,2,6,6
"273275,b63d100000145d4c",14,<50,300,14,14,14,14,16,0,25,0,0,0,14,14,0,0
"273275,b6444000d046d60e",6,<50,133,3,3,3,3,8,0,10,0,0,0,0,0,6,3
"273275,b6c0a00060817afe",7,<50,318,7,7,7,7,8,0,12,0,0,0,0,0,7,7
"273275,b6f40002c7e59ac",15,<50,476,11,13,15,15,20,0,40,0,13,12,2,1,0,0
"273275,b7230008ce4d827",27,<50,611,22,24,25,25,25,0,47,0,0,0,24,22,3,2
"273275,b761c00026699423",8,<50,205,7,7,7,7,8,0,14,0,0,0,0,0,8,7
"273275,b76390003a6a8fb5",154,150-300,352,8,15,15,15,6,0,21,0,9,0,144,15,1,0
"273275,b922100060dd45b7",8,<50,246,2,3,3,3,7,0,13,0,0,0,0,0,8,3
"273275,b9240004476889b",22,<50,358,15,16,17,17,16,0,23,0,0,0,22,16,0,0
"273275,b929b0006234664e",21,<50,381,12,13,14,14,22,0,36,0,0,0,0,0,21,13
"273275,b9ba70007b5ab000",10,<50,214,9,10,10,10,19,0,25,0,0,0,0,0,10,10
"273275,ba04d000c7f2d034",53,50-100,707,20,23,30,30,37,0,62,0,0,0,15,5,38,18
"273275,ba4d0000fad3fc9d",14,<50,341,14,14,14,14,20,0,30,0,0,0,0,0,14,14
"273275,ba59800047d8f863",11,<50,368,4,4,4,4,10,0,18,0,0,0,0,0,11,4
"273275,ba6800021429833",29,<50,583,22,22,23,23,20,0,32,0,0,0,25,19,4,3
"273275,ba9350002bc0c146",17,<50,250,15,15,15,15,17,0,18,0,0,0,0,0,17,15
"273275,bb4a700076a2ea23",11,<50,152,8,8,8,8,10,0,16,0,0,0,5,5,6,3
"273275,bbc450005baa77f1",15,<50,317,13,13,13,13,16,0,18,0,0,0,0,0,15,13
"273275,bbf0c000baaea095",40,<50,680,17,21,22,23,29,0,49,0,0,0,10,3,30,18
"273275,bc1720009f98c98e",6,<50,124,5,5,5,5,5,0,7,0,0,0,0,0,6,5
"273275,bc5f9000857357d2",12,<50,204,10,12,12,12,24,0,30,0,0,0,0,0,12,12
"273275,bc800000d75d6681",24,<50,161,14,14,14,14,13,0,18,0,0,0,1,0,23,14
"273275,bca00000b7788ae4",11,<50,169,11,11,11,11,11,0,16,0,0,0,0,0,11,11
"273275,bd15000a84d85b4",10,<50,406,9,9,9,9,18,0,27,0,0,0,3,3,7,6
"273275,bd5a500004afae80",13,<50,204,6,7,7,7,12,0,18,0,0,0,0,0,13,7
"273275,bdc2b000321149cd",10,<50,232,10,10,10,10,15,0,19,0,0,0,0,0,10,10
"273275,bddc5000be166714",15,<50,534,7,10,11,11,13,0,23,0,0,0,0,0,15,10
"273275,be6690001e303ff4",7,<50,42,4,4,4,4,2,0,2,0,0,0,4,3,3,1
"273275,be690003b5815cc",20,<50,611,11,11,14,14,20,0,33,0,1,0,6,3,13,8
"273275,bed7f000b146f5ed",9,<50,166,4,4,4,4,11,0,15,0,0,0,0,0,9,4
"273275,bf7da0003024bbf8",38,<50,985,25,30,34,35,34,0,68,0,3,1,15,12,20,17
"273275,bf8f10006cbe6861",15,<50,394,11,14,14,14,14,0,18,0,0,0,0,0,15,14
"273275,c00300087feb370",25,<50,430,17,19,19,19,21,0,32,0,2,0,10,7,13,12
"273275,c0117000219ee3eb",17,<50,280,13,13,13,13,18,0,19,0,0,0,0,0,17,13
"273275,c01310005a429ce1",7,<50,233,2,2,2,2,6,0,7,0,0,0,0,0,7,2
"273275,c02bb000f48f8a62",7,<50,213,6,6,6,6,7,0,8,0,0,0,0,0,7,6
"273275,c08cc000b6ef1dc1",10,<50,527,4,6,6,6,33,0,47,0,0,0,0,0,10,6
"273275,c0ae0000aec25c12",35,<50,349,30,31,32,32,18,0,39,0,6,4,26,25,3,2
"273275,c2ef600099335a0e",13,<50,438,13,13,13,13,11,0,27,0,0,0,0,0,13,13
"273275,c32c90009a2e1e30",14,<50,333,13,13,13,13,12,0,13,0,2,1,0,0,12,12
"273275,c4da40001b61003f",8,<50,359,6,7,7,7,8,0,13,0,0,0,0,0,8,7
"273275,c4f3b00089e829b2",31,<50,945,17,18,20,22,31,0,52,0,0,0,0,0,31,18
"273275,c4fe5000ca1d5178",39,<50,720,37,39,39,39,34,0,51,0,0,0,0,0,39,39
"273275,c51500038214ba2",36,<50,460,32,33,33,33,28,0,48,0,12,11,21,19,3,3
"273275,c6039000b2767565",23,<50,784,13,17,18,19,26,0,36,0,0,0,0,0,23,17
"273275,c6a030005cbfcad2",26,<50,648,21,23,24,24,26,0,37,0,0,0,0,0,26,23
"273275,c6c02000dbe1a287",12,<50,197,11,12,12,12,17,0,20,0,0,0,0,0,12,12
"273275,c6e3700071ea6a92",11,<50,420,10,11,11,11,13,0,27,0,0,0,0,0,11,11
"273275,c6e9200031a608c9",13,<50,228,13,13,13,13,16,0,22,0,0,0,0,0,13,13
"273275,c7878000b7cfedbe",14,<50,230,12,14,14,14,13,0,15,0,0,0,0,0,14,14
"273275,c812500014412d06",8,<50,189,8,8,8,8,10,0,13,0,0,0,0,0,8,8
"273275,c86560007ed3c043",4,<50,52,4,4,4,4,4,0,4,0,0,0,0,0,4,4
"273275,c96000010b8fb29",15,<50,640,12,14,14,14,17,0,27,0,0,0,0,0,15,14
"273275,c965f0007fd32688",5,<50,123,3,3,3,3,5,0,9,0,0,0,0,0,5,3
"273275,c96a800051117e10",13,<50,200,13,13,13,13,12,0,13,0,2,2,6,6,5,5
"273275,c9ada000d5ace865",19,<50,428,18,19,19,19,22,0,27,0,0,0,3,3,16,16
"273275,c9ea3000b86c3b0e",6,<50,164,1,1,1,1,6,0,10,0,0,0,0,0,6,1
"273275,ca04e000168e5f9d",5,<50,327,5,5,5,5,6,0,10,0,0,0,0,0,5,5
"273275,ca3bf00066d85bc5",54,50-100,972,39,45,49,51,37,0,65,0,0,0,42,33,12,12
"273275,ca8c0000f75c592",30,<50,680,20,23,23,25,27,0,45,0,0,0,1,0,29,23
"273275,ca9350007433912e",17,<50,365,8,11,12,12,22,0,32,0,0,0,0,0,17,11
"273275,cadc2000e94c848e",26,<50,285,25,25,25,25,18,0,31,0,0,0,20,19,6,6
"273275,cb1a00015d16972",25,<50,811,21,23,24,24,26,0,49,0,0,0,6,5,19,18
"273275,cb93f0005860ff4e",32,<50,621,22,23,24,24,22,0,37,0,3,1,28,21,1,1
"273275,ccfb30001732cf8a",19,<50,244,18,18,18,18,19,0,24,0,0,0,0,0,19,18
"273275,cd081000e9949a22",14,<50,497,12,13,13,13,16,0,27,0,0,0,0,0,14,13
"273275,cd3cb00076c87fb5",20,<50,783,18,18,18,18,20,0,37,0,0,0,5,5,15,13
"273275,cd7fa000556a3ab9",22,<50,871,13,15,19,19,18,0,31,0,0,0,9,5,13,10
"273275,cd820000863f84ee",30,<50,538,7,9,9,9,34,0,44,0,0,0,0,0,30,9
"273275,ce049000c27fa507",24,<50,896,19,22,22,22,29,0,42,0,0,0,2,2,22,20
"273275,ce0da000c4e8c6d6",11,<50,389,7,8,8,8,14,0,21,0,0,0,0,0,11,8
"273275,ce150000cce911d4",8,<50,248,7,7,7,7,9,0,10,0,0,0,0,0,8,7
"273275,ce67100003bb23df",16,<50,316,14,15,15,15,19,0,27,0,1,0,1,1,14,14
"273275,cf7760008c71ece2",12,<50,835,8,10,10,10,38,0,76,0,0,0,0,0,12,10
"273275,cfadc000669b5577",3,<50,255,2,2,2,2,3,0,5,0,0,0,0,0,3,2
"273275,cfdaa000dd286552",21,<50,157,19,19,19,19,14,0,20,0,3,2,18,17,0,0
"273275,d00b3000dd6c38f5",30,<50,497,15,22,25,25,51,0,63,0,0,0,0,0,30,22
"273275,d0e64000c54eb7d0",8,<50,217,5,5,5,5,10,0,15,0,0,0,0,0,8,5
"273275,d2057000f6bfc1c0",13,<50,460,11,12,12,12,15,0,26,0,0,0,1,1,12,11
"273275,d2f6d000cdd1cf34",5,<50,78,5,5,5,5,6,0,9,0,0,0,0,0,5,5
"273275,d309000eccb37fb",14,<50,426,9,13,13,13,12,0,15,0,3,3,7,6,4,4
"273275,d34e70001efcdc2f",21,<50,385,20,21,21,21,18,0,31,0,0,0,12,12,9,9
"273275,d358b0008b034f6b",16,<50,398,13,13,13,13,14,0,23,0,3,3,0,0,13,10
"273275,d3a990007c845b3f",15,<50,462,15,15,15,15,16,0,24,0,0,0,0,0,15,15
"273275,d42d100096f858bc",42,<50,813,27,32,34,34,24,0,49,0,2,2,40,30,0,0
"273275,d457000b20960f1",7,<50,191,6,6,6,6,9,0,11,0,0,0,7,6,0,0
"273275,d47b60001e30c04c",17,<50,322,17,17,17,17,19,0,23,0,0,0,0,0,17,17
"273275,d4d5e000b3fb43be",5,<50,208,5,5,5,5,3,0,10,0,0,0,1,1,4,4
"273275,d5627000dfb89f1b",9,<50,122,9,9,9,9,9,0,10,0,0,0,0,0,9,9
"273275,d66df00074212d08",24,<50,587,22,23,23,23,23,0,42,0,0,0,16,15,8,8
"273275,d67190003be4d979",45,<50,645,18,25,29,30,20,0,43,0,1,0,27,16,17,9
"273275,d6751000b88022ea",7,<50,227,6,7,7,7,6,0,7,0,0,0,7,7,0,0
"273275,d7270000190073ac",8,<50,385,8,8,8,8,10,0,19,0,0,0,0,0,8,8
"273275,d745c0001e2efaa0",28,<50,990,18,25,27,27,29,0,57,0,0,0,0,0,28,25
"273275,d7747000b17bedd0",19,<50,397,18,18,18,18,20,0,22,0,0,0,0,0,19,18
"273275,d7dd2000a659d40b",21,<50,397,21,21,21,21,24,0,33,0,0,0,1,1,20,20
"273275,d81cf000df84baac",24,<50,345,18,19,19,19,20,0,32,0,7,4,3,2,14,13
"273275,d82b6000e2f782e7",41,<50,801,26,34,34,35,22,0,53,0,0,0,24,20,17,14
"273275,d88700086ce145f",73,50-100,824,36,47,52,53,28,0,45,0,5,1,41,29,27,17
"273275,d89400005b9bd1f0",33,<50,535,21,26,28,28,27,0,41,0,0,0,0,0,33,26
"273275,d8cfb000419f91ec",15,<50,132,3,3,3,3,15,0,19,0,0,0,0,0,15,3
"273275,d948c000c19c0d6d",14,<50,384,14,14,14,14,18,0,25,0,0,0,12,12,2,2
"273275,d982e00012ef15bc",10,<50,277,6,6,6,6,15,0,23,0,1,1,0,0,9,5
"273275,d9fc00027a31c92",28,<50,655,23,24,24,24,25,0,46,0,8,5,19,18,1,1
"273275,da65a000d49039a8",34,<50,766,20,24,29,29,41,0,64,0,0,0,0,0,34,24
"273275,daa82000e4358a89",28,<50,500,16,21,23,23,22,0,42,0,0,0,0,0,28,21
"273275,db1380005dfd04bb",13,<50,356,10,12,12,12,13,0,18,0,0,0,1,1,12,11
"273275,db46900063903fe2",31,<50,369,20,22,25,25,20,0,28,0,0,0,5,4,26,18
"273275,db79b000533cdb82",10,<50,181,10,10,10,10,9,0,14,0,0,0,0,0,10,10
"273275,dba2d000ef61fd4d",17,<50,499,12,13,13,13,16,0,24,0,0,0,1,1,16,12
"273275,dc1b40002abe0cab",27,<50,359,19,23,23,23,22,0,33,0,0,0,9,6,18,17
"273275,dc9040002078a4d1",21,<50,576,14,17,18,18,30,0,46,0,0,0,0,0,21,17
"273275,dcd67000e706239d",82,50-100,723,30,43,48,49,17,0,35,0,13,7,59,32,10,4
"273275,dd6c90007fda3cef",53,50-100,610,34,40,42,42,24,0,38,0,1,1,46,33,6,6
"273275,dd70700070cb35db",28,<50,486,25,26,26,26,30,0,48,0,0,0,9,8,19,18
"273275,dd8e800024a59e41",16,<50,302,9,10,10,10,33,0,35,0,0,0,0,0,16,10
"273275,de6b600015763c03",13,<50,763,7,9,10,10,16,0,35,0,0,0,5,4,8,5
"273275,e02ba00048affdcc",10,<50,317,8,9,9,9,13,0,17,0,0,0,0,0,10,9
"273275,e04f5000090e3eed",10,<50,290,10,10,10,10,14,0,19,0,0,0,0,0,10,10
"273275,e0a6000d9175913",23,<50,441,20,21,21,21,29,0,47,0,0,0,11,9,12,12
"273275,e18dc0003f5891b9",53,50-100,613,28,35,37,38,31,0,48,0,0,0,22,10,31,25
"273275,e191000af25dcd1",41,<50,896,28,31,34,34,22,0,37,0,10,9,26,19,5,3
"273275,e1b2c0005f786e32",10,<50,312,9,9,9,9,10,0,18,0,0,0,0,0,10,9
"273275,e1eee00014d07995",13,<50,279,7,9,9,9,21,0,26,0,0,0,0,0,13,9
"273275,e24520008a0f6b96",6,<50,192,3,4,4,4,6,0,6,0,0,0,0,0,6,4
"273275,e2a3a000938366ba",23,<50,309,11,15,15,15,24,0,32,0,0,0,0,0,23,15
"273275,e32d900084a66a37",6,<50,304,5,6,6,6,7,0,8,0,0,0,0,0,6,6
"273275,e34910001fc77b7e",4,<50,59,0,0,0,0,4,0,5,0,0,0,0,0,4,0
"273275,e354c00055ac7d3f",16,<50,337,15,15,15,15,19,0,24,0,0,0,0,0,16,15
"273275,e37ef0001f17c448",54,50-100,764,39,46,48,49,24,0,49,0,11,10,35,28,8,8
"273275,e3c89000bebe44ce",32,<50,658,16,20,22,22,33,0,45,0,0,0,1,1,31,19
"273275,e43ea00042a2b883",11,<50,247,4,6,6,6,12,0,19,0,0,0,0,0,11,6
"273275,e4487000fc323b00",7,<50,183,7,7,7,7,7,0,9,0,0,0,0,0,7,7
"273275,e4a5b000b0c5dcee",130,100-150,760,41,55,65,67,14,0,47,0,0,0,62,17,68,38
"273275,e4a7b0006c913418",19,<50,292,14,17,17,17,29,0,39,0,0,0,0,0,19,17
"273275,e5977000b6247d50",3,<50,295,2,2,2,2,13,0,21,0,0,0,0,0,3,2
"273275,e6ce7000a933f9a7",5,<50,197,0,0,0,0,10,0,16,0,0,0,0,0,5,0
"273275,e70b500056d1d878",89,50-100,578,55,71,73,73,25,0,54,0,12,5,66,57,11,9
"273275,e723c000f2ee2ee7",31,<50,804,28,28,29,29,26,0,44,0,0,0,0,0,31,28
"273275,e730800054107a9c",49,<50,889,21,23,26,26,35,0,87,0,0,0,29,10,20,13
"273275,e8434000b4158a9b",10,<50,244,0,0,0,0,12,0,20,0,0,0,0,0,10,0
"273275,e869b0006084fea9",19,<50,204,18,18,18,18,20,0,24,0,0,0,0,0,19,18
"273275,e86dd0009579cce3",13,<50,240,12,13,13,13,19,0,30,0,0,0,0,0,13,13
"273275,e899e000485be1b2",42,<50,692,29,37,38,38,33,0,55,0,5,2,9,9,28,26
"273275,e99d80007220d4b6",44,<50,492,11,22,27,27,26,0,45,0,0,0,1,1,43,21
"273275,e9a190004e85d891",25,<50,626,16,20,21,21,27,0,44,0,0,0,1,1,24,19
"273275,e9c21000c1451a9b",14,<50,145,0,0,0,0,10,0,13,0,0,0,0,0,14,0
"273275,ea23e000594f4108",7,<50,428,5,6,6,6,9,0,29,0,0,0,0,0,7,6
"273275,ea79000004ada157",18,<50,368,14,14,14,14,19,0,23,0,0,0,8,6,10,8
"273275,ea7b0000d2b8ebf1",10,<50,156,10,10,10,10,13,0,15,0,0,0,2,2,8,8
"273275,eaa6c000c385c5cb",21,<50,227,17,18,18,18,18,0,39,0,15,13,6,5,0,0
"273275,eaa8b0001f23904b",5,<50,152,2,2,2,2,5,0,8,0,0,0,0,0,5,2
"273275,eb5420002fc0ec43",4,<50,262,4,4,4,4,8,0,16,0,0,0,0,0,4,4
"273275,eb57800096cac50d",25,<50,998,7,12,14,15,27,0,52,0,0,0,0,0,25,12
"273275,ebc53000b5cf8b08",9,<50,305,4,5,5,5,12,0,21,0,0,0,0,0,9,5
"273275,ec35900033027196",5,<50,198,2,2,2,2,9,0,14,0,0,0,0,0,5,2
"273275,ec37e0000bf00343",12,<50,210,11,12,12,12,17,0,17,0,0,0,0,0,12,12
"273275,ecb0e000a40b73c5",18,<50,239,17,17,17,17,23,0,27,0,0,0,0,0,18,17
"273275,ecbbc000cbf4b516",10,<50,519,8,9,9,9,19,0,37,0,0,0,0,0,10,9
"273275,ecdfe0001addfe97",21,<50,320,12,19,20,20,33,0,44,0,0,0,0,0,21,19
"273275,ece9500048a93df1",17,<50,518,14,15,16,16,19,0,34,0,0,0,0,0,17,15
"273275,ecf4e000861d6786",17,<50,333,8,9,9,9,25,0,33,0,0,0,0,0,17,9
"273275,ed15c0005df597f3",19,<50,487,16,16,16,16,22,0,30,0,0,0,0,0,19,16
"273275,ed78400052ff3d1f",22,<50,930,15,18,18,18,32,0,52,0,0,0,0,0,22,18
"273275,ee211000f66dfda9",5,<50,127,4,4,4,4,6,0,9,0,0,0,0,0,5,4
"273275,ee42c00052de57ff",36,<50,579,24,32,34,34,64,0,83,0,0,0,0,0,36,32
"273275,ee5100007fc8817f",16,<50,680,10,12,12,12,19,0,22,0,0,0,0,0,16,12
"273275,efa36000a9214eab",14,<50,498,12,13,13,13,32,0,41,0,0,0,0,0,14,13
"273275,f068800049b82951",8,<50,315,7,7,7,7,11,0,18,0,0,0,0,0,8,7
"273275,f083b0001233cd0a",12,<50,821,6,9,9,10,38,0,64,0,0,0,0,0,12,9
"273275,f0c59000b19f789b",13,<50,322,11,12,12,12,14,0,20,0,0,0,0,0,13,12
"273275,f0d3f0008486d73e",26,<50,608,16,18,19,19,23,0,27,0,0,0,4,3,22,15
"273275,f130e000d1862d09",20,<50,461,12,14,15,15,20,0,32,0,3,0,10,9,7,5
"273275,f14a90007d021751",164,150-300,665,72,98,114,118,16,0,44,0,114,60,50,38,0,0
"273275,f1681000dd39107a",6,<50,171,3,4,4,4,10,0,12,0,0,0,0,0,6,4
"273275,f238b0002dfb90a7",78,50-100,791,39,51,55,58,14,0,39,0,11,4,67,47,0,0
"273275,f244b0005dfe3f6d",3,<50,180,0,0,0,0,7,0,10,0,0,0,0,0,3,0
"273275,f24b700081f68d82",12,<50,71,0,0,0,0,11,0,11,0,0,0,0,0,12,0
"273275,f2532000d2aace8f",9,<50,567,9,9,9,9,12,0,17,0,0,0,0,0,9,9
"273275,f2715000d68aa75b",48,<50,682,27,32,38,38,29,0,54,0,0,0,48,32,0,0
"273275,f3c1a00043f37a67",13,<50,326,12,12,12,12,16,0,19,0,0,0,4,3,9,9
"273275,f41db0002b8bed34",3,<50,125,3,3,3,3,4,0,8,0,0,0,0,0,3,3
"273275,f45f500005f57af6",9,<50,1000,6,6,7,7,24,0,52,0,0,0,2,1,7,5
"273275,f469e0000225c25d",96,50-100,989,24,34,42,60,43,0,85,0,0,0,0,0,96,34
"273275,f475c0006b679579",28,<50,763,13,19,20,20,27,0,47,0,0,0,15,9,13,10
"273275,f50a3000faba19d2",7,<50,740,3,3,6,6,14,0,30,0,0,0,0,0,7,3
"273275,f55ba000cc5509af",5,<50,186,5,5,5,5,9,0,10,0,0,0,0,0,5,5
"273275,f648e000b611a81c",7,<50,108,7,7,7,7,7,0,9,0,0,0,0,0,7,7
"273275,f73aa000486cebab",4,<50,167,0,0,0,0,4,0,4,0,0,0,0,0,4,0
"273275,f75760000ba62a01",14,<50,321,10,11,11,11,14,0,16,0,0,0,0,0,14,11
"273275,f75b100094bab0f9",26,<50,491,18,20,21,21,22,0,41,0,0,0,0,0,26,20
"273275,f8c7d00063c3da16",36,<50,473,14,20,22,22,16,0,43,0,0,0,32,16,4,4
"273275,f8cb500075a9c4fc",14,<50,356,12,13,13,13,12,0,23,0,3,2,11,11,0,0
"273275,fa713000ae39ef2e",3,<50,586,2,2,2,2,9,0,23,0,0,0,0,0,3,2
"273275,fa7b20001ed3cf27",5,<50,96,1,1,1,1,3,0,4,0,0,0,0,0,5,1
"273275,faa2700060051862",10,<50,454,8,8,9,9,14,0,26,0,0,0,0,0,10,8
"273275,fade1000c936c0fc",6,<50,267,6,6,6,6,6,0,15,0,0,0,0,0,6,6
"273275,fb5f30002c54e675",8,<50,337,4,4,4,4,9,0,12,0,0,0,1,0,7,4
"273275,fb6500028cee19c",22,<50,654,20,21,21,21,28,0,49,0,0,0,20,19,2,2
"273275,fba72000ef394de0",8,<50,385,6,7,7,7,6,0,11,0,3,3,4,4,1,0
