image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000280_02001_d_0000622,66,50-100,635,51,59,61,62,34,0,57,0,44,39,21,19,1,1
0000280_02201_d_0000623,80,50-100,852,52,61,62,62,40,0,71,0,57,39,20,19,3,3
0000280_02401_d_0000624,92,50-100,728,44,54,56,60,33,0,45,0,67,33,23,19,2,2
0000280_02601_d_0000625,73,50-100,823,42,50,53,53,42,0,60,0,48,28,23,20,2,2
0000280_02801_d_0000626,55,50-100,807,42,48,50,50,35,0,59,0,31,26,20,19,4,3
0000280_03001_d_0000627,88,50-100,930,45,60,64,70,26,0,49,0,60,42,25,16,3,2
0000280_03201_d_0000628,82,50-100,966,51,59,61,65,45,0,67,0,52,33,28,24,2,2
0000280_03401_d_0000629,83,50-100,978,42,58,61,63,32,0,55,0,56,33,26,24,1,1
0000283_00401_d_0000676,6,<50,135,5,5,5,5,8,0,9,0,1,1,4,3,1,1
0000283_00601_d_0000677,9,<50,137,6,6,6,6,6,0,7,0,7,4,2,2,0,0
0000283_00801_d_0000678,8,<50,239,4,5,5,5,2,0,6,0,7,4,1,1,0,0
0000283_01001_d_0000679,4,<50,37,4,4,4,4,4,0,5,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,698,41,43,44,44,28,0,45,0,37,29,13,12,2,2
0000287_00201_d_0000760,51,50-100,597,39,46,48,48,31,0,45,0,27,24,22,20,2,2
0000287_00401_d_0000761,44,<50,607,38,38,38,38,32,0,37,0,22,17,18,17,4,4
0000287_00601_d_0000762,93,50-100,821,39,53,60,60,26,0,48,0,72,34,17,15,4,4
0000287_00801_d_0000763,58,50-100,1000,48,51,52,55,33,0,68,0,34,27,19,19,5,5
0000287_01001_d_0000764,71,50-100,808,40,52,60,61,26,0,47,0,49,32,19,17,3,3
0000287_01201_d_0000765,68,50-100,952,46,54,57,58,35,0,54,0,45,32,20,19,3,3
0000287_01401_d_0000766,68,50-100,895,47,56,58,59,34,0,56,0,46,34,21,21,1,1
0000287_01601_d_0000767,74,50-100,745,42,50,56,56,34,0,46,0,58,35,16,15,0,0
0000287_01801_d_0000768,56,50-100,913,40,41,42,44,34,0,59,0,39,27,17,14,0,0
0000287_02001_d_0000769,44,<50,638,34,40,41,41,34,0,44,0,28,24,14,14,2,2
0000287_02201_d_0000770,27,<50,330,19,22,22,22,14,0,21,0,15,11,11,10,1,1
0000287_02401_d_0000771,18,<50,243,15,17,17,17,15,0,22,0,6,6,9,8,3,3
0000287_02601_d_0000772,44,<50,811,24,28,30,32,17,0,35,0,24,15,20,13,0,0
0000287_02801_d_0000773,60,50-100,939,40,48,54,54,24,0,44,0,32,26,27,21,1,1
0000287_03001_d_0000774,18,<50,610,15,16,16,16,13,0,23,0,4,2,13,13,1,1
0000287_03401_d_0000776,56,50-100,705,43,52,52,52,35,0,63,0,12,8,43,43,1,1
0000287_04601_d_0000780,88,50-100,709,45,56,64,65,38,0,51,0,51,19,37,37,0,0
0000287_04801_d_0000781,53,50-100,1000,32,42,44,44,21,0,43,0,25,14,27,27,1,1
0000287_05001_d_0000782,62,50-100,827,31,39,48,51,22,0,32,0,36,13,25,25,1,1
0000289_00001_d_0000811,41,<50,652,29,32,32,33,22,0,35,0,22,15,18,16,1,1
0000289_00201_d_0000812,43,<50,794,30,37,38,38,25,0,47,0,20,15,21,20,2,2
0000289_00401_d_0000813,53,50-100,933,38,42,43,44,34,0,56,0,20,12,26,24,7,6
0000289_00601_d_0000814,43,<50,780,25,29,31,32,28,0,45,0,12,4,29,23,2,2
0000289_00801_d_0000815,39,<50,962,26,30,32,33,30,0,50,0,11,8,26,20,2,2
0000289_01001_d_0000816,33,<50,770,27,27,29,29,20,0,36,0,7,5,24,20,2,2
0000289_01201_d_0000817,43,<50,837,27,31,36,36,18,0,36,0,18,12,24,18,1,1
0000289_01401_d_0000818,39,<50,848,32,37,39,39,27,0,41,0,9,9,25,23,5,5
0000289_01601_d_0000819,44,<50,732,35,38,41,41,26,0,40,0,20,16,21,19,3,3
0000289_02001_d_0000821,43,<50,570,34,38,40,40,27,0,40,0,17,13,24,23,2,2
0000289_02201_d_0000822,29,<50,801,25,27,27,27,17,0,39,0,7,6,13,12,9,9
0000289_02401_d_0000823,49,<50,740,39,42,46,46,34,0,43,0,32,27,16,14,1,1
0000289_02601_d_0000824,58,50-100,834,41,47,51,51,31,0,43,0,34,26,24,21,0,0
0000289_03001_d_0000826,61,50-100,767,41,46,50,52,33,0,45,0,32,21,28,24,1,1
0000289_03201_d_0000827,80,50-100,881,42,52,59,61,27,0,40,0,43,24,34,26,3,2
0000289_03401_d_0000828,54,50-100,947,37,43,46,48,34,0,45,0,31,22,19,17,4,4
0000289_03601_d_0000829,77,50-100,1000,35,44,54,57,26,0,46,0,52,26,23,17,2,1
0000289_03801_d_0000830,100,100-150,978,44,64,75,77,28,0,47,0,74,45,23,17,3,2
0000289_04001_d_0000831,80,50-100,927,50,62,70,74,34,0,57,0,61,45,17,15,2,2
0000289_04201_d_0000832,88,50-100,947,58,70,77,81,35,0,67,0,72,54,15,15,1,1
0000289_04401_d_0000833,100,100-150,972,66,84,91,91,49,0,88,0,66,54,30,26,4,4
0000289_04601_d_0000834,93,50-100,933,67,77,82,85,53,0,83,0,38,27,54,49,1,1
0000289_04801_d_0000835,71,50-100,1000,48,56,58,59,39,0,66,0,40,26,30,29,1,1
0000289_05001_d_0000836,65,50-100,944,49,56,59,61,40,0,62,0,27,20,35,33,3,3
0000289_05201_d_0000837,79,50-100,996,52,60,65,70,42,0,58,0,41,23,35,34,3,3
0000289_05401_d_0000838,81,50-100,936,50,59,62,63,38,0,57,0,32,13,44,41,5,5
0000289_05601_d_0000839,107,100-150,1000,57,78,82,84,38,0,59,0,72,46,32,29,3,3
0000289_05801_d_0000840,78,50-100,1000,44,58,62,65,31,0,56,0,49,30,26,25,3,3
0000289_06001_d_0000841,80,50-100,990,50,65,69,71,36,0,56,0,45,33,33,30,2,2
0000289_06201_d_0000842,79,50-100,1000,55,65,70,72,45,0,62,0,39,28,38,35,2,2
0000289_06401_d_0000843,79,50-100,911,54,61,66,68,42,0,58,0,51,34,24,23,4,4
0000289_06601_d_0000844,88,50-100,794,53,64,68,69,41,0,56,0,51,31,34,30,3,3
0000289_06801_d_0000845,98,50-100,985,57,78,81,85,40,0,56,0,78,58,20,20,0,0
0000289_07001_d_0000846,74,50-100,603,37,50,53,53,24,0,32,0,45,22,29,28,0,0
0000289_07201_d_0000847,40,<50,1000,29,34,36,38,19,0,47,0,18,14,22,20,0,0
0000290_04001_d_0000867,79,50-100,1000,59,68,69,70,42,0,63,0,47,38,32,30,0,0
0000291_00001_d_0000868,178,150-300,992,53,81,94,111,38,0,83,0,155,61,23,20,0,0
0000291_00201_d_0000869,113,100-150,761,58,79,86,91,38,0,74,0,89,57,24,22,0,0
0000291_00401_d_0000870,166,150-300,982,60,93,101,111,51,0,96,0,139,68,27,25,0,0
0000291_00601_d_0000871,120,100-150,822,59,89,98,103,48,0,84,0,63,37,53,48,4,4
0000291_01001_d_0000873,159,150-300,970,70,101,120,132,53,0,90,0,122,66,36,34,1,1
0000291_01201_d_0000874,212,150-300,991,66,116,145,161,59,0,111,0,135,53,76,62,1,1
0000291_01401_d_0000875,154,150-300,975,67,100,116,124,54,0,97,0,114,63,39,36,1,1
0000291_01601_d_0000876,87,50-100,984,55,72,78,78,48,0,90,0,37,26,43,39,7,7
0000291_01801_d_0000877,113,100-150,665,62,94,101,101,60,0,103,0,50,35,56,52,7,7
0000291_02001_d_0000878,172,150-300,998,74,114,134,145,68,0,111,0,87,43,81,67,4,4
0000291_02201_d_0000879,149,100-150,992,68,104,118,128,52,0,97,0,77,45,70,57,2,2
0000291_02601_d_0000881,178,150-300,1000,74,117,142,148,54,0,95,0,109,59,68,57,1,1
0000291_03201_d_0000884,229,150-300,971,72,127,156,176,51,0,102,0,170,74,58,52,1,1
0000291_03401_d_0000885,187,150-300,997,75,124,150,164,65,0,105,0,109,57,71,60,7,7
0000291_03601_d_0000886,112,100-150,860,54,88,98,102,34,0,67,0,49,35,58,49,5,4
0000291_03801_d_0000887,191,150-300,1000,54,99,119,126,35,0,88,0,124,41,66,57,1,1
0000291_04001_d_0000888,108,100-150,847,64,95,97,97,46,0,96,0,44,37,61,55,3,3
0000291_04201_d_0000889,111,100-150,1000,61,90,98,102,51,0,90,0,47,37,60,49,4,4
0000291_04401_d_0000890,126,100-150,966,71,96,105,113,49,0,102,0,53,35,70,58,3,3
0000291_05001_d_0000892,135,100-150,989,71,103,119,123,58,0,96,0,72,46,61,55,2,2
0000291_05201_d_0000893,207,150-300,985,73,133,165,178,55,0,94,0,143,81,62,50,2,2
0000293_03601_d_0000940,117,100-150,993,58,82,87,91,45,0,77,0,94,60,23,22,0,0
0000295_00000_d_0000021,130,100-150,740,63,74,76,77,33,0,49,0,116,61,13,12,1,1
0000295_00200_d_0000022,78,50-100,701,62,64,65,67,49,0,71,0,53,40,23,22,2,2
0000295_00600_d_0000024,186,150-300,870,74,94,110,114,55,0,82,0,166,75,18,17,2,2
0000295_00800_d_0000025,147,100-150,747,75,101,115,116,64,0,86,0,121,76,23,22,3,3
0000295_01000_d_0000026,251,150-300,956,74,104,125,130,56,0,87,0,226,81,23,22,2,1
0000295_01200_d_0000027,200,150-300,790,73,111,121,130,52,0,89,0,182,95,18,16,0,0
0000295_01400_d_0000028,189,150-300,850,72,116,134,145,54,0,93,0,172,101,17,15,0,0
0000295_01600_d_0000029,138,100-150,715,80,108,122,125,53,0,96,0,105,76,32,31,1,1
0000295_01800_d_0000030,306,>300,893,85,145,166,172,59,0,110,0,269,111,37,34,0,0
0000295_02000_d_0000031,311,>300,877,91,158,189,205,68,0,119,0,261,110,50,48,0,0
0000295_02200_d_0000032,193,150-300,714,80,133,156,157,69,0,109,0,134,84,58,48,1,1
0000295_02400_d_0000033,317,>300,964,68,130,175,210,58,0,103,0,280,99,35,29,2,2
0000295_02900_d_0000034,212,150-300,988,83,131,142,152,73,0,109,0,172,91,36,36,4,4
0000296_00601_d_0000038,91,50-100,914,64,81,83,85,44,0,61,0,56,46,27,27,8,8
0000296_01001_d_0000040,181,150-300,907,80,112,132,134,74,0,100,0,128,62,46,43,7,7
0000300_03201_d_0000154,66,50-100,955,48,55,60,62,40,0,69,0,40,29,25,25,1,1
0000301_00001_d_0000156,96,50-100,789,55,72,82,84,45,0,71,0,65,46,26,21,5,5
0000301_00201_d_0000157,90,50-100,913,53,66,70,74,43,0,56,0,52,31,33,30,5,5
0000301_01001_d_0000161,64,50-100,743,38,45,48,49,33,0,41,0,48,30,14,13,2,2
0000301_01201_d_0000162,61,50-100,903,44,51,52,54,33,0,53,0,40,31,18,17,3,3
0000303_03401_d_0000200,82,50-100,994,50,60,66,66,41,0,68,0,64,43,18,17,0,0
0000308_04401_d_0000327,98,50-100,971,65,75,83,90,59,0,93,0,68,47,27,25,3,3
0000312_00001_d_0000414,112,100-150,1000,73,98,105,107,55,0,79,0,59,46,51,50,2,2
0000312_00201_d_0000415,108,100-150,1000,72,92,99,103,64,0,86,0,56,43,44,43,8,6
0000312_00601_d_0000417,59,50-100,833,48,52,56,56,36,0,50,0,30,23,24,24,5,5
0000312_01001_d_0000419,80,50-100,980,60,66,74,75,45,0,64,0,42,29,28,27,10,10
0000312_01201_d_0000420,82,50-100,1000,61,68,78,78,56,0,75,0,44,31,30,29,8,8
0000312_02201_d_0000425,78,50-100,1000,55,67,72,72,54,0,83,0,41,30,36,36,1,1
0000312_02401_d_0000426,80,50-100,993,53,61,67,70,47,0,63,0,42,25,33,31,5,5
0000312_04201_d_0000435,80,50-100,998,56,67,70,74,44,0,60,0,50,37,29,29,1,1
0000313_06401_d_0000468,91,50-100,982,44,57,67,69,30,0,60,0,85,51,6,6,0,0
0000313_06601_d_0000469,165,150-300,973,55,79,92,99,42,0,73,0,156,72,9,7,0,0
0000313_07001_d_0000471,5,<50,254,5,5,5,5,1,0,2,0,4,4,1,1,0,0
0000315_01601_d_0000509,98,50-100,902,52,70,75,78,39,0,65,0,82,56,16,14,0,0
0000316_00001_d_0000519,69,50-100,955,30,37,44,46,16,0,29,0,61,34,8,3,0,0
0000316_00201_d_0000520,54,50-100,965,32,34,35,39,25,0,37,0,37,26,17,8,0,0
0000316_00401_d_0000521,23,<50,489,10,12,13,13,9,0,17,0,11,2,11,9,1,1
0000316_00601_d_0000522,35,<50,850,25,28,28,29,19,0,33,0,29,22,6,6,0,0
0000316_00801_d_0000523,27,<50,759,19,20,22,22,17,0,35,0,22,16,5,4,0,0
0000316_01001_d_0000524,18,<50,358,11,14,14,14,5,0,11,0,14,12,4,2,0,0
0000316_01201_d_0000525,43,<50,984,37,39,39,39,35,0,56,0,25,24,18,15,0,0
0000316_01401_d_0000526,34,<50,1000,27,30,30,30,36,0,50,0,19,18,14,11,1,1
0000316_01601_d_0000527,29,<50,907,23,25,25,25,26,0,39,0,17,14,11,11,1,0
0000316_01801_d_0000528,11,<50,325,11,11,11,11,9,0,15,0,1,1,8,8,2,2
0000316_02001_d_0000529,9,<50,669,5,6,7,7,8,0,25,0,4,3,4,3,1,0
0000316_02201_d_0000530,7,<50,146,7,7,7,7,5,0,7,0,2,2,4,4,1,1
0000323_02601_d_0000645,91,50-100,925,46,65,72,72,34,0,53,0,71,46,17,16,3,3
0000327_00001_d_0000711,70,50-100,1000,47,53,57,59,40,0,63,0,46,33,23,19,1,1
0000327_00201_d_0000712,60,50-100,710,42,48,50,51,41,0,56,0,38,28,19,17,3,3
0000327_00401_d_0000713,64,50-100,865,43,51,54,55,35,0,68,0,40,27,24,24,0,0
0000327_00601_d_0000714,84,50-100,985,53,68,73,77,46,0,76,0,58,44,25,23,1,1
0000327_00801_d_0000715,84,50-100,1000,66,75,80,81,59,0,82,0,57,49,24,23,3,3
0000327_01001_d_0000716,83,50-100,983,61,70,71,74,41,0,58,0,51,42,32,28,0,0
0000327_01201_d_0000717,69,50-100,940,50,55,59,60,40,0,68,0,34,26,31,25,4,4
0000327_01401_d_0000718,93,50-100,804,57,67,71,71,39,0,58,0,71,50,18,14,4,3
0000327_01801_d_0000720,62,50-100,799,47,53,54,54,31,0,49,0,45,36,17,17,0,0
0000327_02601_d_0000724,57,50-100,961,40,44,47,47,30,0,56,0,43,32,14,12,0,0
0000327_02801_d_0000725,73,50-100,1000,50,59,65,66,40,0,61,0,48,37,24,21,1,1
0000327_03001_d_0000726,75,50-100,805,50,57,60,61,39,0,63,0,56,41,19,16,0,0
0000327_03201_d_0000727,110,100-150,984,40,50,59,65,31,0,52,0,88,38,21,11,1,1
0000327_03401_d_0000728,75,50-100,835,45,54,56,57,39,0,63,0,56,37,18,16,1,1
0000327_03601_d_0000729,60,50-100,935,47,58,59,59,35,0,62,0,47,45,12,12,1,1
0000327_03801_d_0000730,103,100-150,913,68,87,90,91,61,0,92,0,85,71,16,14,2,2
0000327_04001_d_0000731,136,100-150,983,55,75,86,92,48,0,80,0,117,57,18,17,1,1
0000327_04201_d_0000732,110,100-150,990,64,75,82,86,50,0,92,0,86,54,23,21,1,0
0000330_00001_d_0000800,80,50-100,931,54,59,66,71,41,0,69,0,55,36,25,23,0,0
0000330_00201_d_0000801,130,100-150,992,63,80,87,94,44,0,66,0,101,52,27,26,2,2
0000330_00401_d_0000802,112,100-150,967,61,85,93,98,40,0,57,0,88,64,22,19,2,2
0000330_00601_d_0000803,94,50-100,1000,53,70,73,74,41,0,63,0,72,49,19,18,3,3
0000330_00801_d_0000804,93,50-100,892,66,73,76,79,40,0,63,0,58,40,33,31,2,2
0000330_01001_d_0000805,93,50-100,960,51,66,70,73,43,0,65,0,68,44,23,20,2,2
0000330_01201_d_0000806,110,100-150,923,55,73,80,83,42,0,59,0,80,45,27,25,3,3
0000330_01401_d_0000807,161,150-300,998,77,106,124,135,65,0,101,0,111,59,47,44,3,3
0000330_01601_d_0000808,99,50-100,996,61,70,79,84,48,0,71,0,76,47,23,23,0,0
0000330_01801_d_0000809,64,50-100,1000,50,58,59,60,43,0,71,0,38,32,26,26,0,0
0000330_02001_d_0000810,57,50-100,717,46,51,52,52,43,0,61,0,35,29,21,21,1,1
0000330_02201_d_0000811,44,<50,706,42,44,44,44,35,0,54,0,26,26,15,15,3,3
0000330_02801_d_0000814,45,<50,807,38,42,43,44,34,0,59,0,28,26,15,14,2,2
0000330_03001_d_0000815,45,<50,685,39,40,42,42,34,0,56,0,28,23,14,14,3,3
0000330_03201_d_0000816,69,50-100,876,58,61,64,65,52,0,72,0,29,24,36,33,4,4
0000330_04001_d_0000820,38,<50,736,34,37,37,37,30,0,44,0,10,10,23,22,5,5
0000330_04201_d_0000821,162,150-300,928,71,106,120,131,46,0,84,0,129,77,28,24,5,5
0000330_04401_d_0000822,38,<50,711,34,35,35,35,29,0,51,0,23,20,14,14,1,1
0000330_04601_d_0000823,62,50-100,1000,42,49,53,55,34,0,64,0,48,35,12,12,2,2
0000333_00001_d_0000001,68,50-100,801,37,42,49,51,20,0,41,0,35,13,33,29,0,0
0000333_01765_d_0000010,120,100-150,367,40,48,49,49,10,0,24,0,84,17,36,31,0,0
0000333_01961_d_0000011,65,50-100,323,29,39,40,40,3,0,16,0,36,16,29,23,0,0
0000333_02157_d_0000012,67,50-100,383,39,43,43,43,17,0,31,0,30,10,37,33,0,0
0000333_02353_d_0000013,70,50-100,189,33,36,36,36,8,0,16,0,41,9,29,27,0,0
0000333_02549_d_0000014,91,50-100,275,32,39,39,39,10,0,21,0,64,14,27,25,0,0
0000333_02745_d_0000015,52,50-100,257,26,27,27,27,2,0,10,0,35,11,17,16,0,0
0000333_02941_d_0000016,44,<50,252,23,25,25,25,9,0,16,0,23,7,21,18,0,0
0000333_03137_d_0000017,39,<50,159,18,19,19,19,3,0,6,0,23,4,16,15,0,0
0000333_03333_d_0000018,62,50-100,556,29,38,40,40,5,0,9,0,32,12,30,26,0,0
0000333_03529_d_0000019,95,50-100,586,45,56,58,58,6,0,20,0,55,18,40,38,0,0
0000333_03725_d_0000020,83,50-100,895,45,61,65,68,6,0,29,0,49,27,34,34,0,0
0000335_00001_d_0000043,41,<50,874,37,38,39,40,31,0,49,0,16,15,19,17,6,6
0000335_00197_d_0000044,37,<50,841,30,35,36,36,27,0,54,0,21,20,12,11,4,4
0000335_00393_d_0000045,34,<50,773,27,30,30,31,26,0,43,0,12,11,17,14,5,5
0000335_00589_d_0000046,21,<50,452,19,20,20,20,17,0,28,0,7,7,12,12,2,1
0000335_00785_d_0000047,34,<50,742,26,30,31,31,21,0,30,0,24,21,8,7,2,2
0000335_00981_d_0000048,78,50-100,769,37,43,46,48,29,0,51,0,71,37,7,6,0,0
0000335_01765_d_0000052,61,50-100,728,45,48,49,49,36,0,45,0,48,36,12,11,1,1
0000335_01961_d_0000053,69,50-100,879,52,59,64,65,34,0,55,0,53,43,15,15,1,1
0000335_02353_d_0000055,82,50-100,993,57,69,72,74,31,0,64,0,63,50,18,18,1,1
0000335_02549_d_0000056,87,50-100,992,51,66,72,73,37,0,70,0,74,54,12,11,1,1
0000335_02745_d_0000057,99,50-100,993,61,73,78,80,40,0,71,0,84,60,13,11,2,2
0000335_03137_d_0000059,103,100-150,925,56,67,75,78,45,0,71,0,79,44,23,22,1,1
0000335_03333_d_0000060,40,<50,778,39,40,40,40,41,0,59,0,18,18,19,19,3,3
0000335_03725_d_0000062,27,<50,428,24,25,25,25,26,0,36,0,4,3,17,16,6,6
0000335_03921_d_0000063,44,<50,617,40,42,42,42,41,0,54,0,9,8,31,30,4,4
0000335_04117_d_0000064,28,<50,433,27,28,28,28,27,0,37,0,7,7,15,15,6,6
0000335_04313_d_0000065,38,<50,430,32,32,32,32,30,0,42,0,17,13,18,16,3,3
0000335_05097_d_0000069,20,<50,345,19,19,19,19,15,0,24,0,8,7,7,7,5,5
0000335_05685_d_0000072,15,<50,255,15,15,15,15,14,0,20,0,1,1,9,9,5,5
0000335_06469_d_0000076,8,<50,165,7,8,8,8,7,0,8,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,279,20,20,20,20,18,0,26,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,433,23,24,24,24,22,0,32,0,10,10,9,9,5,5
0000342_00393_d_0000244,133,100-150,926,61,86,95,98,48,0,83,0,112,70,18,13,3,3
0000345_07057_d_0000345,108,100-150,1000,63,86,96,98,42,0,77,0,86,64,22,22,0,0
0000346_00001_d_0000346,82,50-100,795,61,73,76,77,54,0,80,0,35,27,39,38,8,8
0000346_01961_d_0000356,71,50-100,784,48,60,64,64,45,0,76,0,44,35,26,24,1,1
0000346_02549_d_0000359,59,50-100,591,49,57,57,57,46,0,71,0,23,22,30,29,6,6
0000346_03921_d_0000366,50,50-100,852,44,45,49,49,39,0,58,0,22,17,23,23,5,5
0000346_07057_d_0000382,87,50-100,1000,62,70,76,77,66,0,95,0,50,35,37,35,0,0
0000348_00589_d_0000409,34,<50,839,30,31,32,32,31,0,55,0,26,23,7,7,1,1
0000348_03333_d_0000423,15,<50,402,15,15,15,15,11,0,19,0,4,4,11,11,0,0
0000356_00589_d_0000632,121,100-150,897,72,96,103,107,67,0,97,0,92,68,26,25,3,3
0000356_01177_d_0000635,88,50-100,885,61,79,83,83,46,0,74,0,58,50,25,24,5,5
0000356_01569_d_0000637,100,100-150,957,56,71,80,82,40,0,83,0,71,45,27,24,2,2
0000356_01765_d_0000638,84,50-100,895,53,69,73,74,40,0,68,0,54,39,27,27,3,3
0000356_01961_d_0000639,111,100-150,1000,47,66,76,82,40,0,74,0,83,38,24,24,4,4
0000356_02157_d_0000640,54,50-100,625,42,45,47,47,35,0,62,0,29,23,23,20,2,2
0000356_02353_d_0000641,106,100-150,935,59,74,76,82,40,0,75,0,79,49,27,25,0,0
0000356_02745_d_0000643,97,50-100,949,52,75,81,86,37,0,58,0,74,54,19,17,4,4
0000356_02941_d_0000644,108,100-150,958,53,72,81,82,38,0,61,0,89,56,15,12,4,4
0000356_03333_d_0000646,80,50-100,930,56,67,71,75,43,0,79,0,55,45,25,22,0,0
0000356_03529_d_0000647,81,50-100,900,58,69,74,75,50,0,84,0,50,39,29,28,2,2
0000356_03725_d_0000648,94,50-100,904,56,66,75,82,39,0,72,0,63,36,30,29,1,1
0000356_03921_d_0000649,72,50-100,762,53,66,68,68,37,0,66,0,49,44,22,21,1,1
0000356_04117_d_0000650,93,50-100,875,48,58,70,73,37,0,62,0,70,37,20,18,3,3
0000356_04313_d_0000651,99,50-100,959,59,71,77,81,34,0,68,0,73,48,25,22,1,1
0000356_04705_d_0000653,70,50-100,705,50,58,62,63,40,0,66,0,53,42,15,14,2,2
0000356_04901_d_0000654,102,100-150,970,51,68,77,82,39,0,61,0,81,49,19,17,2,2
0000356_05097_d_0000655,114,100-150,913,58,75,84,93,46,0,73,0,92,54,21,20,1,1
0000358_03333_d_0000697,93,50-100,925,56,68,76,77,37,0,60,0,74,52,18,15,1,1
0000359_00393_d_0000701,39,<50,751,33,36,37,37,25,0,46,0,25,22,14,14,0,0
0000359_00589_d_0000702,39,<50,945,29,34,37,38,31,0,53,0,19,14,18,18,2,2
0000359_00785_d_0000703,30,<50,492,26,27,28,28,29,0,38,0,8,6,18,18,4,3
0000359_00981_d_0000704,33,<50,737,26,28,30,31,25,0,36,0,6,3,24,22,3,3
0000359_01177_d_0000705,59,50-100,813,46,52,53,55,40,0,61,0,20,14,33,33,6,5
0000359_01373_d_0000706,12,<50,285,12,12,12,12,16,0,25,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,319,18,18,18,18,22,0,26,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,532,21,24,27,27,20,0,34,0,25,18,6,6,0,0
0000359_02549_d_0000709,21,<50,487,20,20,20,20,19,0,27,0,6,5,12,12,3,3
0000359_03333_d_0000711,13,<50,268,12,13,13,13,10,0,16,0,2,2,11,11,0,0
0000359_03529_d_0000712,16,<50,551,16,16,16,16,9,0,24,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,1000,50,58,65,66,33,0,62,0,54,36,23,19,3,3
0000360_00197_d_0000714,79,50-100,1000,50,62,67,69,40,0,58,0,50,39,27,21,2,2
0000360_00393_d_0000715,79,50-100,1000,46,58,63,66,36,0,59,0,45,33,32,24,2,1
0000360_00589_d_0000716,60,50-100,1000,41,50,52,53,37,0,66,0,31,26,27,22,2,2
0000360_00785_d_0000717,59,50-100,1000,41,48,48,50,33,0,60,0,26,19,33,29,0,0
0000360_00981_d_0000718,65,50-100,923,43,48,50,51,41,0,75,0,33,24,31,23,1,1
0000360_02353_d_0000725,72,50-100,972,51,61,62,65,42,0,67,0,34,30,35,28,3,3
0000360_02745_d_0000727,81,50-100,994,47,55,59,61,44,0,72,0,46,31,31,20,4,4
0000360_02941_d_0000728,45,<50,856,28,33,37,37,31,0,49,0,11,6,31,24,3,3
0000360_03137_d_0000729,56,50-100,848,40,47,50,50,33,0,46,0,28,22,25,22,3,3
0000360_03333_d_0000730,56,50-100,803,43,50,52,53,40,0,59,0,36,32,16,14,4,4
0000360_03529_d_0000731,31,<50,755,26,28,28,28,26,0,43,0,17,14,13,13,1,1
0000360_03921_d_0000733,52,50-100,764,40,46,48,48,30,0,45,0,39,34,12,11,1,1
0000360_04117_d_0000734,18,<50,387,16,16,16,16,13,0,18,0,2,2,11,9,5,5
0000360_04705_d_0000737,9,<50,360,9,9,9,9,8,0,18,0,0,0,7,7,2,2
0000360_05293_d_0000740,70,50-100,828,45,54,60,61,32,0,56,0,46,34,17,14,7,6
0000360_05685_d_0000742,60,50-100,906,47,51,54,56,45,0,70,0,17,14,42,36,1,1
0000360_06273_d_0000745,17,<50,458,16,16,17,17,11,0,15,0,5,4,12,12,0,0
0000360_06665_d_0000747,48,<50,617,35,41,44,44,37,0,55,0,15,13,29,24,4,4
0000360_06861_d_0000748,25,<50,546,22,22,22,22,24,0,40,0,4,4,14,12,7,6
0000360_07057_d_0000749,15,<50,731,11,12,13,14,13,0,29,0,4,3,3,3,8,6
0000360_07253_d_0000750,28,<50,506,26,27,28,28,32,0,44,0,5,5,16,15,7,7
0000360_07645_d_0000752,16,<50,398,15,16,16,16,19,0,25,0,0,0,12,12,4,4
0000364_00589_d_0000798,62,50-100,876,35,46,52,55,22,0,53,0,50,37,10,7,2,2
0000364_01177_d_0000799,80,50-100,884,47,65,72,73,22,0,50,0,61,48,18,16,1,1
0000364_01373_d_0000780,64,50-100,827,39,48,50,50,23,0,56,0,51,39,11,9,2,0
0000364_01569_d_0000781,97,50-100,943,42,62,69,74,27,0,51,0,83,53,14,9,0,0
0000364_01765_d_0000782,81,50-100,809,45,60,67,70,23,0,50,0,60,47,20,12,1,1
