image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000280_02801_d_0000626,55,50-100,936,25,25,25,26,31,0,64,0,31,8,20,14,4,3
0000280_03001_d_0000627,88,50-100,936,20,24,25,28,24,0,47,0,60,12,25,10,3,2
0000280_03201_d_0000628,82,50-100,993,28,31,35,38,29,0,55,0,52,11,28,18,2,2
0000280_03401_d_0000629,83,50-100,994,25,27,31,33,34,0,60,0,56,8,26,18,1,1
0000283_00401_d_0000676,6,<50,131,3,3,3,3,5,0,6,0,1,1,4,1,1,1
0000283_00601_d_0000677,9,<50,141,5,5,5,5,3,0,9,0,7,3,2,2,0,0
0000283_00801_d_0000678,8,<50,52,2,2,2,2,2,0,3,0,7,1,1,1,0,0
0000283_01001_d_0000679,4,<50,86,4,4,4,4,4,0,4,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,907,24,29,29,29,24,0,41,0,37,17,13,10,2,2
0000287_00201_d_0000760,51,50-100,923,24,26,30,32,30,0,42,0,27,8,22,16,2,2
0000287_00401_d_0000761,44,<50,835,25,29,30,30,28,0,39,0,22,10,18,15,4,4
0000287_00601_d_0000762,93,50-100,995,24,25,26,26,30,0,43,0,72,9,17,12,4,4
0000287_00801_d_0000763,58,50-100,1000,26,28,29,31,28,0,48,0,34,14,19,9,5,5
0000287_01001_d_0000764,71,50-100,1000,22,27,29,31,29,0,44,0,49,10,19,14,3,3
0000287_01201_d_0000765,68,50-100,961,27,30,31,31,20,0,54,0,45,15,20,12,3,3
0000287_01401_d_0000766,68,50-100,986,23,29,31,32,32,0,59,0,46,13,21,15,1,1
0000287_01601_d_0000767,74,50-100,984,25,28,29,30,26,0,43,0,58,14,16,14,0,0
0000287_01801_d_0000768,56,50-100,984,20,22,23,23,23,0,48,0,39,12,17,10,0,0
0000287_02001_d_0000769,44,<50,898,27,28,28,28,29,0,41,0,28,13,14,13,2,2
0000287_02201_d_0000770,27,<50,574,10,10,11,11,12,0,21,0,15,1,11,8,1,1
0000287_02401_d_0000771,18,<50,359,12,13,13,13,13,0,17,0,6,2,9,8,3,3
0000287_02601_d_0000772,44,<50,1000,13,15,16,16,18,0,29,0,24,4,20,11,0,0
0000287_02801_d_0000773,60,50-100,1000,19,19,23,23,22,0,51,0,32,0,27,18,1,1
0000287_03001_d_0000774,18,<50,763,13,15,15,15,11,0,17,0,4,1,13,13,1,1
0000287_03401_d_0000776,56,50-100,1000,33,38,41,42,30,0,52,0,12,1,43,36,1,1
0000287_04601_d_0000780,88,50-100,996,44,45,47,48,36,0,60,0,51,8,37,37,0,0
0000287_04801_d_0000781,53,50-100,1000,24,25,26,27,21,0,32,0,25,2,27,22,1,1
0000287_05001_d_0000782,62,50-100,1000,23,26,29,33,18,0,32,0,36,3,25,22,1,1
0000289_00001_d_0000811,41,<50,913,17,17,18,20,19,0,28,0,22,1,18,15,1,1
0000289_00201_d_0000812,43,<50,889,22,24,26,26,17,0,31,0,20,7,21,15,2,2
0000289_00401_d_0000813,53,50-100,1000,24,29,31,31,25,0,45,0,20,9,26,15,7,5
0000289_00601_d_0000814,43,<50,1000,20,21,23,25,27,0,40,0,12,3,29,16,2,2
0000289_00801_d_0000815,39,<50,1000,20,23,24,24,17,0,31,0,11,5,26,17,2,1
0000289_01001_d_0000816,33,<50,1000,16,17,17,17,12,0,28,0,7,3,24,12,2,2
0000289_01201_d_0000817,43,<50,1000,11,16,20,21,16,0,34,0,18,5,24,10,1,1
0000289_01401_d_0000818,39,<50,1000,13,21,23,24,14,0,35,0,9,6,25,11,5,4
0000289_01601_d_0000819,44,<50,1000,14,17,19,20,20,0,36,0,20,6,21,9,3,2
0000289_02001_d_0000821,43,<50,899,20,23,27,29,26,0,33,0,17,3,24,18,2,2
0000289_02201_d_0000822,29,<50,925,14,18,19,20,8,0,26,0,7,2,13,7,9,9
0000289_02401_d_0000823,49,<50,994,23,27,28,28,25,0,46,0,32,13,16,13,1,1
0000289_02601_d_0000824,58,50-100,984,26,30,32,33,24,0,42,0,34,11,24,19,0,0
0000289_03001_d_0000826,61,50-100,989,32,34,36,38,25,0,42,0,32,11,28,22,1,1
0000289_03201_d_0000827,80,50-100,994,24,27,30,32,28,0,42,0,43,10,34,15,3,2
0000289_03401_d_0000828,54,50-100,964,17,21,22,22,25,0,37,0,31,7,19,10,4,4
0000289_03601_d_0000829,77,50-100,1000,15,16,17,17,21,0,39,0,52,4,23,11,2,1
0000289_03801_d_0000830,100,100-150,984,18,22,24,26,17,0,42,0,74,6,23,14,3,2
0000289_04001_d_0000831,80,50-100,943,19,21,24,25,25,0,52,0,61,8,17,11,2,2
0000289_04201_d_0000832,88,50-100,950,29,31,32,34,28,0,56,0,72,18,15,12,1,1
0000289_04401_d_0000833,100,100-150,972,26,36,45,48,44,0,76,0,66,18,30,14,4,4
0000289_04601_d_0000834,93,50-100,958,34,47,50,51,43,0,76,0,38,14,54,32,1,1
0000289_04801_d_0000835,71,50-100,1000,26,33,34,34,35,0,55,0,40,10,30,22,1,1
0000289_05001_d_0000836,65,50-100,962,40,42,46,46,37,0,70,0,27,12,35,27,3,3
0000289_05201_d_0000837,79,50-100,1000,27,29,34,37,32,0,60,0,41,6,35,21,3,2
0000289_05401_d_0000838,81,50-100,907,29,33,34,34,28,0,60,0,32,7,44,22,5,4
0000289_05601_d_0000839,107,100-150,1000,28,36,43,44,31,0,62,0,72,14,32,19,3,3
0000289_05801_d_0000840,78,50-100,1000,26,30,33,36,35,0,52,0,49,7,26,20,3,3
0000289_06001_d_0000841,80,50-100,1000,29,34,36,38,32,0,55,0,45,10,33,22,2,2
0000289_06201_d_0000842,79,50-100,1000,29,34,37,41,38,0,58,0,39,6,38,26,2,2
0000289_06401_d_0000843,79,50-100,999,25,28,31,36,30,0,49,0,51,8,24,16,4,4
0000289_06601_d_0000844,88,50-100,1000,27,31,32,33,35,0,44,0,51,7,34,22,3,2
0000289_06801_d_0000845,98,50-100,992,35,38,41,42,36,0,55,0,78,19,20,19,0,0
0000289_07001_d_0000846,74,50-100,808,24,27,29,30,14,0,29,0,45,4,29,23,0,0
0000289_07201_d_0000847,40,<50,1000,18,22,23,23,26,0,46,0,18,4,22,18,0,0
0000290_04001_d_0000867,79,50-100,1000,38,41,45,48,40,0,60,0,47,16,32,25,0,0
0000291_00001_d_0000868,178,150-300,980,21,32,38,39,22,0,53,0,155,21,23,11,0,0
0000291_00201_d_0000869,113,100-150,813,24,32,37,40,20,0,48,0,89,20,24,12,0,0
0000291_00401_d_0000870,166,150-300,988,24,30,39,42,26,0,69,0,139,17,27,13,0,0
0000291_00601_d_0000871,120,100-150,829,33,41,49,52,41,0,71,0,63,6,53,31,4,4
0000291_01001_d_0000873,159,150-300,925,28,37,45,47,39,0,80,0,122,16,36,20,1,1
0000291_01201_d_0000874,212,150-300,996,33,56,70,76,49,0,109,0,135,21,76,35,1,0
0000291_01401_d_0000875,154,150-300,967,33,46,50,55,39,0,93,0,114,23,39,22,1,1
0000291_01601_d_0000876,87,50-100,975,29,34,34,40,48,0,91,0,37,14,43,15,7,5
0000291_01801_d_0000877,113,100-150,641,41,54,57,57,51,0,86,0,50,10,56,37,7,7
0000291_02001_d_0000878,172,150-300,993,46,59,67,70,62,0,111,0,87,11,81,44,4,4
0000291_02201_d_0000879,149,100-150,989,38,50,52,56,47,0,97,0,77,13,70,35,2,2
0000291_02601_d_0000881,178,150-300,1000,37,51,57,64,49,0,108,0,109,18,68,32,1,1
0000291_03201_d_0000884,229,150-300,974,38,61,77,81,44,0,103,0,170,27,58,33,1,1
0000291_03401_d_0000885,187,150-300,994,36,57,72,79,48,0,90,0,109,23,71,28,7,6
0000291_03601_d_0000886,112,100-150,786,28,36,48,48,35,0,71,0,49,15,58,17,5,4
0000291_03801_d_0000887,191,150-300,1000,31,48,56,64,25,0,53,0,124,18,66,29,1,1
0000291_04001_d_0000888,108,100-150,870,34,47,53,55,40,0,101,0,44,11,61,33,3,3
0000291_04201_d_0000889,111,100-150,1000,36,47,53,55,42,0,109,0,47,13,60,30,4,4
0000291_04401_d_0000890,126,100-150,979,38,53,65,68,53,0,108,0,53,18,70,32,3,3
0000291_05001_d_0000892,135,100-150,976,34,50,57,60,55,0,107,0,72,14,61,34,2,2
0000291_05201_d_0000893,207,150-300,975,38,59,75,84,50,0,113,0,143,27,62,30,2,2
0000293_03601_d_0000940,117,100-150,998,36,42,45,46,42,0,67,0,94,24,23,18,0,0
0000295_00000_d_0000021,130,100-150,938,28,29,29,29,26,0,42,0,116,16,13,12,1,1
0000295_00200_d_0000022,78,50-100,801,40,42,44,44,37,0,57,0,53,18,23,22,2,2
0000295_00600_d_0000024,186,150-300,896,39,46,50,54,40,0,77,0,166,29,18,15,2,2
0000295_00800_d_0000025,147,100-150,877,40,50,55,56,46,0,71,0,121,27,23,20,3,3
0000295_01000_d_0000026,251,150-300,975,38,41,44,47,49,0,67,0,226,19,23,21,2,1
0000295_01200_d_0000027,200,150-300,843,30,36,45,46,36,0,64,0,182,20,18,16,0,0
0000295_01400_d_0000028,189,150-300,901,31,36,41,42,46,0,76,0,172,25,17,11,0,0
0000295_01600_d_0000029,138,100-150,757,39,49,55,56,41,0,75,0,105,27,32,21,1,1
0000295_01800_d_0000030,306,>300,938,42,54,68,74,48,0,90,0,269,29,37,25,0,0
0000295_02000_d_0000031,311,>300,902,50,67,78,83,59,0,117,0,261,35,50,32,0,0
0000295_02200_d_0000032,193,150-300,655,57,73,78,78,54,0,100,0,134,30,58,42,1,1
0000295_02400_d_0000033,317,>300,993,41,52,63,70,42,0,80,0,280,28,35,22,2,2
0000295_02900_d_0000034,212,150-300,998,55,63,71,72,60,0,94,0,172,32,36,27,4,4
0000296_00601_d_0000038,91,50-100,925,37,43,45,46,33,0,54,0,56,9,27,26,8,8
0000296_01001_d_0000040,181,150-300,916,60,74,82,84,61,0,89,0,128,28,46,39,7,7
0000300_03201_d_0000154,66,50-100,973,28,33,33,33,35,0,63,0,40,12,25,20,1,1
0000301_00001_d_0000156,96,50-100,808,31,37,39,41,32,0,67,0,65,15,26,17,5,5
0000301_00201_d_0000157,90,50-100,942,36,37,40,41,38,0,57,0,52,7,33,25,5,5
0000301_01001_d_0000161,64,50-100,818,12,16,18,18,19,0,39,0,48,4,14,10,2,2
0000301_01201_d_0000162,61,50-100,925,25,28,28,29,29,0,47,0,40,12,18,13,3,3
0000303_03401_d_0000200,82,50-100,994,23,28,32,32,20,0,44,0,64,15,18,13,0,0
0000308_04401_d_0000327,98,50-100,970,43,46,50,51,50,0,86,0,68,20,27,23,3,3
0000312_00001_d_0000414,112,100-150,1000,47,58,61,62,60,0,85,0,59,18,51,39,2,1
0000312_00201_d_0000415,108,100-150,1000,52,61,67,68,58,0,100,0,56,19,44,37,8,5
0000312_00601_d_0000417,59,50-100,1000,27,31,35,36,38,0,64,0,30,4,24,22,5,5
0000312_01001_d_0000419,80,50-100,972,37,43,46,49,47,0,76,0,42,11,28,22,10,10
0000312_01201_d_0000420,82,50-100,1000,36,42,45,46,51,0,86,0,44,11,30,23,8,8
0000312_02201_d_0000425,78,50-100,1000,34,42,44,48,46,0,78,0,41,13,36,28,1,1
0000312_02401_d_0000426,80,50-100,999,44,46,48,49,40,0,66,0,42,10,33,31,5,5
0000312_04201_d_0000435,80,50-100,976,36,42,47,49,33,0,56,0,50,12,29,29,1,1
0000313_06401_d_0000468,91,50-100,975,19,24,25,25,21,0,39,0,85,19,6,5,0,0
0000313_06601_d_0000469,165,150-300,974,28,33,36,37,29,0,54,0,156,30,9,3,0,0
0000313_07001_d_0000471,5,<50,522,1,1,2,2,1,0,4,0,4,1,1,0,0,0
0000315_01601_d_0000509,98,50-100,892,32,33,34,34,33,0,57,0,82,22,16,11,0,0
0000316_00001_d_0000519,69,50-100,973,15,18,18,21,12,0,19,0,61,17,8,1,0,0
0000316_00201_d_0000520,54,50-100,971,14,17,18,20,14,0,29,0,37,12,17,5,0,0
0000316_00401_d_0000521,23,<50,684,8,8,8,8,6,0,10,0,11,0,11,7,1,1
0000316_00601_d_0000522,35,<50,973,10,10,12,12,10,0,25,0,29,6,6,4,0,0
0000316_00801_d_0000523,27,<50,832,11,11,12,12,13,0,26,0,22,9,5,2,0,0
0000316_01001_d_0000524,18,<50,494,4,5,6,6,2,0,8,0,14,4,4,1,0,0
0000316_01201_d_0000525,43,<50,996,22,23,24,25,19,0,44,0,25,12,18,11,0,0
0000316_01401_d_0000526,34,<50,1000,17,19,20,21,23,0,42,0,19,9,14,9,1,1
0000316_01601_d_0000527,29,<50,1000,12,13,15,15,16,0,35,0,17,5,11,8,1,0
0000316_01801_d_0000528,11,<50,320,7,7,7,7,8,0,13,0,1,1,8,4,2,2
0000316_02001_d_0000529,9,<50,1000,3,4,4,4,6,0,18,0,4,1,4,3,1,0
0000316_02201_d_0000530,7,<50,167,7,7,7,7,7,0,10,0,2,2,4,4,1,1
0000323_02601_d_0000645,91,50-100,972,28,34,36,37,32,0,63,0,71,19,17,12,3,3
0000327_00001_d_0000711,70,50-100,1000,27,31,32,35,38,0,55,0,46,16,23,14,1,1
0000327_00201_d_0000712,60,50-100,818,26,29,31,31,33,0,45,0,38,12,19,15,3,2
0000327_00401_d_0000713,64,50-100,969,20,29,31,32,25,0,47,0,40,11,24,18,0,0
0000327_00601_d_0000714,84,50-100,994,28,33,38,41,36,0,69,0,58,18,25,15,1,0
0000327_00801_d_0000715,84,50-100,1000,37,44,47,48,47,0,86,0,57,24,24,17,3,3
0000327_01001_d_0000716,83,50-100,1000,39,41,45,45,41,0,56,0,51,16,32,25,0,0
0000327_01201_d_0000717,69,50-100,943,35,37,40,41,38,0,48,0,34,13,31,21,4,3
0000327_01401_d_0000718,93,50-100,991,31,37,37,38,26,0,44,0,71,22,18,13,4,2
0000327_01801_d_0000720,62,50-100,1000,23,25,28,29,30,0,52,0,45,9,17,16,0,0
0000327_02601_d_0000724,57,50-100,1000,18,22,24,24,26,0,52,0,43,13,14,9,0,0
0000327_02801_d_0000725,73,50-100,1000,29,32,35,35,35,0,58,0,48,13,24,18,1,1
0000327_03001_d_0000726,75,50-100,825,24,27,29,30,24,0,44,0,56,14,19,13,0,0
0000327_03201_d_0000727,110,100-150,980,22,24,26,27,20,0,35,0,88,15,21,8,1,1
0000327_03401_d_0000728,75,50-100,906,23,24,26,26,31,0,50,0,56,11,18,13,1,0
0000327_03601_d_0000729,60,50-100,962,27,29,31,33,21,0,55,0,47,24,12,4,1,1
0000327_03801_d_0000730,103,100-150,941,32,38,40,42,33,0,74,0,85,24,16,12,2,2
0000327_04001_d_0000731,136,100-150,986,31,35,36,36,38,0,79,0,117,18,18,16,1,1
0000327_04201_d_0000732,110,100-150,995,31,39,42,43,43,0,83,0,86,26,23,13,1,0
0000330_00001_d_0000800,80,50-100,951,26,34,35,36,34,0,57,0,55,18,25,16,0,0
0000330_00201_d_0000801,130,100-150,1000,33,36,36,40,35,0,53,0,101,14,27,20,2,2
0000330_00401_d_0000802,112,100-150,971,34,37,44,46,35,0,61,0,88,21,22,14,2,2
0000330_00601_d_0000803,94,50-100,1000,28,32,34,35,33,0,53,0,72,17,19,12,3,3
0000330_00801_d_0000804,93,50-100,1000,33,39,40,40,41,0,57,0,58,10,33,27,2,2
0000330_01001_d_0000805,93,50-100,1000,25,28,30,31,35,0,67,0,68,11,23,15,2,2
0000330_01201_d_0000806,110,100-150,935,30,35,37,38,33,0,58,0,80,13,27,19,3,3
0000330_01401_d_0000807,161,150-300,1000,47,61,65,69,44,0,85,0,111,23,47,35,3,3
0000330_01601_d_0000808,99,50-100,1000,36,44,47,48,41,0,72,0,76,22,23,22,0,0
0000330_01801_d_0000809,64,50-100,1000,31,38,40,41,33,0,61,0,38,16,26,22,0,0
0000330_02001_d_0000810,57,50-100,990,32,36,37,37,32,0,52,0,35,15,21,20,1,1
0000330_02201_d_0000811,44,<50,971,24,27,28,28,27,0,56,0,26,11,15,13,3,3
0000330_02801_d_0000814,45,<50,1000,18,22,24,24,30,0,59,0,28,8,15,12,2,2
0000330_03001_d_0000815,45,<50,955,19,24,25,25,21,0,42,0,28,12,14,9,3,3
0000330_03201_d_0000816,69,50-100,1000,33,41,42,42,40,0,72,0,29,13,36,24,4,4
0000330_04001_d_0000820,38,<50,977,28,30,30,30,26,0,43,0,10,9,23,16,5,5
0000330_04201_d_0000821,162,150-300,931,38,47,54,63,38,0,70,0,129,24,28,18,5,5
0000330_04401_d_0000822,38,<50,811,19,24,25,25,24,0,46,0,23,12,14,11,1,1
0000330_04601_d_0000823,62,50-100,1000,27,31,34,36,18,0,45,0,48,20,12,9,2,2
0000333_00001_d_0000001,68,50-100,837,29,32,33,34,12,0,24,0,35,5,33,27,0,0
0000333_01765_d_0000010,120,100-150,610,32,43,47,47,4,0,22,0,84,12,36,31,0,0
0000333_01961_d_0000011,65,50-100,628,22,32,36,37,0,0,5,0,36,13,29,19,0,0
0000333_02157_d_0000012,67,50-100,664,32,37,40,41,0,0,5,0,30,7,37,30,0,0
0000333_02353_d_0000013,70,50-100,403,26,33,34,34,0,0,10,0,41,7,29,26,0,0
0000333_02549_d_0000014,91,50-100,478,27,37,38,38,0,0,7,0,64,13,27,24,0,0
0000333_02745_d_0000015,52,50-100,465,15,19,19,19,0,0,2,0,35,8,17,11,0,0
0000333_02941_d_0000016,44,<50,461,21,21,21,21,0,0,3,0,23,4,21,17,0,0
0000333_03137_d_0000017,39,<50,560,19,21,21,21,0,0,5,0,23,5,16,16,0,0
0000333_03333_d_0000018,62,50-100,866,27,32,34,34,1,0,6,0,32,8,30,24,0,0
0000333_03529_d_0000019,95,50-100,744,34,45,47,48,4,0,15,0,55,11,40,34,0,0
0000333_03725_d_0000020,83,50-100,1000,34,45,48,49,5,0,21,0,49,13,34,32,0,0
0000335_00001_d_0000043,41,<50,1000,23,24,25,25,28,0,46,0,16,5,19,13,6,6
0000335_00197_d_0000044,37,<50,1000,17,18,20,21,24,0,47,0,21,6,12,8,4,4
0000335_00393_d_0000045,34,<50,876,17,17,18,18,21,0,40,0,12,6,17,6,5,5
0000335_00589_d_0000046,21,<50,551,15,15,15,15,12,0,29,0,7,3,12,11,2,1
0000335_00785_d_0000047,34,<50,990,10,10,13,13,17,0,27,0,24,5,8,3,2,2
0000335_00981_d_0000048,78,50-100,1000,18,18,19,19,17,0,36,0,71,15,7,3,0,0
0000335_01765_d_0000052,61,50-100,1000,30,31,32,34,31,0,48,0,48,21,12,9,1,1
0000335_01961_d_0000053,69,50-100,1000,31,38,38,41,37,0,56,0,53,24,15,14,1,0
0000335_02353_d_0000055,82,50-100,996,29,33,36,36,33,0,65,0,63,18,18,14,1,1
0000335_02549_d_0000056,87,50-100,1000,26,30,31,31,36,0,69,0,74,21,12,8,1,1
0000335_02745_d_0000057,99,50-100,1000,34,39,41,42,31,0,72,0,84,27,13,10,2,2
0000335_03137_d_0000059,103,100-150,1000,28,34,37,38,38,0,64,0,79,15,23,18,1,1
0000335_03333_d_0000060,40,<50,1000,27,29,31,32,31,0,58,0,18,11,19,15,3,3
0000335_03725_d_0000062,27,<50,708,21,21,22,22,21,0,33,0,4,2,17,13,6,6
0000335_03921_d_0000063,44,<50,864,32,35,35,35,34,0,47,0,9,4,31,27,4,4
0000335_04117_d_0000064,28,<50,593,24,24,25,25,26,0,36,0,7,6,15,12,6,6
0000335_04313_d_0000065,38,<50,757,26,27,29,29,29,0,40,0,17,9,18,15,3,3
0000335_05097_d_0000069,20,<50,603,13,14,14,14,15,0,19,0,8,3,7,6,5,5
0000335_05685_d_0000072,15,<50,433,12,12,12,12,12,0,15,0,1,1,9,6,5,5
0000335_06469_d_0000076,8,<50,257,5,5,5,5,6,0,13,0,4,1,2,2,2,2
0000335_06665_d_0000077,21,<50,467,17,17,17,17,19,0,26,0,3,2,13,10,5,5
0000335_06861_d_0000078,24,<50,640,16,16,16,16,22,0,36,0,10,4,9,7,5,5
0000342_00393_d_0000244,133,100-150,954,27,31,38,40,26,0,57,0,112,22,18,7,3,2
0000345_07057_d_0000345,108,100-150,1000,40,47,53,55,38,0,85,0,86,25,22,22,0,0
0000346_00001_d_0000346,82,50-100,787,40,45,51,52,44,0,70,0,35,9,39,29,8,7
0000346_01961_d_0000356,71,50-100,996,32,34,39,40,35,0,57,0,44,11,26,22,1,1
0000346_02549_d_0000359,59,50-100,587,32,37,39,39,37,0,68,0,23,9,30,22,6,6
0000346_03921_d_0000366,50,50-100,1000,31,34,34,34,37,0,55,0,22,8,23,21,5,5
0000346_07057_d_0000382,87,50-100,1000,35,41,44,48,51,0,88,0,50,16,37,25,0,0
0000348_00589_d_0000409,34,<50,967,21,23,24,25,19,0,48,0,26,17,7,5,1,1
0000348_03333_d_0000423,15,<50,696,8,8,11,11,11,0,24,0,4,0,11,8,0,0
0000356_00589_d_0000632,121,100-150,926,38,54,58,60,44,0,80,0,92,30,26,21,3,3
0000356_01177_d_0000635,88,50-100,943,29,39,42,44,38,0,72,0,58,17,25,17,5,5
0000356_01569_d_0000637,100,100-150,972,28,32,36,38,31,0,66,0,71,11,27,19,2,2
0000356_01765_d_0000638,84,50-100,952,27,32,37,40,34,0,54,0,54,7,27,22,3,3
0000356_01961_d_0000639,111,100-150,1000,25,26,28,30,30,0,58,0,83,5,24,17,4,4
0000356_02157_d_0000640,54,50-100,712,25,29,30,30,32,0,52,0,29,8,23,19,2,2
0000356_02353_d_0000641,106,100-150,958,24,30,32,35,24,0,55,0,79,10,27,20,0,0
0000356_02745_d_0000643,97,50-100,952,25,30,33,34,33,0,56,0,74,16,19,10,4,4
0000356_02941_d_0000644,108,100-150,966,20,22,23,28,21,0,47,0,89,10,15,8,4,4
0000356_03333_d_0000646,80,50-100,963,23,32,37,40,33,0,88,0,55,19,25,13,0,0
0000356_03529_d_0000647,81,50-100,937,25,33,33,37,31,0,72,0,50,12,29,19,2,2
0000356_03725_d_0000648,94,50-100,935,26,37,37,39,29,0,56,0,63,12,30,24,1,1
0000356_03921_d_0000649,72,50-100,828,21,24,26,27,22,0,61,0,49,11,22,12,1,1
0000356_04117_d_0000650,93,50-100,909,25,33,36,39,26,0,55,0,70,17,20,13,3,3
0000356_04313_d_0000651,99,50-100,975,20,25,31,33,29,0,53,0,73,11,25,13,1,1
0000356_04705_d_0000653,70,50-100,761,16,25,26,28,31,0,55,0,53,16,15,7,2,2
0000356_04901_d_0000654,102,100-150,987,21,24,27,34,36,0,61,0,81,11,19,11,2,2
0000356_05097_d_0000655,114,100-150,918,30,38,39,43,36,0,68,0,92,20,21,17,1,1
0000358_03333_d_0000697,93,50-100,987,29,31,33,36,34,0,45,0,74,16,18,14,1,1
0000359_00393_d_0000701,39,<50,878,19,21,23,23,16,0,36,0,25,11,14,10,0,0
0000359_00589_d_0000702,39,<50,910,12,13,16,17,24,0,43,0,19,2,18,9,2,2
0000359_00785_d_0000703,30,<50,849,18,20,20,21,23,0,39,0,8,4,18,14,4,2
0000359_00981_d_0000704,33,<50,819,13,14,15,15,22,0,41,0,6,2,24,11,3,1
0000359_01177_d_0000705,59,50-100,848,27,34,37,39,33,0,53,0,20,5,33,25,6,4
0000359_01373_d_0000706,12,<50,390,8,8,8,8,14,0,20,0,0,0,7,4,5,4
0000359_01961_d_0000707,18,<50,485,11,12,12,12,18,0,33,0,0,0,13,9,5,3
0000359_02353_d_0000708,31,<50,942,11,13,14,14,21,0,35,0,25,10,6,3,0,0
0000359_02549_d_0000709,21,<50,598,15,15,16,16,18,0,26,0,6,4,12,8,3,3
0000359_03333_d_0000711,13,<50,629,7,7,8,8,12,0,20,0,2,0,11,7,0,0
0000359_03529_d_0000712,16,<50,545,7,7,8,8,5,0,8,0,0,0,13,4,3,3
0000360_00001_d_0000713,80,50-100,1000,24,32,34,34,28,0,65,0,54,16,23,13,3,3
0000360_00197_d_0000714,79,50-100,1000,27,29,30,31,33,0,61,0,50,12,27,16,2,1
0000360_00393_d_0000715,79,50-100,1000,26,29,30,32,28,0,58,0,45,11,32,17,2,1
0000360_00589_d_0000716,60,50-100,1000,20,24,25,26,27,0,61,0,31,7,27,16,2,1
0000360_00785_d_0000717,59,50-100,1000,19,23,25,26,20,0,58,0,26,10,33,13,0,0
0000360_00981_d_0000718,65,50-100,962,21,25,30,31,34,0,61,0,33,11,31,13,1,1
0000360_02353_d_0000725,72,50-100,978,32,33,33,38,31,0,62,0,34,15,35,16,3,2
0000360_02745_d_0000727,81,50-100,997,26,35,36,38,30,0,56,0,46,15,31,16,4,4
0000360_02941_d_0000728,45,<50,1000,18,21,23,24,22,0,42,0,11,3,31,15,3,3
0000360_03137_d_0000729,56,50-100,1000,29,31,34,34,22,0,40,0,28,11,25,17,3,3
0000360_03333_d_0000730,56,50-100,1000,31,35,36,36,40,0,70,0,36,20,16,11,4,4
0000360_03529_d_0000731,31,<50,968,14,17,18,19,20,0,35,0,17,7,13,9,1,1
0000360_03921_d_0000733,52,50-100,998,22,25,27,27,23,0,42,0,39,15,12,9,1,1
0000360_04117_d_0000734,18,<50,461,11,12,12,12,11,0,16,0,2,2,11,5,5,5
0000360_04705_d_0000737,9,<50,576,5,6,6,6,6,0,10,0,0,0,7,4,2,2
0000360_05293_d_0000740,70,50-100,1000,28,29,32,33,29,0,58,0,46,14,17,10,7,5
0000360_05685_d_0000742,60,50-100,1000,21,24,28,30,30,0,53,0,17,3,42,20,1,1
0000360_06273_d_0000745,17,<50,629,8,10,11,11,9,0,17,0,5,1,12,9,0,0
0000360_06665_d_0000747,48,<50,977,26,27,28,28,31,0,48,0,15,7,29,17,4,3
0000360_06861_d_0000748,25,<50,965,14,14,14,14,20,0,33,0,4,0,14,10,7,4
0000360_07057_d_0000749,15,<50,842,9,9,9,9,17,0,34,0,4,0,3,3,8,6
0000360_07253_d_0000750,28,<50,783,17,20,20,20,29,0,54,0,5,3,16,10,7,7
0000360_07645_d_0000752,16,<50,611,14,14,15,15,20,0,27,0,0,0,12,10,4,4
0000364_00589_d_0000798,62,50-100,909,17,23,24,25,16,0,56,0,50,17,10,5,2,1
0000364_01177_d_0000799,80,50-100,888,20,23,25,28,20,0,49,0,61,16,18,6,1,1
0000364_01373_d_0000780,64,50-100,820,12,20,23,24,15,0,52,0,51,15,11,5,2,0
0000364_01569_d_0000781,97,50-100,960,8,15,20,23,12,0,39,0,83,12,14,3,0,0
0000364_01765_d_0000782,81,50-100,842,13,20,22,23,10,0,34,0,60,14,20,6,1,0
