image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000283_00601_d_0000677,9,<50,74,7,7,7,7,8,0,8,0,7,5,2,2,0,0
0000283_00801_d_0000678,8,<50,55,4,4,4,4,3,0,4,0,7,3,1,1,0,0
0000283_01001_d_0000679,4,<50,23,4,4,4,4,4,0,4,0,0,0,3,3,1,1
0000287_00001_d_0000759,52,50-100,609,41,46,48,48,28,0,47,0,37,32,13,12,2,2
0000287_00201_d_0000760,51,50-100,470,41,47,48,48,36,0,49,0,27,25,22,20,2,2
0000287_00401_d_0000761,44,<50,453,39,40,40,40,33,0,49,0,22,19,18,17,4,4
0000287_00601_d_0000762,93,50-100,643,50,64,68,69,33,0,58,0,72,45,17,15,4,4
0000287_00801_d_0000763,58,50-100,757,49,54,55,55,45,0,66,0,34,30,19,19,5,5
0000287_01001_d_0000764,71,50-100,555,45,53,57,57,32,0,46,0,49,32,19,18,3,3
0000287_01201_d_0000765,68,50-100,776,52,57,60,61,36,0,59,0,45,36,20,18,3,3
0000287_01401_d_0000766,68,50-100,738,47,55,56,58,40,0,58,0,46,33,21,21,1,1
0000287_01601_d_0000767,74,50-100,714,49,55,58,58,37,0,54,0,58,40,16,15,0,0
0000287_01801_d_0000768,56,50-100,738,42,49,50,50,46,0,58,0,39,35,17,14,0,0
0000287_02001_d_0000769,44,<50,589,38,39,40,40,35,0,49,0,28,23,14,14,2,2
0000287_02201_d_0000770,27,<50,274,21,23,23,23,17,0,22,0,15,11,11,11,1,1
0000287_02401_d_0000771,18,<50,231,17,17,17,17,16,0,28,0,6,6,9,8,3,3
0000287_02601_d_0000772,44,<50,496,30,31,33,33,21,0,33,0,24,18,20,13,0,0
0000287_02801_d_0000773,60,50-100,647,40,50,56,56,27,0,48,0,32,26,27,23,1,1
0000287_03001_d_0000774,18,<50,306,15,15,15,15,14,0,21,0,4,1,13,13,1,1
0000287_03401_d_0000776,56,50-100,549,47,52,53,53,35,0,52,0,12,8,43,43,1,1
0000287_04601_d_0000780,88,50-100,593,48,63,72,72,32,0,49,0,51,26,37,37,0,0
0000287_04801_d_0000781,53,50-100,618,33,39,45,45,27,0,37,0,25,12,27,26,1,1
0000287_05001_d_0000782,62,50-100,560,33,40,46,46,22,0,32,0,36,14,25,25,1,1
0000289_00001_d_0000811,41,<50,416,31,33,33,33,21,0,37,0,22,15,18,17,1,1
0000289_00201_d_0000812,43,<50,480,33,35,35,35,24,0,44,0,20,14,21,19,2,2
0000289_00401_d_0000813,53,50-100,676,40,42,45,46,36,0,44,0,20,12,26,24,7,6
0000289_00601_d_0000814,43,<50,583,30,30,31,31,25,0,36,0,12,5,29,23,2,2
0000289_00801_d_0000815,39,<50,645,30,31,32,32,28,0,43,0,11,7,26,22,2,2
0000289_01001_d_0000816,33,<50,481,28,28,29,29,17,0,28,0,7,5,24,21,2,2
0000289_01201_d_0000817,43,<50,594,29,34,37,37,23,0,35,0,18,15,24,18,1,1
0000289_01401_d_0000818,39,<50,648,33,37,39,39,32,0,48,0,9,9,25,23,5,5
0000289_01601_d_0000819,44,<50,462,37,39,41,41,27,0,36,0,20,15,21,21,3,3
0000289_02001_d_0000821,43,<50,334,34,40,40,40,25,0,37,0,17,15,24,23,2,2
0000289_02201_d_0000822,29,<50,587,26,28,28,28,15,0,26,0,7,7,13,12,9,9
0000289_02401_d_0000823,49,<50,511,38,45,46,46,35,0,47,0,32,29,16,15,1,1
0000289_02601_d_0000824,58,50-100,544,43,47,48,48,32,0,45,0,34,26,24,21,0,0
0000289_03001_d_0000826,61,50-100,596,41,46,48,48,37,0,56,0,32,21,28,24,1,1
0000289_03201_d_0000827,80,50-100,672,49,63,68,68,31,0,46,0,43,33,34,28,3,2
0000289_03401_d_0000828,54,50-100,534,38,43,44,44,34,0,40,0,31,24,19,15,4,4
0000289_03601_d_0000829,77,50-100,877,38,50,57,59,32,0,50,0,52,32,23,17,2,1
0000289_03801_d_0000830,100,100-150,982,53,75,83,86,28,0,48,0,74,54,23,18,3,3
0000289_04001_d_0000831,80,50-100,898,48,65,74,76,41,0,66,0,61,48,17,15,2,2
0000289_04201_d_0000832,88,50-100,966,59,73,78,82,52,0,81,0,72,57,15,15,1,1
0000289_04401_d_0000833,100,100-150,958,68,89,92,94,59,0,90,0,66,58,30,27,4,4
0000289_04601_d_0000834,93,50-100,900,71,86,87,88,60,0,101,0,38,33,54,52,1,1
0000289_04801_d_0000835,71,50-100,1000,50,59,62,64,49,0,70,0,40,29,30,29,1,1
0000289_05001_d_0000836,65,50-100,928,52,60,61,62,47,0,63,0,27,23,35,34,3,3
0000289_05201_d_0000837,79,50-100,992,52,61,66,68,47,0,66,0,41,26,35,32,3,3
0000289_05401_d_0000838,81,50-100,925,49,61,65,67,45,0,61,0,32,15,44,41,5,5
0000289_05601_d_0000839,107,100-150,1000,55,79,86,89,47,0,71,0,72,46,32,30,3,3
0000289_05801_d_0000840,78,50-100,1000,53,65,69,70,40,0,72,0,49,37,26,25,3,3
0000289_06001_d_0000841,80,50-100,860,56,66,72,72,43,0,62,0,45,33,33,31,2,2
0000289_06201_d_0000842,79,50-100,932,58,69,71,74,51,0,69,0,39,30,38,37,2,2
0000289_06401_d_0000843,79,50-100,838,54,64,66,70,47,0,66,0,51,36,24,24,4,4
0000289_06601_d_0000844,88,50-100,863,58,63,69,72,47,0,68,0,51,29,34,31,3,3
0000289_06801_d_0000845,98,50-100,952,62,82,86,87,39,0,56,0,78,62,20,20,0,0
0000289_07001_d_0000846,74,50-100,343,37,49,52,52,23,0,27,0,45,22,29,27,0,0
0000289_07201_d_0000847,40,<50,977,29,33,35,38,17,0,38,0,18,12,22,21,0,0
0000290_04001_d_0000867,79,50-100,859,62,73,73,73,44,0,67,0,47,42,32,31,0,0
0000291_00001_d_0000868,178,150-300,987,62,97,114,123,52,0,94,0,155,76,23,21,0,0
0000291_00201_d_0000869,113,100-150,730,59,87,96,99,44,0,79,0,89,63,24,24,0,0
0000291_00401_d_0000870,166,150-300,977,69,101,110,117,64,0,102,0,139,76,27,25,0,0
0000291_00601_d_0000871,120,100-150,832,62,95,101,101,64,0,98,0,63,39,53,52,4,4
0000291_01001_d_0000873,159,150-300,940,70,105,124,134,56,0,111,0,122,69,36,35,1,1
0000291_01201_d_0000874,212,150-300,998,70,134,163,176,68,0,118,0,135,68,76,65,1,1
0000291_01401_d_0000875,154,150-300,983,63,104,122,128,69,0,109,0,114,69,39,34,1,1
0000291_01601_d_0000876,87,50-100,987,55,69,77,82,48,0,87,0,37,27,43,35,7,7
0000291_01801_d_0000877,113,100-150,620,67,99,104,104,64,0,88,0,50,39,56,53,7,7
0000291_02001_d_0000878,172,150-300,994,71,126,141,148,85,0,126,0,87,51,81,71,4,4
0000291_02201_d_0000879,149,100-150,973,76,115,124,136,64,0,121,0,77,48,70,65,2,2
0000291_02601_d_0000881,178,150-300,1000,77,125,145,154,69,0,125,0,109,63,68,61,1,1
0000291_03201_d_0000884,229,150-300,952,82,144,176,185,66,0,120,0,170,91,58,52,1,1
0000291_03401_d_0000885,187,150-300,999,71,139,163,173,79,0,122,0,109,71,71,61,7,7
0000291_03601_d_0000886,112,100-150,809,67,89,100,104,48,0,86,0,49,38,58,47,5,4
0000291_03801_d_0000887,191,150-300,1000,65,111,144,154,48,0,89,0,124,51,66,59,1,1
0000291_04001_d_0000888,108,100-150,851,74,94,99,102,66,0,115,0,44,36,61,55,3,3
0000291_04201_d_0000889,111,100-150,1000,70,97,101,101,63,0,106,0,47,39,60,54,4,4
0000291_04401_d_0000890,126,100-150,952,74,100,110,114,70,0,127,0,53,36,70,61,3,3
0000291_05001_d_0000892,135,100-150,967,76,113,123,127,76,0,124,0,72,51,61,60,2,2
0000291_05201_d_0000893,207,150-300,978,84,144,178,192,81,0,127,0,143,89,62,53,2,2
0000293_03601_d_0000940,117,100-150,991,60,85,94,98,56,0,83,0,94,62,23,23,0,0
0000295_00000_d_0000021,130,100-150,641,64,72,76,76,42,0,64,0,116,59,13,12,1,1
0000295_00200_d_0000022,78,50-100,535,60,67,68,68,51,0,72,0,53,43,23,22,2,2
0000295_00600_d_0000024,186,150-300,860,79,105,125,130,68,0,95,0,166,86,18,17,2,2
0000295_00800_d_0000025,147,100-150,791,81,107,114,118,70,0,95,0,121,81,23,23,3,3
0000295_01000_d_0000026,251,150-300,965,76,109,126,134,68,0,98,0,226,85,23,22,2,2
0000295_01200_d_0000027,200,150-300,774,82,117,133,137,68,0,98,0,182,100,18,17,0,0
0000295_01400_d_0000028,189,150-300,851,74,125,142,146,61,0,106,0,172,109,17,16,0,0
0000295_01600_d_0000029,138,100-150,721,86,115,124,128,70,0,108,0,105,83,32,31,1,1
0000295_01800_d_0000030,306,>300,877,88,143,168,173,79,0,140,0,269,109,37,34,0,0
0000295_02000_d_0000031,311,>300,858,94,175,218,229,93,0,145,0,261,128,50,47,0,0
0000295_02200_d_0000032,193,150-300,659,87,146,158,160,91,0,139,0,134,94,58,51,1,1
0000295_02400_d_0000033,317,>300,943,75,161,215,229,85,0,156,0,280,129,35,30,2,2
0000295_02900_d_0000034,212,150-300,999,86,137,157,165,77,0,120,0,172,97,36,36,4,4
0000296_00601_d_0000038,91,50-100,742,65,76,79,79,53,0,74,0,56,42,27,26,8,8
0000296_01001_d_0000040,181,150-300,901,87,121,138,142,84,0,106,0,128,70,46,44,7,7
0000300_03201_d_0000154,66,50-100,786,54,59,61,61,49,0,75,0,40,33,25,25,1,1
0000301_00001_d_0000156,96,50-100,728,65,80,85,86,57,0,73,0,65,52,26,23,5,5
0000301_00201_d_0000157,90,50-100,886,58,67,73,81,48,0,65,0,52,31,33,31,5,5
0000301_01001_d_0000161,64,50-100,625,39,44,46,46,31,0,50,0,48,30,14,12,2,2
0000301_01201_d_0000162,61,50-100,830,49,53,56,56,45,0,61,0,40,33,18,17,3,3
0000303_03401_d_0000200,82,50-100,755,56,64,69,70,42,0,62,0,64,47,18,17,0,0
0000308_04401_d_0000327,98,50-100,958,64,83,89,89,66,0,94,0,68,53,27,27,3,3
0000312_00001_d_0000414,112,100-150,1000,81,103,104,107,72,0,98,0,59,51,51,50,2,2
0000312_00201_d_0000415,108,100-150,1000,78,100,102,102,74,0,109,0,56,48,44,44,8,8
0000312_00601_d_0000417,59,50-100,842,48,57,57,57,41,0,59,0,30,28,24,24,5,5
0000312_01001_d_0000419,80,50-100,975,56,72,75,76,53,0,77,0,42,35,28,27,10,10
0000312_01201_d_0000420,82,50-100,1000,57,75,77,79,55,0,82,0,44,37,30,30,8,8
0000312_02201_d_0000425,78,50-100,1000,57,71,74,75,58,0,81,0,41,34,36,36,1,1
0000312_02401_d_0000426,80,50-100,985,55,63,67,71,56,0,83,0,42,27,33,31,5,5
0000312_04201_d_0000435,80,50-100,991,57,70,73,74,47,0,71,0,50,40,29,29,1,1
0000313_06401_d_0000468,91,50-100,958,51,65,72,73,37,0,57,0,85,59,6,6,0,0
0000313_06601_d_0000469,165,150-300,981,65,91,101,107,39,0,66,0,156,83,9,8,0,0
0000313_07001_d_0000471,5,<50,223,5,5,5,5,1,0,5,0,4,4,1,1,0,0
0000315_01601_d_0000509,98,50-100,879,60,73,77,80,44,0,66,0,82,58,16,15,0,0
0000316_00001_d_0000519,69,50-100,949,31,41,45,45,25,0,45,0,61,36,8,5,0,0
0000316_00201_d_0000520,54,50-100,950,33,37,40,43,23,0,40,0,37,27,17,10,0,0
0000316_00401_d_0000521,23,<50,416,11,14,15,15,8,0,13,0,11,4,11,9,1,1
0000316_00601_d_0000522,35,<50,766,24,29,31,31,21,0,37,0,29,24,6,5,0,0
0000316_00801_d_0000523,27,<50,796,19,22,24,25,20,0,34,0,22,18,5,4,0,0
0000316_01001_d_0000524,18,<50,220,12,14,14,14,7,0,10,0,14,13,4,1,0,0
0000316_01201_d_0000525,43,<50,991,38,40,40,40,39,0,59,0,25,24,18,16,0,0
0000316_01401_d_0000526,34,<50,1000,28,32,33,33,28,0,39,0,19,18,14,13,1,1
0000316_01601_d_0000527,29,<50,772,26,27,27,27,23,0,36,0,17,15,11,11,1,1
0000316_01801_d_0000528,11,<50,281,11,11,11,11,8,0,12,0,1,1,8,8,2,2
0000316_02001_d_0000529,9,<50,965,6,7,7,7,6,0,19,0,4,3,4,4,1,0
0000316_02201_d_0000530,7,<50,113,7,7,7,7,5,0,8,0,2,2,4,4,1,1
0000323_02601_d_0000645,91,50-100,889,57,73,78,80,44,0,76,0,71,55,17,15,3,3
0000327_00001_d_0000711,70,50-100,1000,49,58,58,59,53,0,78,0,46,38,23,19,1,1
0000327_00201_d_0000712,60,50-100,668,44,51,54,54,43,0,57,0,38,31,19,17,3,3
0000327_00401_d_0000713,64,50-100,731,46,52,55,55,36,0,62,0,40,28,24,24,0,0
0000327_00601_d_0000714,84,50-100,994,56,71,72,75,50,0,81,0,58,48,25,22,1,1
0000327_00801_d_0000715,84,50-100,968,68,78,81,82,58,0,80,0,57,51,24,24,3,3
0000327_01001_d_0000716,83,50-100,974,60,70,72,74,48,0,80,0,51,43,32,27,0,0
0000327_01201_d_0000717,69,50-100,845,55,58,60,61,44,0,69,0,34,29,31,25,4,4
0000327_01401_d_0000718,93,50-100,765,60,69,76,78,38,0,71,0,71,51,18,14,4,4
0000327_01801_d_0000720,62,50-100,635,49,56,57,57,38,0,56,0,45,39,17,17,0,0
0000327_02601_d_0000724,57,50-100,807,45,50,52,54,40,0,62,0,43,37,14,13,0,0
0000327_02801_d_0000725,73,50-100,852,57,62,64,65,49,0,75,0,48,39,24,22,1,1
0000327_03001_d_0000726,75,50-100,694,51,58,63,64,48,0,72,0,56,40,19,18,0,0
0000327_03201_d_0000727,110,100-150,983,43,52,61,66,34,0,56,0,88,40,21,11,1,1
0000327_03401_d_0000728,75,50-100,825,45,57,59,61,48,0,67,0,56,39,18,17,1,1
0000327_03601_d_0000729,60,50-100,916,49,58,58,59,40,0,61,0,47,45,12,12,1,1
0000327_03801_d_0000730,103,100-150,909,68,85,93,94,62,0,92,0,85,69,16,14,2,2
0000327_04001_d_0000731,136,100-150,981,62,87,98,103,55,0,86,0,117,69,18,17,1,1
0000327_04201_d_0000732,110,100-150,986,64,79,86,91,66,0,117,0,86,58,23,21,1,0
0000330_00001_d_0000800,80,50-100,939,52,71,72,72,48,0,69,0,55,47,25,24,0,0
0000330_00201_d_0000801,130,100-150,945,66,87,97,100,53,0,73,0,101,61,27,24,2,2
0000330_00401_d_0000802,112,100-150,901,60,81,89,91,50,0,68,0,88,60,22,19,2,2
0000330_00601_d_0000803,94,50-100,1000,59,72,76,78,45,0,65,0,72,51,19,18,3,3
0000330_00801_d_0000804,93,50-100,806,71,80,82,82,46,0,80,0,58,46,33,32,2,2
0000330_01001_d_0000805,93,50-100,824,58,67,70,72,50,0,73,0,68,44,23,21,2,2
0000330_01201_d_0000806,110,100-150,879,62,79,85,90,45,0,71,0,80,50,27,26,3,3
0000330_01401_d_0000807,161,150-300,999,78,115,129,137,83,0,128,0,111,67,47,45,3,3
0000330_01601_d_0000808,99,50-100,911,65,78,84,84,56,0,84,0,76,55,23,23,0,0
0000330_01801_d_0000809,64,50-100,805,55,58,62,62,46,0,70,0,38,32,26,26,0,0
0000330_02001_d_0000810,57,50-100,578,49,52,52,52,49,0,64,0,35,30,21,21,1,1
0000330_02201_d_0000811,44,<50,530,43,43,44,44,34,0,49,0,26,26,15,14,3,3
0000330_02801_d_0000814,45,<50,679,37,40,40,40,39,0,60,0,28,24,15,14,2,2
0000330_03001_d_0000815,45,<50,572,37,40,42,42,38,0,63,0,28,23,14,14,3,3
0000330_03201_d_0000816,69,50-100,853,60,63,66,66,55,0,80,0,29,25,36,34,4,4
0000330_04001_d_0000820,38,<50,528,35,37,37,37,31,0,48,0,10,10,23,22,5,5
0000330_04201_d_0000821,162,150-300,927,73,110,125,131,51,0,90,0,129,80,28,25,5,5
0000330_04401_d_0000822,38,<50,533,34,36,36,36,33,0,47,0,23,21,14,14,1,1
0000330_04601_d_0000823,62,50-100,864,44,54,54,55,45,0,68,0,48,40,12,12,2,2
0000333_00001_d_0000001,68,50-100,539,33,43,49,49,27,0,41,0,35,14,33,29,0,0
0000333_01765_d_0000010,120,100-150,268,38,45,45,45,16,0,38,0,84,14,36,31,0,0
0000333_01961_d_0000011,65,50-100,317,38,40,40,40,22,0,34,0,36,16,29,24,0,0
0000333_02157_d_0000012,67,50-100,360,41,45,45,45,30,0,40,0,30,8,37,37,0,0
0000333_02353_d_0000013,70,50-100,255,35,39,39,39,20,0,36,0,41,11,29,28,0,0
0000333_02549_d_0000014,91,50-100,268,36,39,39,39,30,0,35,0,64,13,27,26,0,0
0000333_02745_d_0000015,52,50-100,333,27,30,30,30,8,0,19,0,35,13,17,17,0,0
0000333_02941_d_0000016,44,<50,308,24,25,25,25,14,0,27,0,23,7,21,18,0,0
0000333_03137_d_0000017,39,<50,325,19,21,21,21,4,0,12,0,23,5,16,16,0,0
0000333_03333_d_0000018,62,50-100,449,35,44,46,46,17,0,28,0,32,15,30,29,0,0
0000333_03529_d_0000019,95,50-100,394,44,47,50,50,13,0,25,0,55,9,40,38,0,0
0000333_03725_d_0000020,83,50-100,616,41,50,57,58,10,0,39,0,49,18,34,32,0,0
0000335_00001_d_0000043,41,<50,703,35,38,39,39,37,0,53,0,16,14,19,18,6,6
0000335_00197_d_0000044,37,<50,618,32,34,34,34,31,0,60,0,21,19,12,11,4,4
0000335_00393_d_0000045,34,<50,645,26,31,31,31,26,0,40,0,12,11,17,15,5,5
0000335_00589_d_0000046,21,<50,341,19,20,20,20,17,0,26,0,7,7,12,12,2,1
0000335_00785_d_0000047,34,<50,508,27,28,30,30,19,0,28,0,24,19,8,7,2,2
0000335_00981_d_0000048,78,50-100,551,42,50,55,55,33,0,48,0,71,44,7,6,0,0
0000335_01765_d_0000052,61,50-100,564,44,47,49,49,41,0,50,0,48,35,12,11,1,1
0000335_01961_d_0000053,69,50-100,765,53,59,65,65,37,0,60,0,53,43,15,15,1,1
0000335_02353_d_0000055,82,50-100,908,56,68,74,76,38,0,90,0,63,49,18,18,1,1
0000335_02549_d_0000056,87,50-100,891,62,71,74,74,45,0,79,0,74,58,12,12,1,1
0000335_02745_d_0000057,99,50-100,893,66,77,81,87,52,0,80,0,84,64,13,11,2,2
0000335_03137_d_0000059,103,100-150,736,59,71,74,74,54,0,74,0,79,48,23,22,1,1
0000335_03333_d_0000060,40,<50,673,40,40,40,40,41,0,58,0,18,18,19,19,3,3
0000335_03725_d_0000062,27,<50,340,23,25,25,25,26,0,31,0,4,3,17,16,6,6
0000335_03921_d_0000063,44,<50,514,40,43,43,43,43,0,53,0,9,9,31,30,4,4
0000335_04117_d_0000064,28,<50,328,28,28,28,28,27,0,34,0,7,7,15,15,6,6
0000335_04313_d_0000065,38,<50,407,33,33,33,33,33,0,38,0,17,13,18,17,3,3
0000335_05097_d_0000069,20,<50,277,19,20,20,20,16,0,25,0,8,8,7,7,5,5
0000335_05685_d_0000072,15,<50,259,15,15,15,15,16,0,26,0,1,1,9,9,5,5
0000335_06469_d_0000076,8,<50,163,8,8,8,8,7,0,11,0,4,4,2,2,2,2
0000335_06665_d_0000077,21,<50,246,20,20,20,20,22,0,25,0,3,2,13,13,5,5
0000335_06861_d_0000078,24,<50,311,22,22,22,22,26,0,33,0,10,8,9,9,5,5
0000342_00393_d_0000244,133,100-150,910,72,90,100,105,59,0,86,0,112,72,18,15,3,3
0000345_07057_d_0000345,108,100-150,1000,64,87,94,97,59,0,85,0,86,65,22,22,0,0
0000346_00001_d_0000346,82,50-100,761,63,76,79,79,57,0,87,0,35,30,39,38,8,8
0000346_01961_d_0000356,71,50-100,675,52,60,63,63,50,0,76,0,44,35,26,24,1,1
0000346_02549_d_0000359,59,50-100,569,52,56,58,58,57,0,72,0,23,22,30,28,6,6
0000346_03921_d_0000366,50,50-100,689,43,48,49,49,46,0,67,0,22,20,23,23,5,5
0000346_07057_d_0000382,87,50-100,868,65,74,78,80,71,0,91,0,50,39,37,35,0,0
0000348_00589_d_0000409,34,<50,747,31,32,33,33,33,0,47,0,26,24,7,7,1,1
0000348_03333_d_0000423,15,<50,328,14,15,15,15,13,0,20,0,4,4,11,11,0,0
0000356_00589_d_0000632,121,100-150,847,77,99,105,108,76,0,113,0,92,71,26,25,3,3
0000356_01177_d_0000635,88,50-100,862,66,80,82,83,60,0,89,0,58,51,25,24,5,5
0000356_01569_d_0000637,100,100-150,912,60,78,87,91,48,0,77,0,71,49,27,27,2,2
0000356_01765_d_0000638,84,50-100,858,57,70,74,75,47,0,86,0,54,40,27,27,3,3
0000356_01961_d_0000639,111,100-150,1000,52,74,80,87,41,0,79,0,83,46,24,24,4,4
0000356_02157_d_0000640,54,50-100,579,43,45,47,47,43,0,63,0,29,23,23,20,2,2
0000356_02353_d_0000641,106,100-150,877,62,73,79,80,47,0,86,0,79,50,27,23,0,0
0000356_02745_d_0000643,97,50-100,929,58,79,84,86,45,0,64,0,74,58,19,17,4,4
0000356_02941_d_0000644,108,100-150,946,57,75,85,89,46,0,67,0,89,60,15,11,4,4
0000356_03333_d_0000646,80,50-100,907,56,70,72,74,41,0,79,0,55,47,25,23,0,0
0000356_03529_d_0000647,81,50-100,831,53,72,76,78,58,0,89,0,50,42,29,28,2,2
0000356_03725_d_0000648,94,50-100,858,58,71,82,86,40,0,73,0,63,40,30,30,1,1
0000356_03921_d_0000649,72,50-100,690,54,63,69,69,46,0,68,0,49,41,22,21,1,1
0000356_04117_d_0000650,93,50-100,745,48,63,74,76,37,0,52,0,70,41,20,19,3,3
0000356_04313_d_0000651,99,50-100,930,56,78,83,85,44,0,66,0,73,55,25,22,1,1
0000356_04705_d_0000653,70,50-100,652,54,61,63,63,42,0,67,0,53,45,15,14,2,2
0000356_04901_d_0000654,102,100-150,946,55,74,84,89,43,0,65,0,81,54,19,18,2,2
0000356_05097_d_0000655,114,100-150,880,60,76,87,94,52,0,77,0,92,55,21,20,1,1
0000358_03333_d_0000697,93,50-100,707,61,70,74,76,42,0,64,0,74,53,18,16,1,1
0000359_00393_d_0000701,39,<50,628,32,35,38,38,27,0,46,0,25,21,14,14,0,0
0000359_00589_d_0000702,39,<50,802,28,34,37,37,35,0,59,0,19,16,18,16,2,2
0000359_00785_d_0000703,30,<50,396,26,27,27,27,27,0,41,0,8,6,18,18,4,3
0000359_00981_d_0000704,33,<50,709,27,27,30,30,31,0,47,0,6,3,24,21,3,3
0000359_01177_d_0000705,59,50-100,690,50,54,54,55,42,0,57,0,20,16,33,32,6,6
0000359_01373_d_0000706,12,<50,249,12,12,12,12,16,0,25,0,0,0,7,7,5,5
0000359_01961_d_0000707,18,<50,221,16,18,18,18,23,0,27,0,0,0,13,13,5,5
0000359_02353_d_0000708,31,<50,454,22,25,25,25,23,0,38,0,25,19,6,6,0,0
0000359_02549_d_0000709,21,<50,345,20,21,21,21,20,0,34,0,6,6,12,12,3,3
0000359_03333_d_0000711,13,<50,287,12,13,13,13,14,0,19,0,2,2,11,11,0,0
0000359_03529_d_0000712,16,<50,504,16,16,16,16,13,0,26,0,0,0,13,13,3,3
0000360_00001_d_0000713,80,50-100,1000,50,60,62,66,41,0,83,0,54,39,23,18,3,3
0000360_00197_d_0000714,79,50-100,1000,54,64,68,70,47,0,71,0,50,41,27,21,2,2
0000360_00393_d_0000715,79,50-100,1000,49,61,66,71,41,0,80,0,45,35,32,25,2,1
0000360_00589_d_0000716,60,50-100,852,44,53,54,54,40,0,73,0,31,27,27,24,2,2
0000360_00785_d_0000717,59,50-100,1000,43,50,52,53,51,0,73,0,26,20,33,30,0,0
0000360_00981_d_0000718,65,50-100,923,44,51,54,56,48,0,80,0,33,26,31,24,1,1
0000360_02353_d_0000725,72,50-100,956,52,61,65,65,47,0,71,0,34,32,35,26,3,3
0000360_02745_d_0000727,81,50-100,994,49,57,61,65,49,0,75,0,46,31,31,22,4,4
0000360_02941_d_0000728,45,<50,840,32,37,37,38,37,0,53,0,11,8,31,26,3,3
0000360_03137_d_0000729,56,50-100,750,44,48,49,49,38,0,50,0,28,23,25,22,3,3
0000360_03333_d_0000730,56,50-100,625,45,53,54,54,46,0,61,0,36,35,16,14,4,4
0000360_03529_d_0000731,31,<50,533,27,28,28,28,26,0,42,0,17,14,13,13,1,1
0000360_03921_d_0000733,52,50-100,609,41,48,50,50,33,0,56,0,39,36,12,11,1,1
0000360_04117_d_0000734,18,<50,372,15,16,17,17,16,0,22,0,2,2,11,9,5,5
0000360_04705_d_0000737,9,<50,282,9,9,9,9,10,0,15,0,0,0,7,7,2,2
0000360_05293_d_0000740,70,50-100,714,50,59,61,62,45,0,66,0,46,39,17,14,7,6
0000360_05685_d_0000742,60,50-100,679,47,54,57,57,42,0,58,0,17,16,42,37,1,1
0000360_06273_d_0000745,17,<50,334,16,16,17,17,12,0,20,0,5,4,12,12,0,0
0000360_06665_d_0000747,48,<50,606,36,46,46,46,44,0,56,0,15,15,29,27,4,4
0000360_06861_d_0000748,25,<50,437,22,23,23,23,31,0,40,0,4,4,14,12,7,7
0000360_07057_d_0000749,15,<50,445,12,14,14,14,17,0,26,0,4,4,3,3,8,7
0000360_07253_d_0000750,28,<50,455,27,28,28,28,31,0,45,0,5,5,16,16,7,7
0000360_07645_d_0000752,16,<50,275,16,16,16,16,21,0,26,0,0,0,12,12,4,4
0000364_00589_d_0000798,62,50-100,866,43,49,53,53,31,0,60,0,50,41,10,6,2,2
0000364_01177_d_0000799,80,50-100,881,54,67,70,72,34,0,61,0,61,50,18,16,1,1
0000364_01373_d_0000780,64,50-100,843,38,49,53,53,33,0,70,0,51,40,11,9,2,0
0000364_01569_d_0000781,97,50-100,948,44,59,67,74,40,0,76,0,83,51,14,8,0,0
0000364_01765_d_0000782,81,50-100,829,47,62,69,71,28,0,61,0,60,49,20,12,1,1
