image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000086_01443_d_0000004,107,100-150,1000,54,73,78,84,11,0,27,0,51,0,96,62,11,11,0,0
0000086_01954_d_0000005,173,150-300,1000,68,88,102,113,25,0,33,0,60,0,163,79,10,9,0,0
0000103_00180_d_0000026,1,<50,62,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1
0000103_00502_d_0000027,3,<50,78,3,3,3,3,0,0,3,0,4,0,0,0,0,0,3,3
0000103_01734_d_0000028,4,<50,81,4,4,4,4,0,0,5,0,7,0,0,0,0,0,4,4
0000103_02544_d_0000029,14,<50,1000,12,12,14,14,2,1,6,0,14,0,0,0,10,8,4,4
0000103_02964_d_0000030,10,<50,485,9,9,10,10,1,0,10,0,18,0,0,0,0,0,10,9
0000103_03349_d_0000031,4,<50,159,4,4,4,4,0,0,4,0,5,0,0,0,0,0,4,4
0000103_03738_d_0000032,3,<50,109,3,3,3,3,0,0,3,0,4,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,210,4,4,4,4,0,0,5,0,5,0,0,0,4,4,0,0
0000103_04513_d_0000034,2,<50,196,2,2,2,2,0,0,2,0,3,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,109,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,861,26,33,33,36,3,0,8,0,18,0,56,29,5,4,0,0
0000115_00796_d_0000081,78,50-100,1000,36,46,58,61,15,1,13,0,49,0,67,39,11,7,0,0
0000115_01031_d_0000082,63,50-100,1000,31,47,54,56,9,1,13,0,39,0,52,37,11,10,0,0
0000116_00351_d_0000083,74,50-100,1000,37,47,57,59,12,1,17,0,56,0,65,39,9,8,0,0
0000116_00819_d_0000084,36,<50,1000,18,21,24,29,8,0,14,0,30,0,24,14,12,7,0,0
0000116_01059_d_0000085,70,50-100,1000,39,53,59,60,7,0,15,0,42,0,59,45,11,8,0,0
0000116_01338_d_0000086,54,50-100,1000,29,35,37,38,3,0,15,0,34,0,47,30,5,4,2,1
0000117_00112_d_0000087,129,100-150,1000,54,88,111,115,27,0,22,0,60,0,112,73,13,11,4,4
0000117_01326_d_0000088,62,50-100,1000,38,46,48,54,8,0,23,0,49,0,34,23,27,22,1,1
0000117_01731_d_0000089,47,<50,1000,38,44,45,45,1,0,27,0,47,0,27,25,15,14,5,5
0000117_02708_d_0000090,100,100-150,1000,46,64,73,76,12,0,29,0,59,0,64,32,36,32,0,0
0000117_03096_d_0000091,24,<50,1000,19,22,23,24,2,0,28,0,59,0,8,8,14,12,2,2
0000129_02411_d_0000138,186,150-300,959,72,104,113,121,17,0,11,0,46,0,73,3,113,101,0,0
0000153_00001_d_0000001,55,50-100,1000,32,38,40,43,5,0,18,0,41,0,47,32,8,6,0,0
0000153_00401_d_0000001,59,50-100,1000,35,43,46,47,4,0,25,0,47,0,47,31,11,11,1,1
0000153_00801_d_0000001,49,<50,1000,27,31,32,34,3,0,9,0,30,0,40,24,9,7,0,0
0000153_01201_d_0000001,59,50-100,1000,25,30,30,34,4,0,7,0,29,0,57,29,2,1,0,0
0000153_01601_d_0000001,63,50-100,1000,32,39,40,40,1,0,15,0,38,0,57,35,5,3,1,1
0000153_01801_d_0000001,55,50-100,925,23,30,34,34,4,1,10,0,31,0,52,27,3,3,0,0
0000154_00001_d_0000001,51,50-100,1000,32,36,41,41,5,1,18,0,32,0,43,28,8,8,0,0
0000154_00401_d_0000001,60,50-100,1000,30,43,44,44,1,0,17,0,38,0,51,35,9,8,0,0
0000154_00801_d_0000001,72,50-100,1000,33,41,45,46,5,0,18,0,31,0,67,37,5,4,0,0
0000154_01201_d_0000001,81,50-100,1000,37,51,57,59,8,0,20,0,52,0,75,46,6,5,0,0
0000154_01601_d_0000001,101,100-150,1000,48,63,76,76,13,3,20,0,57,0,86,52,15,11,0,0
0000154_02001_d_0000001,83,50-100,1000,41,60,63,69,9,2,29,0,59,0,74,51,8,8,1,1
0000155_00001_d_0000001,97,50-100,1000,54,67,70,72,5,0,31,0,85,0,73,46,23,20,1,1
0000155_00401_d_0000001,122,100-150,1000,57,72,80,87,15,3,39,0,88,0,106,59,16,13,0,0
0000155_00801_d_0000001,106,100-150,1000,55,73,81,88,15,1,32,0,71,0,86,56,20,17,0,0
