image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000103_03738_d_0000032,3,<50,57,3,3,3,3,0,0,5,0,8,0,0,0,0,0,3,3
0000103_04122_d_0000033,4,<50,86,4,4,4,4,0,0,6,0,7,0,0,0,4,4,0,0
0000103_04513_d_0000034,2,<50,54,2,2,2,2,0,0,2,0,3,0,0,0,1,1,1,1
0000103_04948_d_0000035,1,<50,37,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,1
0000115_00315_d_0000080,61,50-100,323,29,37,37,37,0,0,16,0,30,0,56,33,5,4,0,0
0000115_00796_d_0000081,78,50-100,893,48,59,61,65,6,0,32,0,66,0,67,49,11,10,0,0
0000115_01031_d_0000082,63,50-100,678,45,53,56,56,3,0,31,0,58,0,52,42,11,11,0,0
0000116_00351_d_0000083,74,50-100,661,45,61,67,67,6,1,34,0,79,0,65,52,9,9,0,0
0000116_00819_d_0000084,36,<50,627,26,29,30,30,1,0,21,0,36,0,24,19,12,10,0,0
0000116_01059_d_0000085,70,50-100,623,44,48,56,56,8,1,34,0,60,0,59,42,11,6,0,0
0000116_01338_d_0000086,54,50-100,578,35,40,43,43,3,0,23,0,46,0,47,33,5,5,2,2
0000117_00112_d_0000087,129,100-150,629,77,110,120,120,10,0,39,0,65,0,112,94,13,12,4,4
0000117_01326_d_0000088,62,50-100,870,48,53,56,59,6,0,35,0,71,0,34,29,27,23,1,1
0000117_01731_d_0000089,47,<50,321,41,42,42,42,0,0,40,0,53,0,27,22,15,15,5,5
0000117_02708_d_0000090,100,100-150,920,62,78,82,84,6,0,43,0,88,0,64,46,36,32,0,0
0000117_03096_d_0000091,24,<50,976,19,21,23,23,2,0,54,0,97,0,8,7,14,12,2,2
0000129_02411_d_0000138,186,150-300,347,82,132,136,136,4,0,48,0,103,0,73,21,113,111,0,0
0000153_00001_d_0000001,55,50-100,369,36,40,41,41,1,0,31,0,61,0,47,34,8,6,0,0
0000153_00401_d_0000001,59,50-100,437,47,50,52,52,2,0,44,0,65,0,47,38,11,11,1,1
0000153_00801_d_0000001,49,<50,295,37,42,42,42,0,0,25,0,47,0,40,34,9,8,0,0
0000153_01201_d_0000001,59,50-100,302,27,35,36,36,1,0,26,0,44,0,57,34,2,1,0,0
0000153_01601_d_0000001,63,50-100,273,36,39,39,39,0,0,31,0,49,0,57,35,5,3,1,1
0000153_01801_d_0000001,55,50-100,308,26,28,28,28,0,0,31,0,48,0,52,25,3,3,0,0
0000154_00001_d_0000001,51,50-100,358,36,37,38,38,1,0,35,0,51,0,43,29,8,8,0,0
0000154_00401_d_0000001,60,50-100,314,39,45,46,46,1,0,33,0,54,0,51,37,9,8,0,0
0000154_00801_d_0000001,72,50-100,339,46,55,56,56,1,0,30,0,52,0,67,50,5,5,0,0
